Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Igor Taševski,rs SRB,DF,39,39,0.0,1.0,2002-2003,/en/players/8a69ac47/Igor-Tasevski,8a69ac47,Sporting-Gijon,"3,464",38.5,11.0,1.0,66,28.0,4698,Sporting-Gijon
,Rafel Sastre,es ESP,DF,37,37,0.0,0.0,2002-2003,/en/players/477fc284/Rafel-Sastre,477fc284,Sporting-Gijon,"3,245",36.1,13.0,1.0,66,1.0,4699,Sporting-Gijon
,Juan José Valencia,es ESP,GK,36,36,0.0,0.0,2002-2003,/en/players/75a2676d/Juan-Jose-Valencia,75a2676d,Sporting-Gijon,"3,240",36.0,3.0,0.0,66,1.0,2865,Sporting-Gijon
,Dani Borreguero,es ESP,MF,36,36,5.0,2.0,2002-2003,/en/players/c7fafcc6/Dani-Borreguero,c7fafcc6,Sporting-Gijon,"3,226",35.8,5.0,0.0,66,1.0,4700,Sporting-Gijon
,Cristian Díaz,ar ARG,DF,36,36,0.0,3.0,2002-2003,/en/players/7bcbd90a/Cristian-Diaz,7bcbd90a,Sporting-Gijon,"3,178",35.3,16.0,0.0,66,5.0,4701,Sporting-Gijon
,David Villa,es ESP,"FW,MF",39,35,6.0,20.0,2002-2003,/en/players/ade08a67/David-Villa,de08a67,Sporting-Gijon,"3,173",35.3,10.0,0.0,66,1.0,898,Sporting-Gijon
,Juan Díaz Prendes,es ESP,MF,37,34,1.0,1.0,2002-2003,/en/players/6d573420/Juan-Diaz-Prendes,6d573420,Sporting-Gijon,"2,807",31.2,16.0,2.0,66,1.0,4456,Sporting-Gijon
,Raúl Lozano Marcos,es ESP,MF,32,24,2.0,4.0,2002-2003,/en/players/4cb14b26/Raul-Lozano-Marcos,4cb14b26,Sporting-Gijon,"1,929",21.4,10.0,0.0,66,1.0,4583,Sporting-Gijon
,Diego Alegre,es ESP,DF,27,22,3.0,0.0,2002-2003,/en/players/4b2b43d5/Diego-Alegre,4b2b43d5,Sporting-Gijon,"2,110",23.4,9.0,0.0,66,1.0,3733,Sporting-Gijon
,Miguel Cobas,es ESP,MF,29,22,0.0,0.0,2002-2003,/en/players/86244575/Miguel-Cobas,86244575,Sporting-Gijon,"1,940",21.6,10.0,1.0,66,1.0,4702,Sporting-Gijon
,Rubén Pulido,es ESP,DF,22,21,0.0,3.0,2002-2003,/en/players/3a8be98c/Ruben-Pulido,3a8be98c,Sporting-Gijon,"1,915",21.3,5.0,0.0,66,1.0,3421,Sporting-Gijon
,Pablo Álvarez,es ESP,MF,25,20,1.0,2.0,2002-2003,/en/players/08af8dbe/Pablo-Alvarez,08af8dbe,Sporting-Gijon,"1,826",20.3,6.0,1.0,66,1.0,418,Sporting-Gijon
,Chus Bravo,es ESP,DF,24,20,0.0,0.0,2002-2003,/en/players/980fb47d/Chus-Bravo,980fb47d,Sporting-Gijon,"1,782",19.8,4.0,0.0,66,1.0,4703,Sporting-Gijon
,Manel,es ESP,FW,33,18,3.0,3.0,2002-2003,/en/players/693b91d7/Manel,693b91d7,Sporting-Gijon,"1,689",18.8,3.0,0.0,66,1.0,4704,Sporting-Gijon
,David Bauzá,es ESP,MF,16,13,1.0,0.0,2002-2003,/en/players/8969dfa6/David-Bauza,8969dfa6,Sporting-Gijon,"1,161",12.9,1.0,0.0,66,1.0,3730,Sporting-Gijon
,Irurzun,es ESP,FW,18,12,1.0,1.0,2002-2003,/en/players/08243062/Irurzun,08243062,Sporting-Gijon,915,10.2,1.0,0.0,66,1.0,4449,Sporting-Gijon
,Abel Segovia,es ESP,MF,16,11,0.0,0.0,2002-2003,/en/players/06101c79/Abel-Segovia,06101c79,Sporting-Gijon,961,10.7,3.0,0.0,66,1.0,4705,Sporting-Gijon
,Rubén Suárez,es ESP,MF,26,8,0.0,2.0,2002-2003,/en/players/addc6eca/Ruben-Suarez,ddc6eca,Sporting-Gijon,"1,126",12.5,4.0,1.0,66,1.0,4137,Sporting-Gijon
,Juanjo González,es ESP,GK,5,5,0.0,0.0,2002-2003,/en/players/5553ccbb/Juanjo-Gonzalez,5553ccbb,Sporting-Gijon,450,5.0,1.0,0.0,66,1.0,4706,Sporting-Gijon
,José Luis Soto,es ESP,FW,21,4,0.0,1.0,2002-2003,/en/players/d6f05c79/Jose-Luis-Soto,d6f05c79,Sporting-Gijon,521,5.8,1.0,0.0,66,1.0,4707,Sporting-Gijon
,Jano,es ESP,DF,5,3,0.0,0.0,2002-2003,/en/players/7a5010b1/Jano,7a5010b1,Sporting-Gijon,312,3.5,1.0,0.0,66,1.0,4708,Sporting-Gijon
,Javi Fuego,es ESP,MF,3,3,0.0,0.0,2002-2003,/en/players/2e8fc160/Javi-Fuego,2e8fc160,Sporting-Gijon,254,2.8,1.0,0.0,66,1.0,949,Sporting-Gijon
,Pablo Amo,es ESP,DF,1,1,0.0,0.0,2002-2003,/en/players/2ee60d39/Pablo-Amo,2ee60d39,Sporting-Gijon,90,1.0,1.0,0.0,66,1.0,389,Sporting-Gijon
,Roberto,es ESP,GK,1,1,0.0,0.0,2002-2003,/en/players/95cf42ac/Roberto,95cf42ac,Sporting-Gijon,90,1.0,0.0,0.0,66,1.0,2025,Sporting-Gijon
,Samuel Baños,es ESP,MF,6,1,0.0,0.0,2002-2003,/en/players/f3ce81bd/Samuel-Banos,f3ce81bd,Sporting-Gijon,63,0.7,2.0,0.0,66,1.0,3909,Sporting-Gijon
,Gerardo Noriega,es ESP,MF,1,0,0.0,0.0,2002-2003,/en/players/48ff4cab/Gerardo-Noriega,48ff4cab,Sporting-Gijon,21,0.2,0.0,0.0,66,1.0,4491,Sporting-Gijon
,Antonio Blin,,,1,0,0.0,0.0,2002-2003,No detected,,Sporting-Gijon,15,0.2,0.0,0.0,66,,90168,Sporting-Gijon
,﻿Roberto,es ESP,GK,39,39,0.0,0.0,2003-2004,/en/players/95cf42ac/Roberto,95cf42ac,Sporting-Gijon,"3,510",39.0,2.0,0.0,66,1.0,2025,Sporting-Gijon
,Javier Dorado,es ESP,DF,39,38,1.0,0.0,2003-2004,/en/players/1cfbd665/Javier-Dorado,1cfbd665,Sporting-Gijon,"3,443",38.3,13.0,0.0,66,1.0,1601,Sporting-Gijon
,Mate Bilić,hr CRO,FW,41,38,3.0,16.0,2003-2004,/en/players/37e6a4eb/Mate-Bilic,37e6a4eb,Sporting-Gijon,"3,035",33.7,7.0,0.0,66,16.0,4574,Sporting-Gijon
,Yago Yao,gq EQG,DF,37,37,0.0,1.0,2003-2004,/en/players/a25c8b6c/Yago-Yao,25c8b6c,Sporting-Gijon,"3,272",36.4,6.0,1.0,66,10.0,660,Sporting-Gijon
