Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Rolf-Christel Guié-Mien,cg CGO,MF,7,3,,0.0,2005-2006,cce4cd9c,Koln,396,4.4,0.0,0.0,21.0,80.0,
,Evanílson,br BRA,"DF,FW",3,2,0.0,0.0,2005-2006,69c9cdaf,Koln,167,1.9,1.0,0.0,21.0,2.0,
,Patrick Weiser,de GER,"DF,MF",1,1,0.0,0.0,2005-2006,04c958c0,Koln,46,0.5,0.0,0.0,21.0,13.0,
,Attila Tököli,hu HUN,FW,1,0,0.0,0.0,2005-2006,bb636da5,Koln,23,0.3,0.0,0.0,21.0,87.0,
,﻿Stefan Wessels,de GER,GK,32,32,0.0,0.0,2006-2007,b405f32d,Koln,"2,880",32.0,1.0,0.0,21.0,13.0,
,Fabrice Ehret,fr FRA,"DF,MF",30,29,5.0,0.0,2006-2007,f143b126,Koln,"2,382",26.5,1.0,1.0,21.0,4.0,
,Alpay Özalan,tr TUR,DF,27,27,1.0,0.0,2006-2007,1a59314,Koln,"2,345",26.1,5.0,1.0,21.0,15.0,
,Aleksandar Mitreski,mk MKD,"DF,MF",27,25,0.0,0.0,2006-2007,9a1241aa,Koln,"2,271",25.2,1.0,0.0,21.0,81.0,
,Milivoje Novaković,si SVN,FW,25,25,2.0,10.0,2006-2007,716148b4,Koln,"2,151",23.9,2.0,0.0,21.0,32.0,
,Thomas Broich,de GER,MF,29,24,9.0,3.0,2006-2007,58941576,Koln,"2,157",24.0,1.0,1.0,21.0,13.0,
,Ricardo Cabanas,ch SUI,MF,25,23,4.0,2.0,2006-2007,51e3aab2,Koln,"1,972",21.9,8.0,0.0,21.0,39.0,
,Pekka Lagerblom,fi FIN,"DF,MF",27,21,0.0,1.0,2006-2007,498f2256,Koln,"1,829",20.3,7.0,1.0,21.0,83.0,
