Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Raúl Arribas,es ESP,GK,39,39,0.0,0.0,2002-2003,/en/players/8de0ba1c/Raul-Arribas,8de0ba1c,Leganes,"3,459",38.4,1.0,0.0,75,1.0,5502,Leganes
,Pablo Villa,es ESP,FW,40,35,3.0,6.0,2002-2003,/en/players/c6b66eea/Pablo-Villa,c6b66eea,Leganes,"3,131",34.8,5.0,0.0,75,1.0,5291,Leganes
,Abass Lawal,ng NGA,"FW,MF",36,34,7.0,6.0,2002-2003,/en/players/dd53d426/Abass-Lawal,dd53d426,Leganes,"2,793",31.0,9.0,2.0,75,52.0,3716,Leganes
,Miguel Ángel,es ESP,FW,39,33,5.0,9.0,2002-2003,/en/players/76f06f1f/Miguel-Angel,76f06f1f,Leganes,"2,691",29.9,7.0,0.0,75,1.0,4015,Leganes
,Óscar,es ESP,DF,32,32,2.0,0.0,2002-2003,/en/players/b4786695/Oscar,b4786695,Leganes,"2,839",31.5,19.0,2.0,75,1.0,5503,Leganes
,Joaquín Macanás,es ESP,DF,31,31,0.0,1.0,2002-2003,/en/players/fe9e077f/Joaquin-Macanas,fe9e077f,Leganes,"2,701",30.0,13.0,1.0,75,1.0,5504,Leganes
,Jon Ander Lambea,es ESP,DF,29,29,1.0,3.0,2002-2003,/en/players/f370429e/Jon-Ander-Lambea,f370429e,Leganes,"2,580",28.7,14.0,1.0,75,1.0,4593,Leganes
,Gustavo de la Parra,es ESP,DF,32,28,0.0,0.0,2002-2003,/en/players/ba328cca/Gustavo-de-la-Parra,ba328cca,Leganes,"2,566",28.5,7.0,0.0,75,1.0,5505,Leganes
,Fede Bahón,es ESP,DF,28,27,0.0,2.0,2002-2003,/en/players/b0ccfe54/Fede-Bahon,b0ccfe54,Leganes,"2,370",26.3,8.0,1.0,75,1.0,5506,Leganes
,David Darmon,,,28,25,2.0,0.0,2002-2003,No detected,,Leganes,"2,320",25.8,5.0,1.0,75,,90218,Leganes
,Unai Emery,es ESP,MF,28,23,1.0,0.0,2002-2003,/en/players/e530e0c0/Unai-Emery,530e0c0,Leganes,"1,970",21.9,3.0,1.0,75,1.0,5507,Leganes
,David Clotet,es ESP,DF,29,22,0.0,0.0,2002-2003,/en/players/cd3a8fa3/David-Clotet,cd3a8fa3,Leganes,"2,061",22.9,11.0,0.0,75,1.0,5508,Leganes
,Federico Marin,,,18,16,2.0,2.0,2002-2003,No detected,,Leganes,"1,313",14.6,4.0,1.0,75,,90286,Leganes
,Sergio Gámiz,es ESP,MF,21,14,1.0,0.0,2002-2003,/en/players/d15abcc9/Sergio-Gamiz,d15abcc9,Leganes,"1,193",13.3,5.0,1.0,75,1.0,5509,Leganes
,Juan Carlos Carcedo,es ESP,"FW,MF",15,12,0.0,0.0,2002-2003,/en/players/3f698ebf/Juan-Carlos-Carcedo,3f698ebf,Leganes,"1,073",11.9,6.0,1.0,75,1.0,5510,Leganes
,Óscar Pulido,,MF,17,12,0.0,0.0,2002-2003,/en/players/7e01b9b3/Oscar-Pulido,7e01b9b3,Leganes,898,10.0,3.0,1.0,75,,90078,Leganes
