,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Mehdi Mostefa,/en/players/b2a138bc/Mehdi-Mostefa,b2a138bc,Mehdi-Mostef,dz ALG,"DF,MF"
1,Nicolas Puydebois,/en/players/d7ee9f48/Nicolas-Puydebois,d7ee9f48,Nicolas-Puydeboi,fr FRA,GK
2,Benoît Poulain,/en/players/d28b8f40/Benoit-Poulain,d28b8f40,Benoit-Poulai,fr FRA,"DF,MF"
3,Miodrag Stošić,/en/players/c7ea37a8/Miodrag-Stosic,c7ea37a8,Miodrag-Stosic,rs SRB,DF
4,Jonathan Ayité,/en/players/5e887d66/Jonathan-Ayite,5e887d66,Jonathan-Ayit,tg TOG,FW
5,Jean-Jacques Mandrichi,/en/players/3427a00c/Jean-Jacques-Mandrichi,3427a00c,Jean-Jacques-Mandrichi,fr FRA,FW
6,Johan Cavalli,/en/players/efa4038e/Johan-Cavalli,fa4038e,Johan-Cavalli,fr FRA,MF
7,Benjamin Moukandjo,/en/players/e0312377/Benjamin-Moukandjo,0312377,Benjamin-Moukandjo,cm CMR,"FW,MF"
8,Sadio Sow,/en/players/47f73ae1/Sadio-Sow,47f73ae1,Sadio-Sow,sn SEN,MF
9,Abderraouf Zarabi,/en/players/2cf92153/Abderraouf-Zarabi,2cf92153,Abderraouf-Zarabi,dz ALG,DF
10,Alphousseyni Keita,/en/players/6da61698/Alphousseyni-Keita,6da61698,Alphousseyni-Keit,ml MLI,MF
11,Nicolas Bayod,/en/players/9fb259cf/Nicolas-Bayod,9fb259cf,Nicolas-Bayod,fr FRA,MF
12,Moussa Sidibé,/en/players/c0e6bd71/Moussa-Sidibe,c0e6bd71,Moussa-Sidib,fr FRA,"DF,MF"
13,Saïd Aït-Bahi,/en/players/e9d9f241/Said-Ait-Bahi,9d9f241,Said-Ait-Bahi,ma MAR,DF
14,Salaheddine Sbaï,/en/players/17f4ecd1/Salaheddine-Sbai,17f4ecd1,Salaheddine-Sbai,ma MAR,DF
15,Yannick Boli,/en/players/9004db70/Yannick-Boli,9004db70,Yannick-Boli,ci CIV,FW
