Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Salvatore Soviero,/en/players/7c0940a5/Salvatore-Soviero,7c0940a5,Salvatore-Soviero,it ITA,GK,Venezia
1,Alessandro Calori,/en/players/7398c290/Alessandro-Calori,7398c290,Alessandro-Calori,it ITA,DF,Venezia
2,Paolo Poggi,/en/players/4a352e36/Paolo-Poggi,4a352e36,Paolo-Poggi,it ITA,FW,Venezia
3,Rubén Maldonado,/en/players/9cef03a0/Ruben-Maldonado,9cef03a0,Ruben-Maldonado,py PAR,DF,Venezia
4,Giovanni Orfei,/en/players/049c41f6/Giovanni-Orfei,049c41f6,Giovanni-Orfei,it ITA,DF,Venezia
5,Anderson,/en/players/d8a9c776/Anderson,d8a9c776,Anderso,br BRA,MF,Venezia
6,Maurizio Rossi,/en/players/a91ce696/Maurizio-Rossi,91ce696,Maurizio-Rossi,it ITA,MF,Venezia
7,Enrico Fantini,/en/players/db4be571/Enrico-Fantini,db4be571,Enrico-Fantini,it ITA,FW,Venezia
8,Daniele Amerini,/en/players/a6d1a2fe/Daniele-Amerini,6d1a2fe,Daniele-Amerini,it ITA,MF,Venezia
9,Dražen Brnčić,/en/players/eb13555e/Drazen-Brncic,b13555e,Drazen-Brncic,be BEL,"DF,MF",Venezia
10,Fabio Firmani,/en/players/98dfb43e/Fabio-Firmani,98dfb43e,Fabio-Firmani,it ITA,MF,Venezia
11,Andrea Guerra,/en/players/d9cf9a54/Andrea-Guerra,d9cf9a54,Andrea-Gu,it ITA,DF,Venezia
12,Mohammed Gargo,/en/players/35bc50fc/Mohammed-Gargo,35bc50fc,Mohammed-Gargo,gh GHA,DF,Venezia
13,Alessandro Manetti,/en/players/1f15f5ae/Alessandro-Manetti,1f15f5ae,Alessandro-Manetti,it ITA,MF,Venezia
14,Cristian Adami,/en/players/18492c43/Cristian-Adami,18492c43,Cristian-Adami,it ITA,DF,Venezia
15,Paulo Costa,/en/players/aca60c39/Paulo-Costa,ca60c39,Paulo-Cost,pt POR,MF,Venezia
17,Eliomar Marcón,/en/players/fd62dd4a/Eliomar-Marcon,fd62dd4a,Eliomar-Marco,br BRA,FW,Venezia
18,Igor Budan,/en/players/61d0e7a8/Igor-Budan,61d0e7a8,Igor-Bud,hr CRO,FW,Venezia
19,Christophe Sanchez,/en/players/0df22343/Christophe-Sanchez,0df22343,Christophe-Sanchez,fr FRA,FW,Venezia
20,Giorgio Frezzolini,/en/players/0b969bc1/Giorgio-Frezzolini,0b969bc1,Giorgio-Frezzolini,it ITA,GK,Venezia
21,Cristian Bertani,/en/players/135d9b7f/Cristian-Bertani,135d9b7f,Cristian-Bertani,it ITA,FW,Venezia
22,Francesco Benussi,/en/players/42bcb825/Francesco-Benussi,42bcb825,Francesco-Benussi,it ITA,GK,Venezia
23,Alessandro Sturba,/en/players/81483fa7/Alessandro-Sturba,81483fa7,Alessandro-Sturb,it ITA,"FW,MF",Venezia
24,Kenneth Zeigbo,/en/players/bafdfbdc/Kenneth-Zeigbo,bafdfbdc,Kenneth-Zeigbo,ng NGA,FW,Venezia
25,Tomislav Rukavina,/en/players/cb8ff779/Tomislav-Rukavina,cb8ff779,Tomislav-Rukavi,hr CRO,"DF,MF",Venezia
26,Mancini,/en/players/c3baac3c/Mancini,c3baac3c,Mancini,br BRA,"FW,MF",Venezia
27,Marco Moro,/en/players/490d88ab/Marco-Moro,490d88ab,Marco-Moro,it ITA,FW,Venezia
28,﻿David Giubilato,/en/players/46284816/David-Giubilato,46284816,David-Giubilato,it ITA,DF,Venezia
29,Julien Brellier,/en/players/1a26e42a/Julien-Brellier,1a26e42a,Julien-Brelli,fr FRA,MF,Venezia
31,Raffaele Biancolino,/en/players/19dd35ab/Raffaele-Biancolino,19dd35ab,Raffaele-Biancolino,it ITA,FW,Venezia
32,Stefano Guidoni,/en/players/354614bb/Stefano-Guidoni,354614bb,Stefano-Guidoni,it ITA,FW,Venezia
33,Cristian Fernández,/en/players/57c9f9c4/Cristian-Fernandez,57c9f9c4,Cristian-Fernandez,ar ARG,DF,Venezia
34,Gianluca Grassadonia,/en/players/367018bb/Gianluca-Grassadonia,367018bb,Gianluca-Grassadoni,it ITA,DF,Venezia
35,Pietro Parente,/en/players/12f281cc/Pietro-Parente,12f281cc,Pietro-Parent,it ITA,MF,Venezia
36,Gastón Liendo,/en/players/9180a553/Gaston-Liendo,9180a553,Gaston-Liendo,ar ARG,FW,Venezia
37,Babù,/en/players/87c00a05/Babu,87c00a05,Babu,br BRA,"FW,MF",Venezia
38,David D'Antoni,/en/players/416f3cfd/David-DAntoni,416f3cfd,David-DAntoni,it ITA,MF,Venezia
39,Pablo Islas,/en/players/44156406/Pablo-Islas,44156406,Pablo-I,ar ARG,FW,Venezia
40,Davide Saverino,/en/players/bc63de12/Davide-Saverino,bc63de12,Davide-Saverino,it ITA,MF,Venezia
41,Ciro Ginestra,/en/players/2f20125c/Ciro-Ginestra,2f20125c,Ciro-Ginest,it ITA,FW,Venezia
42,Andrea Bovo,/en/players/580c6adc/Andrea-Bovo,580c6adc,Andrea-Bovo,it ITA,MF,Venezia
43,Rivaldo González,/en/players/cf6cc060/Rivaldo-Gonzalez,cf6cc060,Rivaldo-Gonzalez,py PAR,MF,Venezia
44,Ibekwe,/en/players/6a1b58c3/Ibekwe,6a1b58c3,Ibekw,ng NGA,FW,Venezia
45,Juan Landaida,/en/players/711b7662/Juan-Landaida,711b7662,Juan-Landaid,ar ARG,DF,Venezia
46,Damián Macaluso,/en/players/c78f2b1a/Damian-Macaluso,c78f2b1a,Damian-Macaluso,uy URU,DF,Venezia
47,Gonzalo Vicente,/en/players/f3c66117/Gonzalo-Vicente,f3c66117,Gonzalo-Vicent,uy URU,DF,Venezia
48,Matías Miramontes,/en/players/ed998d0c/Matias-Miramontes,d998d0c,Matias-Miramont,ar ARG,MF,Venezia
49,Riccardo Allegretti,/en/players/52ddad74/Riccardo-Allegretti,52ddad74,Riccardo-Allegretti,it ITA,MF,Venezia
50,Horacio Erpen,/en/players/b6be289c/Horacio-Erpen,b6be289c,Horacio-E,ar ARG,MF,Venezia
51,Massimiliano Esposito,/en/players/12925390/Massimiliano-Esposito,12925390,Massimiliano-Esposito,it ITA,MF,Venezia
52,Luís Oliveira,/en/players/194efff9/Luis-Oliveira,194efff9,Luis-Olivei,be BEL,FW,Venezia
53,Fabio Rossitto,/en/players/84a0904c/Fabio-Rossitto,84a0904c,Fabio-Rossitto,it ITA,MF,Venezia
54,Martin Lejsal,/en/players/03dd627e/Martin-Lejsal,03dd627e,Martin-Lej,cz CZE,GK,Venezia
55,Emiliano Biliotti,/en/players/0e879a25/Emiliano-Biliotti,0e879a25,Emiliano-Biliotti,it ITA,FW,Venezia
56,Mattia Collauto,/en/players/e4bca0cd/Mattia-Collauto,4bca0cd,Mattia-Collauto,it ITA,MF,Venezia
57,Gianluca Savoldi,/en/players/6b4cbc17/Gianluca-Savoldi,6b4cbc17,Gianluca-Savoldi,it ITA,FW,Venezia
58,Massimo Borgobello,/en/players/7add0a61/Massimo-Borgobello,7add0a61,Massimo-Borgobello,it ITA,FW,Venezia
59,Leonardo Raul Villa,/en/players/5d8e8065/Leonardo-Raul-Villa,5d8e8065,Leonardo-Raul-Vi,ar ARG,FW,Venezia
60,John Olufemi,/en/players/3dc6addb/John-Olufemi,3dc6addb,John-Olufemi,ng NGA,FW,Venezia
61,Marin Guimaraens,/en/players/031eaae8/Marin-Guimaraens,031eaae8,Marin-Guim,py PAR,DF,Venezia
62,Akande Ajide,/en/players/e57f8139/Akande-Ajide,57f8139,Akande-Ajid,ng NGA,"FW,MF",Venezia
63,Alberto Savino,/en/players/824a769d/Alberto-Savino,824a769d,Alberto-Savino,it ITA,DF,Venezia
64,Ariel Grana,/en/players/c97dafaf/Ariel-Grana,c97dafaf,Ariel-G,ar ARG,DF,Venezia
65,Daniele Gregori,/en/players/53415514/Daniele-Gregori,53415514,Daniele-Gregori,it ITA,DF,Venezia
66,Rodrigue Boisfer,/en/players/f9144aee/Rodrigue-Boisfer,f9144aee,Rodrigue-Boisf,fr FRA,MF,Venezia
67,Ruben,/en/players/d138cf4f/Ruben,d138cf4f,Rub,ar ARG,DF,Venezia
68,﻿Gennaro Esposito,/en/players/e3e850c9/Gennaro-Esposito,3e850c9,Gennaro-Esposito,it ITA,MF,Venezia
69,Elia Legati,/en/players/f126ce9b/Elia-Legati,f126ce9b,Elia-Legati,it ITA,DF,Venezia
70,Antonio Marino,/en/players/561951d5/Antonio-Marino,561951d5,Antonio-Marino,it ITA,DF,Venezia
71,Simone Sales,/en/players/e102acb0/Simone-Sales,102acb0,Simone-S,it ITA,DF,Venezia
72,Lukáš Zima,/en/players/1e330270/Lukas-Zima,1e330270,Lukas-Zim,cz CZE,GK,Venezia
73,Tommaso Bellazzini,/en/players/2d629a65/Tommaso-Bellazzini,2d629a65,Tommaso-Bellazzini,it ITA,MF,Venezia
74,Davide Carcuro,/en/players/f4abb8bf/Davide-Carcuro,f4abb8bf,Davide-Carcuro,it ITA,MF,Venezia
75,Vinicio Espinal,/en/players/2fa8aa4d/Vinicio-Espinal,2fa8aa4d,Vinicio-Espi,do DOM,MF,Venezia
76,Simone Magnaghi,/en/players/e6724dbe/Simone-Magnaghi,6724dbe,Simone-Magnaghi,it ITA,FW,Venezia
77,Raffaele Franchini,/en/players/f97117b4/Raffaele-Franchini,f97117b4,Raffaele-Franchini,it ITA,FW,Venezia
78,Mattia Zaccagni,/en/players/d85c238b/Mattia-Zaccagni,d85c238b,Mattia-Zaccagni,it ITA,"FW,MF",Venezia
79,Nicholas Siega,/en/players/f94e4cd7/Nicholas-Siega,f94e4cd7,Nicholas-Sieg,it ITA,FW,Venezia
80,Federico Varano,/en/players/c829160d/Federico-Varano,c829160d,Federico-Varano,it ITA,MF,Venezia
81,Giuseppe Greco,/en/players/0c3c4de8/Giuseppe-Greco,0c3c4de8,Giuseppe-Greco,it ITA,FW,Venezia
82,Francesco Cernuto,/en/players/2890cfd4/Francesco-Cernuto,2890cfd4,Francesco-Cernuto,it ITA,DF,Venezia
83,Stefano Fortunato,/en/players/b404cc89/Stefano-Fortunato,b404cc89,Stefano-Fortunato,it ITA,GK,Venezia
84,Emanuele Panzeri,/en/players/acacb216/Emanuele-Panzeri,cacb216,Emanuele-Panzeri,it ITA,DF,Venezia
85,Max Taddei,/en/players/35c33bc9/Max-Taddei,35c33bc9,Max-Taddei,it ITA,MF,Venezia
86,﻿Marcello Falzerano,/en/players/714fa52a/Marcello-Falzerano,714fa52a,Marcello-Falzerano,it ITA,MF,Venezia
87,Maurizio Domizzi,/en/players/822aad0c/Maurizio-Domizzi,822aad0c,Maurizio-Domizzi,it ITA,DF,Venezia
88,Marco Modolo,/en/players/fdcdb521/Marco-Modolo,fdcdb521,Marco-Modolo,it ITA,DF,Venezia
89,Emil Audero,/en/players/649b01d8/Emil-Audero,649b01d8,Emil-Audero,it ITA,GK,Venezia
90,Siniša Anđelković,/en/players/f978a28b/Sinisa-Andjelkovic,f978a28b,Sinisa-Andjelkovic,si SVN,DF,Venezia
