Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Dominik Kaiser,de GER,MF,37,36,11.0,13.0,2013-2014,/en/players/733fecf1/Dominik-Kaiser,733fecf1,RB-Leipzig,"3,248",36.1,7.0,0.0,35,13.0,16959,RB-Leipzig
,Yussuf Poulsen,dk DEN,FW,36,35,5.0,10.0,2013-2014,/en/players/d2416c2e/Yussuf-Poulsen,d2416c2e,RB-Leipzig,"3,085",34.3,4.0,0.0,35,7.0,19399,RB-Leipzig
,Daniel Frahn,de GER,FW,34,33,6.0,19.0,2013-2014,/en/players/1119ed04/Daniel-Frahn,1119ed04,RB-Leipzig,"2,825",31.4,9.0,0.0,35,13.0,19400,RB-Leipzig
,Niklas Hoheneder,at AUT,DF,33,31,0.0,1.0,2013-2014,/en/players/23ee7962/Niklas-Hoheneder,23ee7962,RB-Leipzig,"2,833",31.5,9.0,0.0,35,24.0,18621,RB-Leipzig
,Sebastian Heidinger,de GER,"DF,MF",31,29,2.0,4.0,2013-2014,/en/players/fd4de6d7/Sebastian-Heidinger,fd4de6d7,RB-Leipzig,"2,666",29.6,6.0,0.0,35,13.0,17622,RB-Leipzig
,Joshua Kimmich,de GER,"DF,MF",26,25,1.0,1.0,2013-2014,/en/players/49296448/Joshua-Kimmich,49296448,RB-Leipzig,"2,070",23.0,7.0,0.0,35,13.0,15483,RB-Leipzig
,Tim Sebastian,de GER,DF,30,21,0.0,0.0,2013-2014,/en/players/5418f984/Tim-Sebastian,5418f984,RB-Leipzig,"2,093",23.3,2.0,0.0,35,13.0,17118,RB-Leipzig
,Fabio Coltorti,ch SUI,GK,21,21,0.0,0.0,2013-2014,/en/players/6695cec2/Fabio-Coltorti,6695cec2,RB-Leipzig,"1,810",20.1,3.0,0.0,35,39.0,2873,RB-Leipzig
,Anthony Jung,de GER,"DF,MF",24,19,3.0,3.0,2013-2014,/en/players/de838f86/Anthony-Jung,de838f86,RB-Leipzig,"1,741",19.3,6.0,0.0,35,13.0,16228,RB-Leipzig
,Diego Demme,de GER,"DF,MF",16,16,2.0,0.0,2013-2014,/en/players/dc3fa3b5/Diego-Demme,dc3fa3b5,RB-Leipzig,"1,410",15.7,3.0,0.0,35,13.0,17626,RB-Leipzig
