,Player,Link,Player_name(param),Player_id(param)
67,Habib Bamogo,/en/players/db50d95f/Habib-Bamogo,Habib-Bamogo,db50d95f
68,Antonio Guayre,/en/players/82cf603f/Antonio-Guayre,Antonio-Guayre,82cf603f
69,Jonathan Vila,/en/players/7c3a3425/Jonathan-Vila,Jonathan-Vila,7c3a3425
70,George Lucas Coser,/en/players/8a4dce52/George-Lucas-Coser,George-Lucas-Coser,8a4dce52
71,Miguel Areias,/en/players/4143fba4/Miguel-Areias,Miguel-Areias,4143fba4
72,Dani Abalo,/en/players/d1b04adb/Dani-Abalo,Dani-Abalo,d1b04adb
73,﻿Rubén,/en/players/d0c06281/Ruben,Ruben,d0c06281
74,Roberto Lago,/en/players/98e0ad35/Roberto-Lago,Roberto-Lago,98e0ad35
75,Vitolo,/en/players/0785296e/Vitolo,Vitolo,0785296e
76,Agus,/en/players/ef7a542c/Agus,Agus,ef7a542c
77,Diego Costa,/en/players/a190d597/Diego-Costa,Diego-Costa,a190d597
78,Quincy Owusu-Abeyie,/en/players/a1d1f404/Quincy-Owusu-Abeyie,Quincy-Owusu-Abeyie,a1d1f404
79,Ioannis Okkas,/en/players/a2d9544d/Ioannis-Okkas,Ioannis-Okkas,a2d9544d
80,Michu,/en/players/98429b7b/Michu,Michu,98429b7b
81,Mario Suárez,/en/players/7106f0a0/Mario-Suarez,Mario-Suarez,7106f0a0
82,Ariel Rosada,/en/players/04e5057b/Ariel-Rosada,Ariel-Rosada,04e5057b
83,Juan Manuel Peña,/en/players/0f7909da/Juan-Manuel-Pena,Juan-Manuel-Pena,0f7909da
84,Julián Vara,/en/players/5c92e249/Julian-Vara,Julian-Vara,5c92e249
85,Fernando Sales,/en/players/24486536/Fernando-Sales,Fernando-Sales,24486536
86,Vladimir Manchev,/en/players/005a9b28/Vladimir-Manchev,Vladimir-Manchev,005a9b28
87,Noel Alonso,/en/players/6991e767/Noel-Alonso,Noel-Alonso,6991e767
88,Petar Zanev,/en/players/8ee7161d/Petar-Zanev,Petar-Zanev,8ee7161d
89,Adrián González,/en/players/57ebd662/Adrian-Gonzalez,Adrian-Gonzalez,57ebd662
90,Richy,/en/players/1d5089f0/Richy,Richy,1d5089f0
91,Ferrán Tacón,/en/players/554253f5/Ferran-Tacon,Ferran-Tacon,554253f5
92,Goran Marić,/en/players/71251e74/Goran-Maric,Goran-Maric,71251e74
93,Rubén,/en/players/d0c06281/Ruben,Ruben,d0c06281
94,Dinei,/en/players/8a9fbd03/Dinei,Dinei,8a9fbd03
95,Antonio Notario,/en/players/b49f31c5/Antonio-Notario,Antonio-Notario,b49f31c5
96,Edu Moya,/en/players/7da62f29/Edu-Moya,Edu-Moya,7da62f29
97,Kamel Ghilas,/en/players/7b144fc2/Kamel-Ghilas,Kamel-Ghilas,7b144fc2
98,Roberto Trashorras,/en/players/5252fdf5/Roberto-Trashorras,Roberto-Trashorras,5252fdf5
99,David Rodríguez,/en/players/bae862bf/David-Rodriguez,David-Rodriguez,bae862bf
100,Óscar Díaz,/en/players/5a5ed410/Oscar-Diaz,Oscar-Diaz,5a5ed410
101,Francisco Noguerol,/en/players/73bdd0b1/Francisco-Noguerol,Francisco-Noguerol,73bdd0b1
102,Fernando Fajardo,/en/players/5d586062/Fernando-Fajardo,Fernando-Fajardo,5d586062
103,Jordi,/en/players/744a8a7c/Jordi,Jordi,744a8a7c
104,Renan Garcia,/en/players/b5a5e775/Renan-Garcia,Renan-Garcia,b5a5e775
105,Ismael Falcón,/en/players/5d2574f2/Ismael-Falcon,Ismael-Falcon,5d2574f2
106,Fabiano,/en/players/2db8eed9/Fabiano,Fabiano,2db8eed9
107,Iago Iglesias,/en/players/3fc7655e/Iago-Iglesias,Iago-Iglesias,3fc7655e
108,Danilo Sacramento,/en/players/315991b7/Danilo-Sacramento,Danilo-Sacramento,315991b7
109,Māris Verpakovskis,/en/players/9f8f8a29/Maris-Verpakovskis,Maris-Verpakovskis,9f8f8a29
110,Candela,/en/players/fc36e493/Candela,Candela,fc36e493
111,Joselu,/en/players/6265208f/Joselu,Joselu,6265208f
112,﻿Aritz López Garai,/en/players/59b0c4a0/Aritz-Lopez-Garai,Aritz-Lopez-Garai,59b0c4a0
113,Vasco Fernandes,/en/players/4a0a3759/Vasco-Fernandes,Vasco-Fernandes,4a0a3759
114,Cristian Bustos,/en/players/ccb6ae73/Cristian-Bustos,Cristian-Bustos,ccb6ae73
115,David Català,/en/players/ed54971a/David-Catala,David-Catala,ed54971a
116,Hugo Mallo,/en/players/cb574619/Hugo-Mallo,Hugo-Mallo,cb574619
117,Pedro Botelho,/en/players/1f933029/Pedro-Botelho,Pedro-Botelho,1f933029
118,Andrés Túñez,/en/players/6520cb34/Andres-Tunez,Andres-Tunez,6520cb34
119,Dimitris Papadopoulos,/en/players/63c519e1/Dimitris-Papadopoulos,Dimitris-Papadopoulos,63c519e1
120,Saulo,/en/players/600412e9/Saulo,Saulo,600412e9
121,Toni Dovale,/en/players/d4b9adcf/Toni-Dovale,Toni-Dovale,d4b9adcf
122,Yoel,/en/players/61bb7498/Yoel,Yoel,61bb7498
123,Gastón Cellerino,/en/players/aa73ddd8/Gaston-Cellerino,Gaston-Cellerino,aa73ddd8
124,Arthuro,/en/players/af5bfaa6/Arthuro,Arthuro,af5bfaa6
125,Aarón Ñíguez,/en/players/5d720396/Aaron-Niguez,Aaron-Niguez,5d720396
126,Oriol Riera,/en/players/ed742ed9/Oriol-Riera,Oriol-Riera,ed742ed9
127,Sergio Ortega,/en/players/5e498ef7/Sergio-Ortega,Sergio-Ortega,5e498ef7
128,Álex López,/en/players/30b44896/Alex-Lopez,Alex-Lopez,30b44896
129,Mateo Míguez Adán,/en/players/e772a670/Mateo-Miguez-Adan,Mateo-Miguez-Adan,e772a670
130,Víctor Vázquez,/en/players/e936adff/Victor-Vazquez,Victor-Vazquez,e936adff
131,﻿Cristian Bustos,/en/players/ccb6ae73/Cristian-Bustos,Cristian-Bustos,ccb6ae73
132,Aritz López Garai,/en/players/59b0c4a0/Aritz-Lopez-Garai,Aritz-Lopez-Garai,59b0c4a0
133,Enrique de Lucas,/en/players/ae61cc61/Enrique-de-Lucas,Enrique-de-Lucas,ae61cc61
134,Ander Murillo,/en/players/878aa987/Ander-Murillo,Ander-Murillo,878aa987
135,Iago Aspas,/en/players/7dcf86f6/Iago-Aspas,Iago-Aspas,7dcf86f6
136,Joan Tomàs,/en/players/9ada6f1d/Joan-Tomas,Joan-Tomas,9ada6f1d
137,Jota,/en/players/9f351459/Jota,Jota,9f351459
138,Sergio Álvarez,/en/players/8875b8c9/Sergio-Alvarez,Sergio-Alvarez,8875b8c9
139,Víctor Fernández,/en/players/a67624c5/Victor-Fernandez,Victor-Fernandez,a67624c5
140,David Soto Sánchez,/en/players/7460beb4/David-Soto-Sanchez,David-Soto-Sanchez,7460beb4
141,Ikechi Anya,/en/players/c55e973d/Ikechi-Anya,Ikechi-Anya,c55e973d
142,﻿Álex López,/en/players/30b44896/Alex-Lopez,Alex-Lopez,30b44896
143,Oier Sanjurjo,/en/players/466824fb/Oier-Sanjurjo,Oier-Sanjurjo,466824fb
144,Fabián Orellana,/en/players/c90977db/Fabian-Orellana,Fabian-Orellana,c90977db
145,Mario Bermejo,/en/players/c8dcfee8/Mario-Bermejo,Mario-Bermejo,c8dcfee8
146,Natxo Insa,/en/players/28ccefcd/Natxo-Insa,Natxo-Insa,28ccefcd
147,Carlos Bellvís,/en/players/fbe35ca3/Carlos-Bellvis,Carlos-Bellvis,fbe35ca3
148,﻿Borja Oubiña,/en/players/df441c0d/Borja-Oubina,Borja-Oubina,df441c0d
149,Augusto Fernández,/en/players/78c40e94/Augusto-Fernandez,Augusto-Fernandez,78c40e94
150,Javi Varas,/en/players/6db3da37/Javi-Varas,Javi-Varas,6db3da37
151,Michael Krohn-Dehli,/en/players/1c8dc17d/Michael-Krohn-Dehli,Michael-Krohn-Dehli,1c8dc17d
152,Gustavo Cabral,/en/players/92b4a127/Gustavo-Cabral,Gustavo-Cabral,92b4a127
153,Jonny Castro,/en/players/e28868f3/Jonny-Castro,Jonny-Castro,e28868f3
154,Vadim Demidov,/en/players/59f3b22d/Vadim-Demidov,Vadim-Demidov,59f3b22d
155,Park Chu-young,/en/players/d9fa272a/Park-Chu-young,Park-Chu-young,d9fa272a
156,Danijel Pranjić,/en/players/38929ff9/Danijel-Pranjic,Danijel-Pranjic,38929ff9
157,Lévy Madinda,/en/players/ea26e99f/Levy-Madinda,Levy-Madinda,ea26e99f
158,Rubén Blanco,/en/players/967f34d3/Ruben-Blanco,Ruben-Blanco,967f34d3
159,Samuel Llorca,/en/players/9c3d54f0/Samuel-Llorca,Samuel-Llorca,9c3d54f0
160,Santi Mina,/en/players/0b90bb97/Santi-Mina,Santi-Mina,0b90bb97
161,﻿Yoel,/en/players/61bb7498/Yoel,Yoel,61bb7498
162,Andreu Fontàs,/en/players/0f138d5a/Andreu-Fontas,Andreu-Fontas,0f138d5a
163,Charles,/en/players/c4b8bcf4/Charles,Charles,c4b8bcf4
164,Rafinha,/en/players/0c2ac3cb/Rafinha,Rafinha,0c2ac3cb
165,Nolito,/en/players/b2d0ec1b/Nolito,Nolito,b2d0ec1b
166,Jon Aurtenetxe,/en/players/74b0e3ce/Jon-Aurtenetxe,Jon-Aurtenetxe,74b0e3ce
167,David Costas,/en/players/545e2f01/David-Costas,David-Costas,545e2f01
168,Íñigo López,/en/players/8c61ca86/Inigo-Lopez,Inigo-Lopez,8c61ca86
169,David Goldar,/en/players/56a787a6/David-Goldar,David-Goldar,56a787a6
170,Welliton,/en/players/17082008/Welliton,Welliton,17082008
171,﻿Sergio Álvarez,/en/players/8875b8c9/Sergio-Alvarez,Sergio-Alvarez,8875b8c9
172,Joaquín Larrivey,/en/players/7ae94e67/Joaquin-Larrivey,Joaquin-Larrivey,7ae94e67
173,Nemanja Radoja,/en/players/b5dd3469/Nemanja-Radoja,Nemanja-Radoja,b5dd3469
174,Pablo Hernández,/en/players/6c2f5996/Pablo-Hernandez,Pablo-Hernandez,6c2f5996
175,Sergi Gómez,/en/players/bc6f5f06/Sergi-Gomez,Sergi-Gomez,bc6f5f06
176,Carles Planas,/en/players/72b92c4e/Carles-Planas,Carles-Planas,72b92c4e
177,Borja Fernández,/en/players/3ebe8651/Borja-Fernandez,Borja-Fernandez,3ebe8651
178,Theo Bongonda,/en/players/0da6a13e/Theo-Bongonda,Theo-Bongonda,0da6a13e
179,Borja Iglesias,/en/players/75645f0e/Borja-Iglesias,Borja-Iglesias,75645f0e
180,Diego Alende,/en/players/9af88279/Diego-Alende,Diego-Alende,9af88279
181,Samu Araújo,/en/players/e89b1919/Samu-Araujo,Samu-Araujo,e89b1919
182,Pape Cheikh Diop,/en/players/873ce3a2/Pape-Cheikh-Diop,Pape-Cheikh-Diop,873ce3a2
183,Kevin Vázquez,/en/players/ee923664/Kevin-Vazquez,Kevin-Vazquez,ee923664
184,﻿Jonny Castro,/en/players/e28868f3/Jonny-Castro,Jonny-Castro,e28868f3
185,Daniel Wass,/en/players/d83bbc54/Daniel-Wass,Daniel-Wass,d83bbc54
186,John Guidetti,/en/players/99bebd12/John-Guidetti,John-Guidetti,99bebd12
187,Marcelo Díaz,/en/players/955b2e8a/Marcelo-Diaz,Marcelo-Diaz,955b2e8a
188,Claudio Beauvue,/en/players/8ca253a3/Claudio-Beauvue,Claudio-Beauvue,8ca253a3
189,Josep Señé,/en/players/8fc259d7/Josep-Sene,Josep-Sene,8fc259d7
