Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Jan Koller,/en/players/f540788d/Jan-Koller,f540788d,Jan-Ko,cz CZE,FW,Dortmund
1,Dedê,/en/players/823fb255/Dede,823fb255,Ded,br BRA,DF,Dortmund
2,Christian Wörns,/en/players/3a1a98a2/Christian-Worns,3a1a98a2,Christian-Wo,de GER,DF,Dortmund
3,Torsten Frings,/en/players/e6c8ded2/Torsten-Frings,6c8ded2,Torsten-Fring,de GER,MF,Dortmund
4,Tomáš Rosický,/en/players/dbb688e3/Tomas-Rosicky,dbb688e3,Tomas-Rosick,cz CZE,MF,Dortmund
5,Stefan Reuter,/en/players/72ed91c2/Stefan-Reuter,72ed91c2,Stefan-Reut,de GER,"DF,MF",Dortmund
6,Ewerthon,/en/players/00e15acb/Ewerthon,00e15acb,Ewertho,br BRA,FW,Dortmund
7,Sebastian Kehl,/en/players/6167875f/Sebastian-Kehl,6167875f,Sebastian-Keh,de GER,"DF,MF",Dortmund
8,Jens Lehmann,/en/players/d1ca1129/Jens-Lehmann,d1ca1129,Jens-Lehm,de GER,GK,Dortmund
9,Christoph Metzelder,/en/players/3f866377/Christoph-Metzelder,3f866377,Christoph-Metzeld,de GER,DF,Dortmund
10,Evanílson,/en/players/69c9cdaf/Evanilson,69c9cdaf,Evanilso,br BRA,"DF,FW",Dortmund
11,Ahmed Reda Madouni,/en/players/442d361d/Ahmed-Reda-Madouni,442d361d,Ahmed-Reda-Madouni,dz ALG,DF,Dortmund
12,Lars Ricken,/en/players/0ce743a7/Lars-Ricken,0ce743a7,Lars-Rick,de GER,"FW,MF",Dortmund
13,Jörg Heinrich,/en/players/bdf3492d/Jorg-Heinrich,bdf3492d,Jorg-Heinrich,de GER,"DF,MF",Dortmund
14,Márcio Amoroso,/en/players/1e1bf801/Marcio-Amoroso,1e1bf801,Marcio-Amoroso,br BRA,FW,Dortmund
15,Roman Weidenfeller,/en/players/16b8fabd/Roman-Weidenfeller,16b8fabd,Roman-Weidenf,de GER,GK,Dortmund
16,Giuseppe Reina,/en/players/645f3aa6/Giuseppe-Reina,645f3aa6,Giuseppe-Rei,de GER,FW,Dortmund
17,Juan Fernández,/en/players/4c2dab55/Juan-Fernandez,4c2dab55,Juan-Fernandez,ar ARG,"DF,MF",Dortmund
18,Otto Addo,/en/players/5a90e8df/Otto-Addo,5a90e8df,Otto-Addo,gh GHA,MF,Dortmund
19,Guy Demel,/en/players/605bba68/Guy-Demel,605bba68,Guy-Dem,ci CIV,"DF,MF",Dortmund
20,David Odonkor,/en/players/60b041db/David-Odonkor,60b041db,David-Odonko,de GER,"FW,MF",Dortmund
21,Leandro,/en/players/1f098cfa/Leandro,1f098cfa,Leandro,br BRA,MF,Dortmund
22,Heiko Herrlich,/en/players/c5c8e9ca/Heiko-Herrlich,c5c8e9ca,Heiko-Herrlich,de GER,FW,Dortmund
23,Sunday Oliseh,/en/players/77502ae4/Sunday-Oliseh,77502ae4,Sunday-Oliseh,ng NGA,"DF,MF",Dortmund
24,Florian Thorwart,/en/players/86702a6b/Florian-Thorwart,86702a6b,Florian-Thorwart,de GER,DF,Dortmund
26,Niclas Jensen,/en/players/b71569d2/Niclas-Jensen,b71569d2,Niclas-J,dk DEN,DF,Dortmund
27,Guillaume Warmuz,/en/players/47033c3f/Guillaume-Warmuz,47033c3f,Guillaume-Warmuz,fr FRA,GK,Dortmund
