Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jan Koller,cz CZE,FW,34,34,5.0,13.0,2002-2003,/en/players/f540788d/Jan-Koller,f540788d,Dortmund,"3,018",33.5,4.0,0.0,3,84.0,11361,Dortmund
,Dedê,br BRA,DF,30,30,3.0,3.0,2002-2003,/en/players/823fb255/Dede,823fb255,Dortmund,"2,522",28.0,6.0,0.0,3,2.0,15699,Dortmund
,Christian Wörns,de GER,DF,30,29,0.0,0.0,2002-2003,/en/players/3a1a98a2/Christian-Worns,3a1a98a2,Dortmund,"2,626",29.2,3.0,0.0,3,13.0,15700,Dortmund
,Torsten Frings,de GER,MF,31,29,0.0,6.0,2002-2003,/en/players/e6c8ded2/Torsten-Frings,6c8ded2,Dortmund,"2,589",28.8,7.0,2.0,3,13.0,15434,Dortmund
,Tomáš Rosický,cz CZE,MF,30,29,5.0,4.0,2002-2003,/en/players/dbb688e3/Tomas-Rosicky,dbb688e3,Dortmund,"2,527",28.1,3.0,0.0,3,84.0,5877,Dortmund
,Stefan Reuter,de GER,"DF,MF",31,29,0.0,0.0,2002-2003,/en/players/72ed91c2/Stefan-Reuter,72ed91c2,Dortmund,"2,476",27.5,5.0,0.0,3,13.0,15701,Dortmund
,Ewerthon,br BRA,FW,33,28,5.0,11.0,2002-2003,/en/players/00e15acb/Ewerthon,00e15acb,Dortmund,"2,313",25.7,4.0,0.0,3,2.0,3043,Dortmund
,Sebastian Kehl,de GER,"DF,MF",27,24,0.0,0.0,2002-2003,/en/players/6167875f/Sebastian-Kehl,6167875f,Dortmund,"2,138",23.8,11.0,0.0,3,13.0,15702,Dortmund
,Jens Lehmann,de GER,GK,24,24,0.0,0.0,2002-2003,/en/players/d1ca1129/Jens-Lehmann,d1ca1129,Dortmund,"2,129",23.7,3.0,2.0,3,13.0,5867,Dortmund
,Christoph Metzelder,de GER,DF,24,24,2.0,0.0,2002-2003,/en/players/3f866377/Christoph-Metzelder,3f866377,Dortmund,"2,061",22.9,3.0,0.0,3,13.0,66,Dortmund
,Evanílson,br BRA,"DF,FW",24,23,4.0,0.0,2002-2003,/en/players/69c9cdaf/Evanilson,69c9cdaf,Dortmund,"1,948",21.6,3.0,0.0,3,2.0,15703,Dortmund
