2012-2013,Valencia
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Roberto Soldado,es ESP,FW,35,33,5,24,"2,919",32.4,10,0,/en/players/9d66fbe3/Roberto-Soldado,9d66fbe3,Roberto-Soldado
Jonas,br BRA,FW,35,30,3,13,"2,399",26.7,5,2,/en/players/9bcd6455/Jonas,9bcd6455,Jo
João Pereira,pt POR,"DF,MF",30,28,4,0,"2,502",27.8,9,0,/en/players/aefd0c5b/Joao-Pereira,fd0c5b,Joao-Perei
Andrés Guardado,mx MEX,"DF,FW",32,26,3,1,"2,365",26.3,6,0,/en/players/ef322658/Andres-Guardado,f322658,Andres-Guardado
Tino Costa,ar ARG,MF,31,26,5,1,"2,271",25.2,7,1,/en/players/8f747a86/Tino-Costa,8f747a86,Tino-Cost
Ricardo Costa,pt POR,DF,26,25,0,4,"2,157",24.0,10,2,/en/players/cd7325e1/Ricardo-Costa,cd7325e1,Ricardo-Cost
Diego Alves,br BRA,GK,24,24,0,0,"2,160",24.0,0,0,/en/players/12421a7c/Diego-Alves,12421a7c,Diego-Alv
Adil Rami,fr FRA,DF,25,24,2,0,"2,076",23.1,6,1,/en/players/8dbff17c/Adil-Rami,8dbff17c,Adil-Rami
Sofiane Feghouli,dz ALG,"FW,MF",27,23,6,3,"2,102",23.4,8,1,/en/players/691f64f5/Sofiane-Feghouli,691f64f5,Sofiane-Feghouli
Éver Banega,ar ARG,MF,29,22,4,4,"1,983",22.0,6,0,/en/players/fa937f7a/Ever-Banega,fa937f7a,Ever-Baneg
Daniel Parejo,es ESP,MF,27,20,3,1,"1,971",21.9,10,0,/en/players/7460ca0d/Daniel-Parejo,7460ca0d,Daniel-Parejo
Aly Cissokho,fr FRA,DF,25,18,2,2,"1,691",18.8,6,1,/en/players/83a2bb30/Aly-Cissokho,83a2bb30,Aly-Cissokho
Víctor Ruiz,es ESP,"DF,MF",26,17,2,0,"1,640",18.2,7,0,/en/players/b3dc6eca/Victor-Ruiz,b3dc6eca,Victor-Ruiz
Jérémy Mathieu,fr FRA,DF,17,16,0,1,"1,417",15.7,4,0,/en/players/5b887c7a/Jeremy-Mathieu,5b887c7a,Jeremy-Mathieu
David Albelda,es ESP,"DF,MF",18,16,0,0,"1,188",13.2,11,0,/en/players/def14f68/David-Albelda,def14f68,David-Albeld
Vicente Guaita,es ESP,GK,14,14,0,0,"1,260",14.0,1,0,/en/players/ab13a5aa/Vicente-Guaita,b13a5aa,Vicente-Guait
Fernando Gago,ar ARG,MF,13,11,0,0,898,10.0,2,0,/en/players/e86337bd/Fernando-Gago,86337bd,Fernando-Gago
Pablo Piatti,ar ARG,"FW,MF",14,10,2,1,828,9.2,4,0,/en/players/48e89655/Pablo-Piatti,48e89655,Pablo-Piatti
Antonio Barragán,es ESP,"DF,MF",14,9,0,0,927,10.3,4,0,/en/players/487d9b09/Antonio-Barragan,487d9b09,Antonio-Barrag
Jonathan Viera,es ESP,"FW,MF",17,7,3,2,772,8.6,2,0,/en/players/efa708aa/Jonathan-Viera,fa708aa,Jonathan-Vi
Sergio Canales,es ESP,MF,13,7,2,2,570,6.3,1,0,/en/players/a6de370d/Sergio-Canales,6de370d,Sergio-C
Nelson Valdez,py PAR,FW,28,6,0,6,785,8.7,4,0,/en/players/040d8500/Nelson-Valdez,040d8500,Nelson-Valdez
Juan Bernat,es ESP,"DF,FW",12,6,2,0,502,5.6,1,0,/en/players/433dc9a2/Juan-Bernat,433dc9a2,Juan-Bernat
