Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
42,﻿Andrea Bovo,/en/players/580c6adc/Andrea-Bovo,580c6adc,Andrea-Bovo,it ITA,MF,Spezia
43,Filippo Porcari,/en/players/4e9ad4a3/Filippo-Porcari,4e9ad4a3,Filippo-Porcari,it ITA,MF,Spezia
44,Marco Sansovini,/en/players/8a2d82f6/Marco-Sansovini,8a2d82f6,Marco-Sansovini,it ITA,FW,Spezia
45,Agostino Garofalo,/en/players/bf128669/Agostino-Garofalo,bf128669,Agostino-Garofalo,it ITA,"DF,MF",Spezia
46,Raffaele Schiavi,/en/players/9c9b074a/Raffaele-Schiavi,9c9b074a,Raffaele-Schiavi,it ITA,DF,Spezia
47,Mirco Antenucci,/en/players/43a2e16c/Mirco-Antenucci,43a2e16c,Mirco-Antenucci,it ITA,FW,Spezia
48,Cristiano Piccini,/en/players/32c0491f/Cristiano-Piccini,32c0491f,Cristiano-Piccini,it ITA,DF,Spezia
49,Dorin Goian,/en/players/fe18e1a1/Dorin-Goian,fe18e1a1,Dorin-Goi,ro ROU,DF,Spezia
50,Davide Di Gennaro,/en/players/951a4ee4/Davide-Di-Gennaro,951a4ee4,Davide-Di-Gennaro,it ITA,"FW,MF",Spezia
51,Paolo Sammarco,/en/players/3c1e4e84/Paolo-Sammarco,3c1e4e84,Paolo-Sammarco,it ITA,MF,Spezia
52,Alessandro Iacobucci,/en/players/0f662bdf/Alessandro-Iacobucci,0f662bdf,Alessandro-Iacobucci,it ITA,GK,Spezia
53,Stefano Okaka,/en/players/601ef102/Stefano-Okaka,601ef102,Stefano-Okak,it ITA,FW,Spezia
54,Nicola Madonna,/en/players/bdaeec08/Nicola-Madonna,bdaeec08,Nicola-Mado,it ITA,MF,Spezia
55,Simone Benedetti,/en/players/1a064b7d/Simone-Benedetti,1a064b7d,Simone-Benedetti,it ITA,DF,Spezia
56,Mário Rui,/en/players/0b5a292a/Mario-Rui,0b5a292a,Mario-Rui,pt POR,"DF,MF",Spezia
57,Enrico Guarna,/en/players/a092abf5/Enrico-Guarna,092abf5,Enrico-Gu,it ITA,GK,Spezia
58,Simone Romagnoli,/en/players/09899de8/Simone-Romagnoli,09899de8,Simone-Romagnoli,it ITA,DF,Spezia
59,Lorenzo Lollo,/en/players/1272d9f4/Lorenzo-Lollo,1272d9f4,Lorenzo-Lollo,it ITA,MF,Spezia
60,Gianluca Musacci,/en/players/64788877/Gianluca-Musacci,64788877,Gianluca-Musacci,it ITA,MF,Spezia
61,Lorenzo Crisetig,/en/players/f54dfca8/Lorenzo-Crisetig,f54dfca8,Lorenzo-Crisetig,it ITA,MF,Spezia
62,Thomas Pichlmann,/en/players/4572e936/Thomas-Pichlmann,4572e936,Thomas-Pichlm,at AUT,FW,Spezia
63,Danilo Russo,/en/players/8decee19/Danilo-Russo,8decee19,Danilo-Russo,it ITA,GK,Spezia
64,Matteo Mandorlini,/en/players/3eada2bf/Matteo-Mandorlini,3eada2bf,Matteo-Mandorlini,it ITA,MF,Spezia
65,Nicolás Albarracín,/en/players/dbb9ae9e/Nicolas-Albarracin,dbb9ae9e,Nicolas-Albarraci,uy URU,MF,Spezia
66,﻿Francesco Migliore,/en/players/1a584cb2/Francesco-Migliore,1a584cb2,Francesco-Miglio,it ITA,DF,Spezia
67,Nicola Leali,/en/players/5f9970a0/Nicola-Leali,5f9970a0,Nicola-Leali,it ITA,GK,Spezia
68,Andrea Lisuzzo,/en/players/1137fff3/Andrea-Lisuzzo,1137fff3,Andrea-Lisuzzo,it ITA,DF,Spezia
69,Osarimen Ebagua,/en/players/dd6711bb/Osarimen-Ebagua,dd6711bb,Osarimen-Ebagu,ng NGA,FW,Spezia
70,Ivano Baldanzeddu,/en/players/51d13ea4/Ivano-Baldanzeddu,51d13ea4,Ivano-Baldanzeddu,it ITA,DF,Spezia
71,Felipe Seymour,/en/players/daf0a30e/Felipe-Seymour,daf0a30e,Felipe-Seymou,cl CHI,MF,Spezia
72,Nicola Ferrari,/en/players/fb08aa8a/Nicola-Ferrari,fb08aa8a,Nicola-Ferrari,it ITA,FW,Spezia
73,Hörður Magnússon,/en/players/526541e5/Hordur-Magnusson,526541e5,Hordur-Magnusso,is ISL,DF,Spezia
74,Pasquale Schiattarella,/en/players/bd84fc61/Pasquale-Schiattarella,bd84fc61,Pasquale-Schiatt,it ITA,MF,Spezia
75,Gabriel,/en/players/0d10333c/Gabriel,0d10333c,Gabri,br BRA,MF,Spezia
76,Nicola Bellomo,/en/players/e69a103f/Nicola-Bellomo,69a103f,Nicola-Bellomo,it ITA,MF,Spezia
77,Emanuel Rivas,/en/players/ba306a1a/Emanuel-Rivas,ba306a1a,Emanuel-Riv,ar ARG,MF,Spezia
78,Alessandro Carrozza,/en/players/dfd2c8e0/Alessandro-Carrozza,dfd2c8e0,Alessandro-Carrozz,it ITA,MF,Spezia
79,Andrea Catellani,/en/players/5650fb66/Andrea-Catellani,5650fb66,Andrea-Catellani,it ITA,FW,Spezia
80,Niccolò Giannetti,/en/players/d9e750e5/Niccolo-Giannetti,d9e750e5,Niccolo-Giannetti,it ITA,FW,Spezia
81,Matteo Scozzarella,/en/players/ea164f99/Matteo-Scozzarella,164f99,Matteo-Scozz,it ITA,MF,Spezia
82,Matteo Bianchetti,/en/players/b3a20f18/Matteo-Bianchetti,b3a20f18,Matteo-Bianchetti,it ITA,DF,Spezia
83,Antonini Čulina,/en/players/27b1390c/Antonini-Culina,27b1390c,Antonini-Culi,hr CRO,"FW,MF",Spezia
84,Savvas Gentsoglou,/en/players/8ed17872/Savvas-Gentsoglou,8ed17872,Savvas-Gentsoglou,gr GRE,MF,Spezia
85,Federico Moretti,/en/players/833e40e6/Federico-Moretti,833e40e6,Federico-Moretti,it ITA,MF,Spezia
86,Martino Borghese,/en/players/c5ff13b5/Martino-Borghese,c5ff13b5,Martino-Borgh,it ITA,DF,Spezia
87,Niko Datković,/en/players/7452693c/Niko-Datkovic,7452693c,Niko-Datkovic,hr CRO,DF,Spezia
88,Alex Valentini,/en/players/e8e1a2e9/Alex-Valentini,8e1a2e9,Alex-Valentini,it ITA,GK,Spezia
89,Patrick Ciurria,/en/players/5de3866c/Patrick-Ciurria,5de3866c,Patrick-Ciurri,it ITA,"FW,MF",Spezia
90,Ezekiel Henty,/en/players/f929b17b/Ezekiel-Henty,f929b17b,Ezekiel-Hent,ng NGA,FW,Spezia
91,Nii Nortey Ashong,/en/players/4c0d5b89/Nii-Nortey-Ashong,4c0d5b89,Nii-Nortey-Ashong,gh GHA,DF,Spezia
92,﻿Leandro Chichizola,/en/players/8d957256/Leandro-Chichizola,8d957256,Leandro-Chichizo,ar ARG,GK,Spezia
93,Josip Brezovec,/en/players/93b0fa3c/Josip-Brezovec,93b0fa3c,Josip-Brezovec,hr CRO,MF,Spezia
94,Mato Miloš,/en/players/9cf4a67f/Mato-Milos,9cf4a67f,Mato-Milo,hr CRO,DF,Spezia
95,Juande,/en/players/4e8f9951/Juande,4e8f9951,Juand,es ESP,MF,Spezia
96,Felice Piccolo,/en/players/75de4ad7/Felice-Piccolo,75de4ad7,Felice-Piccolo,it ITA,DF,Spezia
97,Mario Šitum,/en/players/0638becf/Mario-Situm,0638becf,Mario-Situm,hr CRO,"FW,MF",Spezia
98,Nahuel Valentini,/en/players/70b187f2/Nahuel-Valentini,70b187f2,Nahuel-Valentini,ar ARG,DF,Spezia
99,Filippo De Col,/en/players/9a0f2ad7/Filippo-De-Col,9a0f2ad7,Filippo-De-Co,it ITA,DF,Spezia
100,Marko Bakić,/en/players/729d11a5/Marko-Bakic,729d11a5,Marko-Bakic,me MNE,MF,Spezia
101,Dario Čanađija,/en/players/da933459/Dario-Canadjija,da933459,Dario-Canadjij,hr CRO,MF,Spezia
102,Nenê,/en/players/fbd40d07/Nene,fbd40d07,N,br BRA,FW,Spezia
103,Miguel de las Cuevas,/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2e1cf3d2,Miguel-de-las-Cuev,es ESP,MF,Spezia
104,Roberto Gagliardini,/en/players/ce30bfc8/Roberto-Gagliardini,ce30bfc8,Roberto-Gagliardini,it ITA,MF,Spezia
105,Zoran Kvržić,/en/players/bcd1bea2/Zoran-Kvrzic,bcd1bea2,Zoran-Kvrzic,ba BIH,"DF,FW",Spezia
106,Juri Cisotti,/en/players/06da0cfe/Juri-Cisotti,06da0cfe,Juri-Cisotti,it ITA,MF,Spezia
107,Antonio Luna,/en/players/ed239245/Antonio-Luna,d239245,Antonio-Lu,es ESP,DF,Spezia
108,Matteo Ardemagni,/en/players/94a2c317/Matteo-Ardemagni,94a2c317,Matteo-Ardemagni,it ITA,FW,Spezia
109,Gennaro Acampora,/en/players/01040647/Gennaro-Acampora,01040647,Gennaro-Acampo,it ITA,MF,Spezia
110,Alen Stevanović,/en/players/d8e584b9/Alen-Stevanovic,d8e584b9,Alen-Stevanovic,rs SRB,"FW,MF",Spezia
111,Pietro Ceccaroni,/en/players/4d1efb48/Pietro-Ceccaroni,4d1efb48,Pietro-Ceccaroni,it ITA,DF,Spezia
112,Simone Bastoni,/en/players/1ac232b8/Simone-Bastoni,1ac232b8,Simone-Bastoni,it ITA,"DF,MF",Spezia
113,Marco Crocchianti,/en/players/b5ea9b05/Marco-Crocchianti,b5ea9b05,Marco-Crocchianti,it ITA,DF,Spezia
114,Timothy Nocchi,/en/players/187300e1/Timothy-Nocchi,187300e1,Timothy-Nocchi,it ITA,GK,Spezia
115,Mattia Paccagnini,/en/players/c075cfe8/Mattia-Paccagnini,c075cfe8,Mattia-Paccagnini,it ITA,FW,Spezia
116,Umar Sadiq,/en/players/686cbe7d/Umar-Sadiq,686cbe7d,Umar-Sadiq,ng NGA,FW,Spezia
117,Thomas Saloni,/en/players/747a1332/Thomas-Saloni,747a1332,Thomas-Saloni,it ITA,GK,Spezia
118,Claudio Terzi,/en/players/5570e6fb/Claudio-Terzi,5570e6fb,Claudio-Terzi,it ITA,DF,Spezia
119,Emanuele Calaiò,/en/players/e412488f/Emanuele-Calaio,412488f,Emanuele-Calaio,it ITA,FW,Spezia
120,Sergio Postigo,/en/players/474ecac8/Sergio-Postigo,474ecac8,Sergio-Postigo,es ESP,DF,Spezia
121,Jon Errasti,/en/players/4243631a/Jon-Errasti,4243631a,Jon-Errasti,es ESP,MF,Spezia
122,Antonio Piccolo,/en/players/1c6f38e1/Antonio-Piccolo,1c6f38e1,Antonio-Piccolo,it ITA,"FW,MF",Spezia
123,Daniele Sciaudone,/en/players/8c461a21/Daniele-Sciaudone,8c461a21,Daniele-Sciaudo,it ITA,MF,Spezia
124,Nico Pulzetti,/en/players/d3b19afe/Nico-Pulzetti,d3b19afe,Nico-Pulzetti,it ITA,MF,Spezia
125,Ivan Martić,/en/players/cd9eed3f/Ivan-Martic,cd9eed3f,Ivan-Martic,hr CRO,"DF,MF",Spezia
126,Josip Mišić,/en/players/46152b69/Josip-Misic,46152b69,Josip-Misic,hr CRO,MF,Spezia
127,Luca Vignali,/en/players/c1e8e74e/Luca-Vignali,c1e8e74e,Luca-Vignali,it ITA,DF,Spezia
128,Krisztián Tamás,/en/players/88ea5683/Krisztian-Tamas,88ea5683,Krisztian-Tam,hu HUN,DF,Spezia
129,David Okereke,/en/players/d125f22f/David-Okereke,d125f22f,David-Okerek,ng NGA,FW,Spezia
130,Karim Rossi,/en/players/b37748c1/Karim-Rossi,b37748c1,Karim-Rossi,ch SUI,FW,Spezia
131,Paulo Azzi,/en/players/967ac202/Paulo-Azzi,967ac202,Paulo-Azzi,br BRA,FW,Spezia
132,Stefano Antezza,/en/players/888cf4ab/Stefano-Antezza,888cf4ab,Stefano-Antezz,it ITA,MF,Spezia
133,Marijan Coric,/en/players/c4925591/Marijan-Coric,c4925591,Marijan-Coric,ba BIH,GK,Spezia
134,Simon Sluga,/en/players/5a5d394c/Simon-Sluga,5a5d394c,Simon-Slug,hr CRO,GK,Spezia
135,Pablo Granoche,/en/players/468009df/Pablo-Granoche,468009df,Pablo-Granoch,uy URU,FW,Spezia
136,Damjan Đoković,/en/players/0ac893aa/Damjan-Djokovic,0ac893aa,Damjan-Djokovic,hr CRO,MF,Spezia
137,Giulio Maggiore,/en/players/957e4c87/Giulio-Maggiore,957e4c87,Giulio-Maggio,it ITA,MF,Spezia
138,Alessandro Piu,/en/players/e3eec2a7/Alessandro-Piu,3eec2a7,Alessandro-Piu,it ITA,FW,Spezia
139,Giuseppe Mastinu,/en/players/26cd1bff/Giuseppe-Mastinu,26cd1bff,Giuseppe-Mastinu,it ITA,MF,Spezia
140,Diego Fabbrini,/en/players/762cf8e4/Diego-Fabbrini,762cf8e4,Diego-Fabbrini,it ITA,"FW,MF",Spezia
141,Jaime Báez,/en/players/dfd24c07/Jaime-Baez,dfd24c07,Jaime-Baez,uy URU,"FW,MF",Spezia
142,Alessandro Deiola,/en/players/7f267d66/Alessandro-Deiola,7f267d66,Alessandro-Deio,it ITA,MF,Spezia
143,Pietro Iemmello,/en/players/0861b8d6/Pietro-Iemmello,0861b8d6,Pietro-Iemmello,it ITA,FW,Spezia
144,Walter López,/en/players/208d2bd9/Walter-Lopez,208d2bd9,Walter-Lopez,uy URU,"DF,MF",Spezia
145,Matteo Pessina,/en/players/780e3631/Matteo-Pessina,780e3631,Matteo-Pessi,it ITA,MF,Spezia
146,Nicolas Giani,/en/players/68eee4f9/Nicolas-Giani,68eee4f9,Nicolas-Giani,it ITA,DF,Spezia
147,Guido Marilungo,/en/players/d575bcaf/Guido-Marilungo,d575bcaf,Guido-Marilungo,it ITA,FW,Spezia
148,Francesco Bolzoni,/en/players/96819ccd/Francesco-Bolzoni,96819ccd,Francesco-Bolzoni,it ITA,MF,Spezia
149,Raffaele Di Gennaro,/en/players/7a4050d5/Raffaele-Di-Gennaro,7a4050d5,Raffaele-Di-Gennaro,it ITA,GK,Spezia
150,Francesco Forte,/en/players/69e11a01/Francesco-Forte,69e11a01,Francesco-Fort,it ITA,FW,Spezia
151,Niccolò Manfredini,/en/players/e4b39692/Niccolo-Manfredini,4b39692,Niccolo-Manfredini,it ITA,GK,Spezia
152,Alberto Gilardino,/en/players/45aa5d13/Alberto-Gilardino,45aa5d13,Alberto-Gilardino,it ITA,FW,Spezia
153,Luca Mora,/en/players/42fff925/Luca-Mora,42fff925,Luca-Mo,it ITA,MF,Spezia
154,Daniele Capelli,/en/players/ac58c6a7/Daniele-Capelli,c58c6a7,Daniele-Capelli,it ITA,DF,Spezia
155,Alberto De Francesco,/en/players/e4b3b0e3/Alberto-De-Francesco,4b3b0e3,Alberto-De-Francesco,it ITA,"MF,FW",Spezia
156,Tommaso Augello,/en/players/3cd3b384/Tommaso-Augello,3cd3b384,Tommaso-Augello,it ITA,"DF,MF",Spezia
157,Alberto Masi,/en/players/6c552f47/Alberto-Masi,6c552f47,Alberto-Masi,it ITA,"DF,MF",Spezia
158,Najib Ammari,/en/players/04231a2a/Najib-Ammari,04231a2a,Najib-Ammari,dz ALG,MF,Spezia
159,Davide Bassi,/en/players/b260a8e3/Davide-Bassi,b260a8e3,Davide-Bassi,it ITA,GK,Spezia
160,Raffaele Palladino,/en/players/961a4174/Raffaele-Palladino,961a4174,Raffaele-Palladino,it ITA,MF,Spezia
161,Luigi Giorgi,/en/players/c2aa89f5/Luigi-Giorgi,c2aa89f5,Luigi-Giorgi,it ITA,MF,Spezia
162,Arturo Calabresi,/en/players/34bb6fbd/Arturo-Calabresi,34bb6fbd,Arturo-Calabresi,it ITA,MF,Spezia
163,Edoardo Soleri,/en/players/3c33accc/Edoardo-Soleri,3c33accc,Edoardo-Soleri,it ITA,FW,Spezia
164,Theophilus Awua,/en/players/8b8b5890/Theophilus-Awua,8b8b5890,Theophilus-Awu,ng NGA,MF,Spezia
165,Leonardo Benedetti,/en/players/76ff1fa3/Leonardo-Benedetti,76ff1fa3,Leonardo-Benedetti,it ITA,MF,Spezia
166,Gabriele Corbo,/en/players/091795f2/Gabriele-Corbo,091795f2,Gabriele-Corbo,it ITA,DF,Spezia
167,Axel Desjardins,/en/players/44398bcf/Axel-Desjardins,44398bcf,Axel-Desjardi,ca CAN,GK,Spezia
168,Matteo Figoli,/en/players/c1532b01/Matteo-Figoli,c1532b01,Matteo-Figoli,it ITA,MF,Spezia
169,Jacopo Giuliani,/en/players/dfc216f4/Jacopo-Giuliani,dfc216f4,Jacopo-Giuliani,it ITA,MF,Spezia
170,Francesco Mazzini,/en/players/5d9700da/Francesco-Mazzini,5d9700da,Francesco-Mazzini,it ITA,GK,Spezia
171,Samuele Mulattieri,/en/players/30297946/Samuele-Mulattieri,30297946,Samuele-Mulattieri,it ITA,FW,Spezia
172,Giovanni Vatteroni,/en/players/f440cbd7/Giovanni-Vatteroni,f440cbd7,Giovanni-Vatteroni,it ITA,FW,Spezia
173,﻿Eugenio Lamanna,/en/players/349601c3/Eugenio-Lamanna,349601c3,Eugenio-Lam,it ITA,GK,Spezia
174,Matteo Ricci,/en/players/3cf7dc7e/Matteo-Ricci,3cf7dc7e,Matteo-Ricci,it ITA,MF,Spezia
175,Paolo Bartolomei,/en/players/6029a945/Paolo-Bartolomei,6029a945,Paolo-Bartolomei,it ITA,MF,Spezia
176,Emmanuel Gyasi,/en/players/f9758dae/Emmanuel-Gyasi,f9758dae,Emmanuel-Gyasi,gh GHA,FW,Spezia
177,Elio Capradossi,/en/players/174944a3/Elio-Capradossi,174944a3,Elio-Capradossi,it ITA,DF,Spezia
178,Andrey Galabinov,/en/players/0a1efd3c/Andrey-Galabinov,0a1efd3c,Andrey-Galabinov,bg BUL,FW,Spezia
179,Soufiane Bidaoui,/en/players/6d877dd6/Soufiane-Bidaoui,6d877dd6,Soufiane-Bidaoui,ma MAR,FW,Spezia
180,Marco Crimi,/en/players/3872a972/Marco-Crimi,3872a972,Marco-Crimi,it ITA,MF,Spezia
181,Nicholas Pierini,/en/players/7cc89a5f/Nicholas-Pierini,7cc89a5f,Nicholas-Pierini,it ITA,FW,Spezia
182,Alessio da Cruz,/en/players/b6667741/Alessio-da-Cruz,b6667741,Alessio-da-Cruz,cv CPV,FW,Spezia
183,Roberto Crivello,/en/players/1e092d9c/Roberto-Crivello,1e092d9c,Roberto-Crivello,it ITA,DF,Spezia
184,Alessandro Ligi,/en/players/1a8f84a0/Alessandro-Ligi,1a8f84a0,Alessandro-Ligi,it ITA,DF,Spezia
185,Sveinn Guðjohnsen,/en/players/6a7bdb3f/Sveinn-Gudjohnsen,6a7bdb3f,Sveinn-Gudjoh,is ISL,FW,Spezia
186,Simone Barone,/en/players/ae3af666/Simone-Barone,3af666,Simone-Baro,it ITA,GK,Spezia
187,Matteo Brero,/en/players/9314a32c/Matteo-Brero,9314a32c,Matteo-Brero,it ITA,DF,Spezia
188,Michael D'Eramo,/en/players/a71fbf09/Michael-DEramo,71fbf09,Michael-DEramo,it ITA,MF,Spezia
189,Martin Erlic,/en/players/0fee6bda/Martin-Erlic,0fee6bda,Martin-Erlic,hr CRO,DF,Spezia
190,Gregorio Morachioli,/en/players/e5d307a4/Gregorio-Morachioli,5d307a4,Gregorio-Morachioli,it ITA,FW,Spezia
191,Abdullahi Suleiman,/en/players/447c6c22/Abdullahi-Suleiman,447c6c22,Abdullahi-Suleim,ng NGA,MF,Spezia
192,﻿Simone Scuffet,/en/players/41bd99ea/Simone-Scuffet,41bd99ea,Simone-Scuffet,it ITA,GK,Spezia
193,Salvador Ferrer,/en/players/eb76987d/Salvador-Ferrer,b76987d,Salvador-F,es ESP,DF,Spezia
194,Riccardo Marchizza,/en/players/91d0fabf/Riccardo-Marchizza,91d0fabf,Riccardo-Marchizz,it ITA,DF,Spezia
195,Federico Ricci,/en/players/524eb8c5/Federico-Ricci,524eb8c5,Federico-Ricci,it ITA,FW,Spezia
196,Antonino Ragusa,/en/players/e967e202/Antonino-Ragusa,967e202,Antonino-Ragu,it ITA,FW,Spezia
197,M'Bala Nzola,/en/players/a4948e67/MBala-Nzola,4948e67,MBala-Nzo,ao ANG,FW,Spezia
198,Juan Manuel Ramos,/en/players/36d7971a/Juan-Manuel-Ramos,36d7971a,Juan-Manuel-Ramo,uy URU,DF,Spezia
199,Titas Krapikas,/en/players/211c0e82/Titas-Krapikas,211c0e82,Titas-Krapik,lt LTU,GK,Spezia
200,Delano Burgzorg,/en/players/05e2d5ea/Delano-Burgzorg,05e2d5ea,Delano-Burgzorg,nl NED,FW,Spezia
201,Luigi Vitale,/en/players/fe479e17/Luigi-Vitale,fe479e17,Luigi-Vit,it ITA,DF,Spezia
202,Antonio Di Gaudio,/en/players/434b8c73/Antonio-Di-Gaudio,434b8c73,Antonio-Di-Gaudio,it ITA,FW,Spezia
203,Tobías Reinhart,/en/players/1d8edcd5/Tobias-Reinhart,1d8edcd5,Tobias-Reinhart,ar ARG,MF,Spezia
204,Darren McIntosh-Buffonge,/en/players/49366918/Darren-McIntosh-Buffonge,49366918,Darren-McIntosh-Buffong,eng ENG,MF,Spezia
205,Marco Angeletti,/en/players/5267a10e/Marco-Angeletti,5267a10e,Marco-Angeletti,it ITA,DF,Spezia
206,Ivan Provedel,/en/players/277da414/Ivan-Provedel,277da414,Ivan-Proved,it ITA,GK,Spezia
207,Nahuel Estévez,/en/players/cec60a2f/Nahuel-Estevez,cec60a2f,Nahuel-Estevez,ar ARG,MF,Spezia
208,Julian Chabot,/en/players/ae7058f9/Julian-Chabot,7058f9,Julian-Chabot,de GER,DF,Spezia
209,Diego Farias,/en/players/157d29b6/Diego-Farias,157d29b6,Diego-Fari,br BRA,FW,Spezia
210,Tommaso Pobega,/en/players/55a1cac2/Tommaso-Pobega,55a1cac2,Tommaso-Pobeg,it ITA,MF,Spezia
211,Kevin Agudelo,/en/players/46fa7204/Kevin-Agudelo,46fa7204,Kevin-Agudelo,co COL,FW,Spezia
212,Ardian Ismajli,/en/players/6b635f5c/Ardian-Ismajli,6b635f5c,Ardian-Ismajli,al ALB,DF,Spezia
213,Lucien Agoume,/en/players/8bc8829a/Lucien-Agoume,8bc8829a,Lucien-Agoum,fr FRA,MF,Spezia
214,Léo Sena,/en/players/1de40dae/Leo-Sena,1de40dae,Leo-S,br BRA,MF,Spezia
215,Roberto Piccoli,/en/players/1cadaf34/Roberto-Piccoli,1cadaf34,Roberto-Piccoli,it ITA,FW,Spezia
216,Jeroen Zoet,/en/players/cc1a0c57/Jeroen-Zoet,cc1a0c57,Jeroen-Zoet,nl NED,GK,Spezia
217,Riccardo Saponara,/en/players/3bb7af3b/Riccardo-Saponara,3bb7af3b,Riccardo-Sapo,it ITA,"FW,MF",Spezia
