,Player,Link,Player_id,Player_name,Nationality,Position
127,Carlos Caballero,/en/players/38afdbc5/Carlos-Caballero,38afdbc5,Carlos-Caballero,es ESP,MF
128,Sebastián Dubarbier,/en/players/83877c7c/Sebastian-Dubarbier,83877c7c,Sebastian-Dubarbi,ar ARG,"DF,FW"
129,David Cerrajería,/en/players/2ebb9df6/David-Cerrajeria,2ebb9df6,David-Cerrajeri,es ESP,DF
130,Airam,/en/players/130471ce/Airam,130471ce,Airam,es ESP,FW
131,Juan Quero,/en/players/42107bed/Juan-Quero,42107bed,Juan-Quero,es ESP,MF
132,Carlos Erwin Arias,/en/players/12ca6099/Carlos-Erwin-Arias,12ca6099,Carlos-Erwin-Ari,bo BOL,GK
133,Cristian García Ramos,/en/players/73620865/Cristian-Garcia-Ramos,73620865,Cristian-Garcia-Ramo,es ESP,DF
134,Afonso Taira,/en/players/d5696a58/Afonso-Taira,d5696a58,Afonso-Tai,pt POR,MF
135,Sebastián Balsas,/en/players/5752180c/Sebastian-Balsas,5752180c,Sebastian-B,uy URU,FW
136,Ismael,/en/players/3076ea08/Ismael,3076ea08,Ism,es ESP,DF
137,Pedro,/en/players/eb642c79/Pedro,b642c79,Pedro,es ESP,"FW,MF"
138,Abel Gómez Moreno,/en/players/b09801d8/Abel-Gomez-Moreno,b09801d8,Abel-Gomez-Moreno,es ESP,MF
139,Kiko Olivas,/en/players/72b07a9c/Kiko-Olivas,72b07a9c,Kiko-Oliv,es ESP,DF
140,Vincenzo Rennella,/en/players/b3c467b4/Vincenzo-Rennella,b3c467b4,Vincenzo-R,it ITA,FW
141,Armando Lozano,/en/players/e2daac0b/Armando-Lozano,2daac0b,Armando-Lozano,es ESP,DF
142,Xisco,/en/players/d2790f7a/Xisco,d2790f7a,Xisco,es ESP,FW
143,Diego Seoane,/en/players/71c7d503/Diego-Seoane,71c7d503,Diego-Seo,es ESP,DF
144,Joselu,/en/players/a5e9c273/Joselu,5e9c273,Joselu,es ESP,FW
145,Mikel Saizar,/en/players/b9ddfda6/Mikel-Saizar,b9ddfda6,Mikel-Saiz,es ESP,GK
146,Manuel Miquel,/en/players/97e5daab/Manuel-Miquel,97e5daab,Manuel-Miqu,es ESP,MF
147,Javi Cabezas,/en/players/18fce040/Javi-Cabezas,18fce040,Javi-Cabez,es ESP,MF
148,Damián Petkoff,/en/players/ad94c090/Damian-Petkoff,d94c090,Damian-Petkoff,ar ARG,MF
149,John-Christophe Ayina,/en/players/9a1e16f3/John-Christophe-Ayina,9a1e16f3,John-Christophe-Ayi,fr FRA,FW
150,Fran Cruz,/en/players/ff7923bf/Fran-Cruz,ff7923bf,Fran-Cruz,es ESP,"DF,MF"
151,Raúl Bravo,/en/players/65b9e56b/Raul-Bravo,65b9e56b,Raul-Bravo,es ESP,DF
152,Luso,/en/players/9cd41fda/Luso,9cd41fda,Luso,es ESP,"DF,MF"
153,Iago Bouzón,/en/players/2b687c98/Iago-Bouzon,2b687c98,Iago-Bouzo,es ESP,DF
154,Ulises Dávila,/en/players/0e774d3a/Ulises-Davila,0e774d3a,Ulises-Davi,mx MEX,"FW,MF"
155,Samuel de los Reyes,/en/players/43d6c7ab/Samuel-de-los-Reyes,43d6c7ab,Samuel-de-los-R,es ESP,DF
157,Adrián Gunino,/en/players/05652d7c/Adrian-Gunino,05652d7c,Adrian-Gunino,uy URU,DF
158,Edu Caballer,/en/players/2e7586bb/Edu-Caballer,2e7586bb,Edu-Cab,es ESP,DF
159,Daniel Pinillos,/en/players/09d26c80/Daniel-Pinillos,09d26c80,Daniel-Pinillo,es ESP,DF
160,Juan Carlos,/en/players/688b96e3/Juan-Carlos,688b96e3,Juan-Carlo,es ESP,GK
161,Jens Janse,/en/players/46616a7b/Jens-Janse,46616a7b,Jens-J,nl NED,DF
162,Pelayo,/en/players/bdda8ebd/Pelayo,bdda8ebd,Pelayo,es ESP,MF
163,Arturo,/en/players/b83cc9ed/Arturo,b83cc9ed,Arturo,es ESP,FW
