Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Mark Schwarzer,au AUS,GK,38,38,0.0,0.0,2002-2003,/en/players/da409c6f/Mark-Schwarzer,da409c6f,Middlesbrough,"3,420",38.0,1.0,0.0,129,42.0,6200,Middlesbrough
,Jonathan Greening,eng ENG,MF,38,38,3.0,2.0,2002-2003,/en/players/892c1d7a/Jonathan-Greening,892c1d7a,Middlesbrough,"3,375",37.5,6.0,0.0,129,6.0,7162,Middlesbrough
,Gareth Southgate,eng ENG,DF,36,36,1.0,2.0,2002-2003,/en/players/a29c3ed6/Gareth-Southgate,29c3ed6,Middlesbrough,"3,224",35.8,3.0,0.0,129,6.0,7163,Middlesbrough
,Geremi,cm CMR,"DF,MF",33,33,8.0,7.0,2002-2003,/en/players/3571f3d1/Geremi,3571f3d1,Middlesbrough,"2,968",33.0,2.0,0.0,129,36.0,6016,Middlesbrough
,Ugo Ehiogu,eng ENG,DF,32,31,0.0,3.0,2002-2003,/en/players/bd8d3cd5/Ugo-Ehiogu,bd8d3cd5,Middlesbrough,"2,674",29.7,5.0,0.0,129,6.0,7164,Middlesbrough
,Franck Queudrue,fr FRA,DF,31,29,4.0,1.0,2002-2003,/en/players/4b7d3170/Franck-Queudrue,4b7d3170,Middlesbrough,"2,597",28.9,7.0,3.0,129,4.0,7165,Middlesbrough
,George Boateng,nl NED,MF,28,28,0.0,0.0,2002-2003,/en/players/a44a9f65/George-Boateng,44a9f65,Middlesbrough,"2,448",27.2,6.0,0.0,129,11.0,7166,Middlesbrough
,Massimo Maccarone,it ITA,FW,34,26,6.0,9.0,2002-2003,/en/players/1586379d/Massimo-Maccarone,1586379d,Middlesbrough,"2,191",24.3,3.0,0.0,129,9.0,7167,Middlesbrough
,Joseph-Désiré Job,cm CMR,"FW,MF",28,22,4.0,4.0,2002-2003,/en/players/8208d253/Joseph-Desire-Job,8208d253,Middlesbrough,"1,944",21.6,1.0,0.0,129,36.0,7168,Middlesbrough
,Stuart Parnaby,eng ENG,DF,21,21,2.0,0.0,2002-2003,/en/players/389cc3d7/Stuart-Parnaby,389cc3d7,Middlesbrough,"1,783",19.8,1.0,0.0,129,6.0,7169,Middlesbrough
,Szilárd Németh,sk SVK,FW,28,15,1.0,7.0,2002-2003,/en/players/74da02b4/Szilard-Nemeth,74da02b4,Middlesbrough,"1,477",16.4,0.0,0.0,129,70.0,7170,Middlesbrough
