Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Cyrille Merville,fr FRA,GK,38,38,0.0,0.0,2009-2010,/en/players/5e398b4b/Cyrille-Merville,5e398b4b,Arles-Avignon,"3,370",37.4,0.0,0.0,110,4.0,14646,Arles-Avignon
,Romain Reynaud,fr FRA,DF,37,37,0.0,3.0,2009-2010,/en/players/1ea417ce/Romain-Reynaud,1ea417ce,Arles-Avignon,"3,307",36.7,8.0,0.0,110,4.0,14876,Arles-Avignon
,Thomas Ayasse,fr FRA,MF,37,37,0.0,2.0,2009-2010,/en/players/aca9ef32/Thomas-Ayasse,ca9ef32,Arles-Avignon,"3,270",36.3,7.0,0.0,110,4.0,13587,Arles-Avignon
,Sébastien Piocelle,fr FRA,MF,38,36,0.0,1.0,2009-2010,/en/players/58aea39f/Sebastien-Piocelle,58aea39f,Arles-Avignon,"3,119",34.7,7.0,0.0,110,4.0,12846,Arles-Avignon
,Romain Élie,fr FRA,DF,34,34,0.0,0.0,2009-2010,/en/players/4db46f11/Romain-Elie,4db46f11,Arles-Avignon,"3,013",33.5,4.0,0.0,110,4.0,14877,Arles-Avignon
,Deme N'Diaye,sn SEN,"FW,MF",36,33,3.0,6.0,2009-2010,/en/players/688f28e5/Deme-NDiaye,688f28e5,Arles-Avignon,"2,659",29.5,3.0,0.0,110,34.0,12344,Arles-Avignon
,Marvin Esor,fr FRA,DF,32,31,0.0,0.0,2009-2010,/en/players/79648a4e/Marvin-Esor,79648a4e,Arles-Avignon,"2,718",30.2,8.0,0.0,110,4.0,14878,Arles-Avignon
,Maurice Dalé,fr FRA,FW,34,28,2.0,10.0,2009-2010,/en/players/7e916030/Maurice-Dale,7e916030,Arles-Avignon,"2,514",27.9,3.0,0.0,110,4.0,12016,Arles-Avignon
,Benjamin Psaume,fr FRA,"FW,MF",34,27,10.0,3.0,2009-2010,/en/players/5c4db221/Benjamin-Psaume,5c4db221,Arles-Avignon,"2,549",28.3,7.0,0.0,110,4.0,13747,Arles-Avignon
,André Ayew,gh GHA,"FW,MF",25,20,3.0,4.0,2009-2010,/en/players/5dbefa9d/Andre-Ayew,5dbefa9d,Arles-Avignon,"1,822",20.2,5.0,0.0,110,17.0,8493,Arles-Avignon
,Jean-Christophe Vergerolle,fr FRA,DF,17,17,1.0,0.0,2009-2010,/en/players/91cab2fa/Jean-Christophe-Vergerolle,91cab2fa,Arles-Avignon,"1,457",16.2,3.0,0.0,110,4.0,13014,Arles-Avignon
,Bakary Soro,bf BFA,DF,17,16,0.0,0.0,2009-2010,/en/players/a01aa12f/Bakary-Soro,01aa12f,Arles-Avignon,"1,393",15.5,3.0,0.0,110,62.0,14544,Arles-Avignon
,Kaba Diawara,gn GUI,FW,30,12,1.0,5.0,2009-2010,/en/players/7bafc1d6/Kaba-Diawara,7bafc1d6,Arles-Avignon,"1,321",14.7,1.0,0.0,110,74.0,12618,Arles-Avignon
,Emmanuel Corrèze,fr FRA,"DF,MF",18,8,0.0,0.0,2009-2010,/en/players/1e29bc5c/Emmanuel-Correze,1e29bc5c,Arles-Avignon,731,8.1,4.0,0.0,110,4.0,14879,Arles-Avignon
,Ali Mathlouthi,tn TUN,FW,22,6,0.0,1.0,2009-2010,/en/players/73c7afb4/Ali-Mathlouthi,73c7afb4,Arles-Avignon,692,7.7,2.0,0.0,110,46.0,12340,Arles-Avignon
,Jean-Charles Cirilli,fr FRA,DF,13,6,1.0,1.0,2009-2010,/en/players/8ab27f35/Jean-Charles-Cirilli,8ab27f35,Arles-Avignon,680,7.6,1.0,0.0,110,4.0,12634,Arles-Avignon
,Kali,ao ANG,DF,7,6,0.0,1.0,2009-2010,/en/players/9c3724e0/Kali,9c3724e0,Arles-Avignon,570,6.3,0.0,0.0,110,48.0,14880,Arles-Avignon
