Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Duccio Innocenti,it ITA,DF,34,34,2.0,0.0,2002-2003,/en/players/0ee3b2d9/Duccio-Innocenti,0ee3b2d9,Bari,"3,010",33.4,8.0,0.0,192,9.0,21620,Bari
,Gaetano De Rosa,it ITA,DF,34,32,0.0,3.0,2002-2003,/en/players/3022964d/Gaetano-De-Rosa,3022964d,Bari,"2,872",31.9,8.0,1.0,192,9.0,21481,Bari
,Antonio Bellavista,it ITA,MF,32,32,0.0,1.0,2002-2003,/en/players/d71fe506/Antonio-Bellavista,d71fe506,Bari,"2,676",29.7,6.0,2.0,192,9.0,23223,Bari
,Gionatha Spinesi,it ITA,FW,33,31,1.0,16.0,2002-2003,/en/players/136bf61b/Gionatha-Spinesi,136bf61b,Bari,"2,745",30.5,6.0,0.0,192,9.0,23010,Bari
,Gaetano D'Agostino,it ITA,MF,33,27,5.0,1.0,2002-2003,/en/players/7a469087/Gaetano-DAgostino,7a469087,Bari,"2,386",26.5,3.0,1.0,192,9.0,20253,Bari
,Rachid Neqrouz,ma MAR,DF,26,25,0.0,1.0,2002-2003,/en/players/9f6ea567/Rachid-Neqrouz,9f6ea567,Bari,"2,229",24.8,9.0,1.0,192,26.0,23224,Bari
,Jean-François Gillet,be BEL,GK,23,23,0.0,0.0,2002-2003,/en/players/ee013fa5/Jean-Francois-Gillet,013fa5,Bari,"2,070",23.0,1.0,0.0,192,27.0,21080,Bari
,Nicola Mora,it ITA,DF,24,22,3.0,0.0,2002-2003,/en/players/99c52d51/Nicola-Mora,99c52d51,Bari,"1,980",22.0,11.0,1.0,192,9.0,23225,Bari
,Diego Markic,ar ARG,"FW,MF",22,19,0.0,0.0,2002-2003,/en/players/478145d8/Diego-Markic,478145d8,Bari,"1,656",18.4,2.0,0.0,192,5.0,23226,Bari
,Lionel Pizzinat,ch SUI,MF,29,18,1.0,1.0,2002-2003,/en/players/12afd9e9/Lionel-Pizzinat,12afd9e9,Bari,"1,805",20.1,4.0,1.0,192,39.0,23227,Bari
,Jaime Valdés,cl CHI,"FW,MF",32,18,2.0,3.0,2002-2003,/en/players/77e6776f/Jaime-Valdes,77e6776f,Bari,"1,706",19.0,2.0,1.0,192,31.0,20084,Bari
,Nicolás Córdova,cl CHI,MF,26,18,6.0,5.0,2002-2003,/en/players/fbba0b1d/Nicolas-Cordova,fbba0b1d,Bari,"1,521",16.9,1.0,0.0,192,31.0,20723,Bari
,Mattia Collauto,it ITA,MF,23,16,1.0,0.0,2002-2003,/en/players/e4bca0cd/Mattia-Collauto,4bca0cd,Bari,"1,341",14.9,3.0,0.0,192,9.0,23228,Bari
,Graziano Battistini,it ITA,GK,15,15,0.0,0.0,2002-2003,/en/players/3369b4a4/Graziano-Battistini,3369b4a4,Bari,"1,350",15.0,1.0,0.0,192,9.0,23229,Bari
,Giuseppe Ingrosso,it ITA,DF,15,13,0.0,0.0,2002-2003,/en/players/fcec8102/Giuseppe-Ingrosso,fcec8102,Bari,"1,179",13.1,2.0,2.0,192,9.0,23230,Bari
