,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Duccio Innocenti,/en/players/0ee3b2d9/Duccio-Innocenti,0ee3b2d9,Duccio-Innocenti,it ITA,DF
1,Gaetano De Rosa,/en/players/3022964d/Gaetano-De-Rosa,3022964d,Gaetano-De-Ro,it ITA,DF
2,Antonio Bellavista,/en/players/d71fe506/Antonio-Bellavista,d71fe506,Antonio-Bellavist,it ITA,MF
3,Gionatha Spinesi,/en/players/136bf61b/Gionatha-Spinesi,136bf61b,Gionatha-Spinesi,it ITA,FW
4,Gaetano D'Agostino,/en/players/7a469087/Gaetano-DAgostino,7a469087,Gaetano-DAgostino,it ITA,MF
5,Rachid Neqrouz,/en/players/9f6ea567/Rachid-Neqrouz,9f6ea567,Rachid-Neqrouz,ma MAR,DF
6,Jean-François Gillet,/en/players/ee013fa5/Jean-Francois-Gillet,013fa5,Jean-Francois-Gillet,be BEL,GK
7,Nicola Mora,/en/players/99c52d51/Nicola-Mora,99c52d51,Nicola-Mo,it ITA,DF
8,Diego Markic,/en/players/478145d8/Diego-Markic,478145d8,Diego-Markic,ar ARG,"FW,MF"
9,Lionel Pizzinat,/en/players/12afd9e9/Lionel-Pizzinat,12afd9e9,Lionel-Pizzinat,ch SUI,MF
10,Jaime Valdés,/en/players/77e6776f/Jaime-Valdes,77e6776f,Jaime-Vald,cl CHI,"FW,MF"
11,Nicolás Córdova,/en/players/fbba0b1d/Nicolas-Cordova,fbba0b1d,Nicolas-Cordov,cl CHI,MF
12,Mattia Collauto,/en/players/e4bca0cd/Mattia-Collauto,4bca0cd,Mattia-Collauto,it ITA,MF
13,Graziano Battistini,/en/players/3369b4a4/Graziano-Battistini,3369b4a4,Graziano-Battistini,it ITA,GK
14,Giuseppe Ingrosso,/en/players/fcec8102/Giuseppe-Ingrosso,fcec8102,Giuseppe-Ingrosso,it ITA,DF
15,Alex von Schwedler,/en/players/12b4dc64/Alex-von-Schwedler,12b4dc64,Alex-von-Schwed,cl CHI,DF
16,Luigi Anaclerio,/en/players/ae06f079/Luigi-Anaclerio,06f079,Luigi-Anaclerio,it ITA,FW
17,Antonio La Fortezza,/en/players/8bec6062/Antonio-La-Fortezza,8bec6062,Antonio-La-Fortezz,it ITA,MF
18,Denis Godeas,/en/players/fab28911/Denis-Godeas,fab28911,Denis-God,it ITA,FW
19,Francesco Palmieri,/en/players/d6427a4f/Francesco-Palmieri,d6427a4f,Francesco-Palmieri,it ITA,FW
20,Marco Candrina,/en/players/1f213e16/Marco-Candrina,1f213e16,Marco-Candri,it ITA,DF
21,Hany Saïd,/en/players/30a91f18/Hany-Said,30a91f18,Hany-Said,eg EGY,DF
22,Doudou Diaw,/en/players/e30593c5/Doudou-Diaw,30593c5,Doudou-Diaw,sn SEN,DF
23,Alessandro Armenise,/en/players/8a1d585e/Alessandro-Armenise,8a1d585e,Alessandro-Armeni,it ITA,DF
24,Lorenzo Sibilano,/en/players/1ae9ebbb/Lorenzo-Sibilano,1ae9ebbb,Lorenzo-Sibilano,it ITA,DF
25,Giuseppe Mazzarelli,/en/players/42de46d6/Giuseppe-Mazzarelli,42de46d6,Giuseppe-Mazzarelli,ch SUI,DF
26,Daniele Vantaggiato,/en/players/49579375/Daniele-Vantaggiato,49579375,Daniele-Vantaggiato,it ITA,"FW,MF"
27,Raphael Chukwu,/en/players/15938ecc/Raphael-Chukwu,15938ecc,Raphael-Chukwu,ng NGA,FW
29,Óscar Ayala,/en/players/d67fb974/Oscar-Ayala,d67fb974,Oscar-A,py PAR,DF
30,Emanuele Brioschi,/en/players/d973aa11/Emanuele-Brioschi,d973aa11,Emanuele-Brioschi,it ITA,DF
31,Simone Motta,/en/players/4029ad21/Simone-Motta,4029ad21,Simone-Mott,it ITA,FW
32,Michele Anaclerio,/en/players/87264b8b/Michele-Anaclerio,87264b8b,Michele-Anaclerio,it ITA,DF
33,Salvatore Bruno,/en/players/397033b8/Salvatore-Bruno,397033b8,Salvatore-Bruno,it ITA,FW
34,Ivone De Franceschi,/en/players/21fc1e8d/Ivone-De-Franceschi,21fc1e8d,Ivone-De-Franceschi,it ITA,MF
35,Marcelo Lipatín,/en/players/a541d06a/Marcelo-Lipatin,541d06a,Marcelo-Lipati,uy URU,FW
