Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Paul Watson,eng ENG,DF,45,45,1.0,0.0,2002-2003,/en/players/eb006b70/Paul-Watson,b006b70,Brighton-and-Hove-Albion,"3,952",43.9,7.0,0.0,157,6.0,10950,Brighton-and-Hove-Albion
,Danny Cullip,eng ENG,DF,44,44,2.0,2.0,2002-2003,/en/players/bc840c58/Danny-Cullip,bc840c58,Brighton-and-Hove-Albion,"3,913",43.5,8.0,0.0,157,6.0,10700,Brighton-and-Hove-Albion
,Richard Carpenter,eng ENG,MF,44,42,3.0,3.0,2002-2003,/en/players/651040d3/Richard-Carpenter,651040d3,Brighton-and-Hove-Albion,"3,690",41.0,7.0,0.0,157,6.0,10951,Brighton-and-Hove-Albion
,Kerry Mayo,eng ENG,DF,41,41,1.0,1.0,2002-2003,/en/players/ec358d87/Kerry-Mayo,c358d87,Brighton-and-Hove-Albion,"3,665",40.7,3.0,0.0,157,6.0,10952,Brighton-and-Hove-Albion
,Bobby Zamora,eng ENG,FW,35,35,4.0,14.0,2002-2003,/en/players/7ddb3563/Bobby-Zamora,7ddb3563,Brighton-and-Hove-Albion,"3,027",33.6,7.0,0.0,157,6.0,7067,Brighton-and-Hove-Albion
,Paul Brooker,eng ENG,MF,37,32,3.0,6.0,2002-2003,/en/players/e46d3790/Paul-Brooker,46d3790,Brighton-and-Hove-Albion,"2,778",30.9,0.0,1.0,157,6.0,9006,Brighton-and-Hove-Albion
,Gary Hart,eng ENG,FW,36,27,4.0,4.0,2002-2003,/en/players/5b2f74e0/Gary-Hart,5b2f74e0,Brighton-and-Hove-Albion,"2,434",27.0,7.0,1.0,157,6.0,10953,Brighton-and-Hove-Albion
,Simon Rodger,eng ENG,MF,29,27,0.0,2.0,2002-2003,/en/players/673eb256/Simon-Rodger,673eb256,Brighton-and-Hove-Albion,"2,306",25.6,2.0,0.0,157,6.0,10954,Brighton-and-Hove-Albion
,Robbie Pethick,,DF,26,25,0.0,0.0,2002-2003,/en/players/5b7e7c55/Robbie-Pethick,5b7e7c55,Brighton-and-Hove-Albion,"2,238",24.9,3.0,1.0,157,,90409,Brighton-and-Hove-Albion
,Michel Kuipers,nl NED,GK,21,21,0.0,0.0,2002-2003,/en/players/e7baffee/Michel-Kuipers,7baffee,Brighton-and-Hove-Albion,"1,889",21.0,3.0,1.0,157,11.0,10955,Brighton-and-Hove-Albion
,Graham Barrett,ie IRL,FW,30,20,3.0,1.0,2002-2003,/en/players/581d9b8f/Graham-Barrett,581d9b8f,Brighton-and-Hove-Albion,"1,881",20.9,3.0,1.0,157,99.0,10956,Brighton-and-Hove-Albion
,Charlie Oatway,eng ENG,MF,29,18,0.0,1.0,2002-2003,/en/players/4f3ca37d/Charlie-Oatway,4f3ca37d,Brighton-and-Hove-Albion,"1,696",18.8,7.0,0.0,157,6.0,10957,Brighton-and-Hove-Albion
,Dean Blackwell,eng ENG,DF,21,18,0.0,2.0,2002-2003,/en/players/9ed3d8ed/Dean-Blackwell,9ed3d8ed,Brighton-and-Hove-Albion,"1,591",17.7,2.0,0.0,157,6.0,10958,Brighton-and-Hove-Albion
,Nathan Jones,wls WAL,DF,28,16,1.0,1.0,2002-2003,/en/players/6c212a97/Nathan-Jones,6c212a97,Brighton-and-Hove-Albion,"1,628",18.1,3.0,0.0,157,18.0,10959,Brighton-and-Hove-Albion
,Dave Beasant,eng ENG,GK,16,16,0.0,0.0,2002-2003,/en/players/2e448746/Dave-Beasant,2e448746,Brighton-and-Hove-Albion,"1,440",16.0,0.0,0.0,157,6.0,10960,Brighton-and-Hove-Albion
,Paul Kitson,eng ENG,FW,10,7,1.0,2.0,2002-2003,/en/players/86707c0d/Paul-Kitson,86707c0d,Brighton-and-Hove-Albion,599,6.7,2.0,0.0,157,6.0,10961,Brighton-and-Hove-Albion
