Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Paul Watson,/en/players/eb006b70/Paul-Watson,b006b70,Paul-Watso,eng ENG,DF,Brighton-and-Hove-Albion
1,Danny Cullip,/en/players/bc840c58/Danny-Cullip,bc840c58,Danny-Culli,eng ENG,DF,Brighton-and-Hove-Albion
2,Richard Carpenter,/en/players/651040d3/Richard-Carpenter,651040d3,Richard-Carpent,eng ENG,MF,Brighton-and-Hove-Albion
3,Kerry Mayo,/en/players/ec358d87/Kerry-Mayo,c358d87,Kerry-Mayo,eng ENG,DF,Brighton-and-Hove-Albion
4,Bobby Zamora,/en/players/7ddb3563/Bobby-Zamora,7ddb3563,Bobby-Zamo,eng ENG,FW,Brighton-and-Hove-Albion
5,Paul Brooker,/en/players/e46d3790/Paul-Brooker,46d3790,Paul-Brook,eng ENG,MF,Brighton-and-Hove-Albion
6,Gary Hart,/en/players/5b2f74e0/Gary-Hart,5b2f74e0,Gary-Hart,eng ENG,FW,Brighton-and-Hove-Albion
7,Simon Rodger,/en/players/673eb256/Simon-Rodger,673eb256,Simon-Rodg,eng ENG,MF,Brighton-and-Hove-Albion
9,Michel Kuipers,/en/players/e7baffee/Michel-Kuipers,7baffee,Michel-Kui,nl NED,GK,Brighton-and-Hove-Albion
10,Graham Barrett,/en/players/581d9b8f/Graham-Barrett,581d9b8f,Graham-Barrett,ie IRL,FW,Brighton-and-Hove-Albion
11,Charlie Oatway,/en/players/4f3ca37d/Charlie-Oatway,4f3ca37d,Charlie-Oatw,eng ENG,MF,Brighton-and-Hove-Albion
12,Dean Blackwell,/en/players/9ed3d8ed/Dean-Blackwell,9ed3d8ed,Dean-Blackw,eng ENG,DF,Brighton-and-Hove-Albion
13,Nathan Jones,/en/players/6c212a97/Nathan-Jones,6c212a97,Nathan-Jo,wls WAL,DF,Brighton-and-Hove-Albion
14,Dave Beasant,/en/players/2e448746/Dave-Beasant,2e448746,Dave-Beasant,eng ENG,GK,Brighton-and-Hove-Albion
15,Paul Kitson,/en/players/86707c0d/Paul-Kitson,86707c0d,Paul-Kitso,eng ENG,FW,Brighton-and-Hove-Albion
16,Dan Marney,/en/players/88499e50/Dan-Marney,88499e50,Dan-M,eng ENG,FW,Brighton-and-Hove-Albion
17,Andy Petterson,/en/players/6684625c/Andy-Petterson,6684625c,Andy-Petterso,au AUS,GK,Brighton-and-Hove-Albion
18,Guy Butters,/en/players/884b3652/Guy-Butters,884b3652,Guy-Butt,eng ENG,DF,Brighton-and-Hove-Albion
19,Steve Melton,/en/players/1dffb9b4/Steve-Melton,1dffb9b4,Steve-Melto,eng ENG,MF,Brighton-and-Hove-Albion
