Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿César Láinez,/en/players/c27fe765/Cesar-Lainez,c27fe765,Cesar-Lainez,es ESP,GK,Zaragoza
1,Fernando Soriano,/en/players/1aa72854/Fernando-Soriano,1aa72854,Fernando-Soriano,es ESP,MF,Zaragoza
2,Miguel Rebosio,/en/players/306e0437/Miguel-Rebosio,306e0437,Miguel-Rebosio,pe PER,DF,Zaragoza
3,Paco,/en/players/e52392a7/Paco,52392a7,Paco,es ESP,DF,Zaragoza
4,Jordi Ferrón,/en/players/cd37881d/Jordi-Ferron,cd37881d,Jordi-Ferro,es ESP,DF,Zaragoza
5,Luciano Galletti,/en/players/2760ef74/Luciano-Galletti,2760ef74,Luciano-Galletti,ar ARG,MF,Zaragoza
6,Delio Toledo,/en/players/916beb71/Delio-Toledo,916beb71,Delio-Toledo,py PAR,DF,Zaragoza
7,Martín Vellisca,/en/players/d859d8c2/Martin-Vellisca,d859d8c2,Martin-Vellisc,es ESP,MF,Zaragoza
8,Constantin Gâlcă,/en/players/624ddea0/Constantin-Galca,624ddea0,Constantin-Galc,ro ROU,MF,Zaragoza
9,David Pirri,/en/players/e84f523d/David-Pirri,84f523d,David-Pirri,es ESP,MF,Zaragoza
10,Yordi,/en/players/8cbb78fb/Yordi,8cbb78fb,Yordi,es ESP,FW,Zaragoza
11,Santiago Aragón,/en/players/eca1bef0/Santiago-Aragon,ca1bef0,Santiago-Arago,es ESP,MF,Zaragoza
12,Slobodan Komljenović,/en/players/a8e80766/Slobodan-Komljenovic,8e80766,Slobodan-Komljenovic,rs SRB,DF,Zaragoza
13,Corona,/en/players/4798bc33/Corona,4798bc33,Coro,es ESP,MF,Zaragoza
14,Cani,/en/players/b493db11/Cani,b493db11,Cani,es ESP,MF,Zaragoza
15,Ibán Espadas,/en/players/1e764654/Iban-Espadas,1e764654,Iban-Espad,es ESP,FW,Zaragoza
16,Juanele,/en/players/d0927870/Juanele,d0927870,Ju,es ESP,FW,Zaragoza
17,Luis Cuartero,/en/players/8180abbf/Luis-Cuartero,8180abbf,Luis-Cuartero,es ESP,DF,Zaragoza
18,Jesús Muñoz,/en/players/336a06bd/Jesus-Munoz,336a06bd,Jesus-Munoz,es ESP,MF,Zaragoza
19,Goran Drulić,/en/players/aa5e81ad/Goran-Drulic,5e81ad,Goran-Drulic, SCG,FW,Zaragoza
20,Iñaki Hurtado,/en/players/354a89df/Inaki-Hurtado,354a89df,Inaki-Hurtado,es ESP,"FW,MF",Zaragoza
21,Pablo Díaz Stalla,/en/players/a42419f7/Pablo-Diaz-Stalla,42419f7,Pablo-Diaz-St,es ESP,DF,Zaragoza
22,Miguel Martínez,/en/players/29d6d13c/Miguel-Martinez,29d6d13c,Miguel-Martinez,es ESP,GK,Zaragoza
23,David Generelo,/en/players/2ae48997/David-Generelo,2ae48997,David-Generelo,es ESP,MF,Zaragoza
24,Paulo Jamelli,/en/players/e9cdf4c1/Paulo-Jamelli,9cdf4c1,Paulo-Jamelli,br BRA,FW,Zaragoza
25,Raúl Valbuena,/en/players/d711ab5a/Raul-Valbuena,d711ab5a,Raul-Valbu,es ESP,GK,Zaragoza
26,Alen Peternac,/en/players/c0b4ee52/Alen-Peternac,c0b4ee52,Alen-Peternac,hr CRO,FW,Zaragoza
28,﻿David Villa,/en/players/ade08a67/David-Villa,de08a67,David-Vi,es ESP,"FW,MF",Zaragoza
29,Gabriel Milito,/en/players/095009cc/Gabriel-Milito,095009cc,Gabriel-Milito,ar ARG,DF,Zaragoza
30,Leonardo Ponzio,/en/players/6f3a6343/Leonardo-Ponzio,6f3a6343,Leonardo-Ponzio,ar ARG,MF,Zaragoza
31,Sávio,/en/players/4abe5c93/Savio,4abe5c93,Savio,br BRA,MF,Zaragoza
32,José María Movilla,/en/players/1ac170a8/Jose-Maria-Movilla,1ac170a8,Jose-Maria-Movi,es ESP,MF,Zaragoza
33,Dani García,/en/players/68411ed5/Dani-Garcia,68411ed5,Dani-Garci,es ESP,FW,Zaragoza
34,Jorge Zaparaín,/en/players/e78b4d1e/Jorge-Zaparain,78b4d1e,Jorge-Zaparai,es ESP,GK,Zaragoza
35,Capi,/en/players/7ba110d0/Capi,7ba110d0,Capi,es ESP,DF,Zaragoza
36,﻿Luis García,/en/players/a716e5a4/Luis-Garcia,716e5a4,Luis-Garci,es ESP,GK,Zaragoza
37,Álvaro,/en/players/3bb76c65/Alvaro,3bb76c65,Alvaro,br BRA,DF,Zaragoza
38,Alberto Zapater,/en/players/1a7d5ffe/Alberto-Zapater,1a7d5ffe,Alberto-Zapat,es ESP,MF,Zaragoza
39,Óscar,/en/players/627650df/Oscar,627650df,Osc,es ESP,MF,Zaragoza
40,Agustín Aranzábal,/en/players/ee65d657/Agustin-Aranzabal,65d657,Agustin-Aranzab,es ESP,DF,Zaragoza
41,Javi Moreno,/en/players/64497d05/Javi-Moreno,64497d05,Javi-Moreno,es ESP,FW,Zaragoza
42,Rubén Falcón,/en/players/bf651b09/Ruben-Falcon,bf651b09,Ruben-Falco,es ESP,GK,Zaragoza
43,César Jiménez,/en/players/efc6342b/Cesar-Jimenez,fc6342b,Cesar-Jimenez,es ESP,DF,Zaragoza
44,Juan García Granero,/en/players/febf4db0/Juan-Garcia-Granero,febf4db0,Juan-Garcia-Granero,es ESP,MF,Zaragoza
45,Juanjo Camacho,/en/players/1a1609ab/Juanjo-Camacho,1a1609ab,Juanjo-Camacho,es ESP,MF,Zaragoza
46,Piti,/en/players/ab530738/Piti,b530738,Piti,es ESP,"FW,MF",Zaragoza
47,César Sánchez,/en/players/c6e6e5d6/Cesar-Sanchez,c6e6e5d6,Cesar-Sanchez,es ESP,GK,Zaragoza
48,Diego Milito,/en/players/2188289f/Diego-Milito,2188289f,Diego-Milito,ar ARG,FW,Zaragoza
49,Ewerthon,/en/players/00e15acb/Ewerthon,00e15acb,Ewertho,br BRA,FW,Zaragoza
50,Albert Celades,/en/players/61796b1f/Albert-Celades,61796b1f,Albert-Celad,es ESP,MF,Zaragoza
51,Sergio García,/en/players/2bee98fd/Sergio-Garcia,2bee98fd,Sergio-Garci,es ESP,"FW,MF",Zaragoza
52,Chus Herrero,/en/players/ac34a4f0/Chus-Herrero,c34a4f0,Chus-Herrero,es ESP,DF,Zaragoza
53,Ángel Lafita,/en/players/0b68c35a/Angel-Lafita,0b68c35a,Angel-Lafit,es ESP,"FW,MF",Zaragoza
54,Andrés D'Alessandro,/en/players/6a11048a/Andres-DAlessandro,6a11048a,Andres-DAlessandro,ar ARG,"FW,MF",Zaragoza
55,Juanfran,/en/players/d8a22e59/Juanfran,d8a22e59,Juanf,es ESP,DF,Zaragoza
56,Pablo Aimar,/en/players/ab6c00d3/Pablo-Aimar,b6c00d3,Pablo-Aim,ar ARG,MF,Zaragoza
57,Carlos Diogo,/en/players/8da138d9/Carlos-Diogo,8da138d9,Carlos-Diogo,uy URU,"DF,MF",Zaragoza
58,Sergio,/en/players/7688c579/Sergio,7688c579,Sergio,es ESP,DF,Zaragoza
59,Gerard Piqué,/en/players/adfc9123/Gerard-Pique,dfc9123,Gerard-Piqu,es ESP,DF,Zaragoza
60,Antonio Longás,/en/players/d7821711/Antonio-Longas,d7821711,Antonio-Long,es ESP,MF,Zaragoza
61,Gustavo Nery,/en/players/c7ca6fb1/Gustavo-Nery,c7ca6fb1,Gustavo-N,br BRA,DF,Zaragoza
62,Roberto Ayala,/en/players/561d182e/Roberto-Ayala,561d182e,Roberto-A,ar ARG,DF,Zaragoza
63,Ricardo Oliveira,/en/players/420c1246/Ricardo-Oliveira,420c1246,Ricardo-Olivei,br BRA,FW,Zaragoza
64,Peter Luccin,/en/players/3270f1b5/Peter-Luccin,3270f1b5,Peter-Lucci,fr FRA,MF,Zaragoza
65,Gabi,/en/players/65d750b5/Gabi,65d750b5,Gabi,es ESP,MF,Zaragoza
66,Javier Paredes,/en/players/488a9ade/Javier-Paredes,488a9ade,Javier-Pared,es ESP,DF,Zaragoza
67,Matuzalém,/en/players/5ba2fc63/Matuzalem,5ba2fc63,Matuzalem,br BRA,MF,Zaragoza
68,Francisco Pavón,/en/players/a222a596/Francisco-Pavon,222a596,Francisco-Pavo,es ESP,DF,Zaragoza
69,Óscar Valero,/en/players/ec2c8491/Oscar-Valero,c2c8491,Oscar-Valero,es ESP,DF,Zaragoza
