2002-2003,Guingamp
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Ronan Le Crom,fr FRA,GK,38,38,0,0,"3,420",38.0,2,0,/en/players/5d1b9f5b/Ronan-Le-Crom,5d1b9f5b,Ronan-Le-Crom
Florent Malouda,fr FRA,"FW,MF",37,36,0,10,"3,202",35.6,5,1,/en/players/6fe6d820/Florent-Malouda,6fe6d820,Florent-Maloud
Claude Michel,fr FRA,MF,35,35,2,0,"3,121",34.7,9,0,/en/players/f286e691/Claude-Michel,f286e691,Claude-Mich
Néstor Fabbri,ar ARG,DF,34,34,0,1,"3,039",33.8,8,2,/en/players/0c658595/Nestor-Fabbri,0c658595,Nestor-Fabbri
Christophe Le Roux,fr FRA,MF,34,33,6,6,"2,956",32.8,6,1,/en/players/05e8bb12/Christophe-Le-Roux,05e8bb12,Christophe-Le-Roux
Juan-Luis Montero,fr FRA,DF,34,33,2,0,"2,874",31.9,4,0,/en/players/054d74e0/Juan-Luis-Montero,054d74e0,Juan-Luis-Montero
Didier Drogba,ci CIV,FW,34,26,3,17,"2,352",26.1,6,0,/en/players/945dea33/Didier-Drogba,945dea33,Didier-Drogb
Stéphane Carnot,fr FRA,MF,35,26,3,10,"2,129",23.7,2,0,/en/players/b6fd0b8b/Stephane-Carnot,b6fd0b8b,Stephane-Carnot
Auriol Guillaume,,DF,23,21,2,1,"1,960",21.8,6,0,/en/players/ca09f433/Auriol-Guillaume,ca09f433,Auriol-Guillaum
Romain Ferrier,fr FRA,DF,26,21,3,0,"1,916",21.3,2,0,/en/players/aa518e17/Romain-Ferrier,518e17,Romain-Ferri
Cédric Bardon,fr FRA,"FW,MF",33,21,4,4,"1,700",18.9,3,0,/en/players/dd1414ac/Cedric-Bardon,dd1414ac,Cedric-Bardo
Blaise Kouassi,ci CIV,DF,20,20,1,0,"1,774",19.7,3,3,/en/players/752f87e3/Blaise-Kouassi,752f87e3,Blaise-Kouassi
Hakim Saci,dz ALG,FW,26,19,4,2,"1,658",18.4,4,0,/en/players/cc0cffc2/Hakim-Saci,cc0cffc2,Hakim-Saci
