Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
7044.0,﻿Francisco,/en/players/ea20ba95/Francisco,Francisco,20ba95,es ESP,FW,Almeria
7045.0,Olivares,/en/players/438fb313/Olivares,Oliv,438fb313,es ESP,DF,Almeria
7046.0,Juan Cervián,/en/players/5cc15685/Juan-Cervian,Juan-Cervi,5cc15685,es ESP,DF,Almeria
7047.0,Juan Carlos Ramos,/en/players/3386ca6c/Juan-Carlos-Ramos,Juan-Carlos-Ramo,3386ca6c,es ESP,MF,Almeria
7048.0,Emmanuel Dorado,/en/players/bf4ced65/Emmanuel-Dorado,Emmanuel-Dorado,bf4ced65,fr FRA,DF,Almeria
7049.0,Esteban,/en/players/17d532aa/Esteban,Esteb,17d532aa,es ESP,MF,Almeria
7050.0,Joaquín Sorribas,/en/players/d3b37f79/Joaquin-Sorribas,Joaquin-Sorrib,d3b37f79,es ESP,MF,Almeria
7051.0,César Jiménez,/en/players/efc6342b/Cesar-Jimenez,Cesar-Jimenez,fc6342b,es ESP,DF,Almeria
7052.0,Mate Bilić,/en/players/37e6a4eb/Mate-Bilic,Mate-Bilic,37e6a4eb,hr CRO,FW,Almeria
7053.0,Juanlu,/en/players/94b88487/Juanlu,Juanlu,94b88487,es ESP,MF,Almeria
7054.0,Ortega,/en/players/f535d7c6/Ortega,Orteg,f535d7c6,es ESP,DF,Almeria
7055.0,José Ortiz Bernal,/en/players/60393076/Jose-Ortiz-Bernal,Jose-Ortiz-B,60393076,es ESP,"FW,MF",Almeria
7056.0,Luna,/en/players/73d5190d/Luna,Lu,73d5190d,es ESP,FW,Almeria
7057.0,Juan Jesús Cabrera Rubio,/en/players/325095d8/Juan-Jesus-Cabrera-Rubio,Juan-Jesus-Cabrera-Rubio,325095d8,es ESP,MF,Almeria
7058.0,Rubén Falcón,/en/players/bf651b09/Ruben-Falcon,Ruben-Falco,bf651b09,es ESP,GK,Almeria
7059.0,Jorge Pérez Sáenz,/en/players/70355cf3/Jorge-Perez-Saenz,Jorge-Perez-Saenz,70355cf3,es ESP,MF,Almeria
7060.0,Javi Peña,/en/players/6c3c4e78/Javi-Pena,Javi-P,6c3c4e78,es ESP,FW,Almeria
7061.0,Javi Ruiz,/en/players/d0f6344a/Javi-Ruiz,Javi-Ruiz,d0f6344a,es ESP,GK,Almeria
7062.0,Patri,/en/players/5281c162/Patri,Patri,5281c162,es ESP,MF,Almeria
7063.0,Carlos David Cano,/en/players/c7f63f13/Carlos-David-Cano,Carlos-David-Cano,c7f63f13,es ESP,GK,Almeria
7064.0,Stéphane Pignol,/en/players/ca3ae27c/Stephane-Pignol,Stephane-Pigno,ca3ae27c,fr FRA,DF,Almeria
7065.0,Constantin Gâlcă,/en/players/624ddea0/Constantin-Galca,Constantin-Galc,624ddea0,ro ROU,MF,Almeria
7066.0,Víctor Salas,/en/players/67c31cb7/Victor-Salas,Victor-S,67c31cb7,es ESP,MF,Almeria
7067.0,Raúl Lozano Marcos,/en/players/4cb14b26/Raul-Lozano-Marcos,Raul-Lozano-Marco,4cb14b26,es ESP,MF,Almeria
7068.0,Joaquín Valerio,/en/players/5969d90a/Joaquin-Valerio,Joaquin-Valerio,5969d90a,es ESP,GK,Almeria
7069.0,Nicolas Sahnoun,/en/players/f1742e9a/Nicolas-Sahnoun,Nicolas-Sahnou,f1742e9a,fr FRA,MF,Almeria
7070.0,Bravo,/en/players/2fcd97a4/Bravo,Bravo,2fcd97a4,es ESP,DF,Almeria
7071.0,Miguel Ángel Benítez,/en/players/e292572b/Miguel-Angel-Benitez,Miguel-Angel-Benitez,292572b,py PAR,FW,Almeria
7072.0,Renato,/en/players/6738f4c1/Renato,Renato,6738f4c1,br BRA,DF,Almeria
7073.0,Jean-Louis Valois,/en/players/c1905b04/Jean-Louis-Valois,Jean-Louis-Valoi,c1905b04,fr FRA,MF,Almeria
