2002-2003,Almeria
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Francisco,es ESP,FW,41,38,3,15,"3,302",36.7,7,0,/en/players/ea20ba95/Francisco,20ba95,Francisco
Olivares,es ESP,DF,38,37,0,4,"3,346",37.2,13,1,/en/players/438fb313/Olivares,438fb313,Oliv
Juan Cervián,es ESP,DF,35,34,6,2,"3,031",33.7,9,1,/en/players/5cc15685/Juan-Cervian,5cc15685,Juan-Cervi
Juan Carlos Ramos,es ESP,MF,36,31,0,1,"2,683",29.8,10,0,/en/players/3386ca6c/Juan-Carlos-Ramos,3386ca6c,Juan-Carlos-Ramo
Emmanuel Dorado,fr FRA,DF,32,31,0,0,"2,561",28.5,10,0,/en/players/bf4ced65/Emmanuel-Dorado,bf4ced65,Emmanuel-Dorado
Esteban,es ESP,MF,35,30,2,0,"2,570",28.6,7,2,/en/players/17d532aa/Esteban,17d532aa,Esteb
Jose Barbero,,,29,29,0,0,"2,610",29.0,2,0,No detected,,
Joaquín Sorribas,es ESP,MF,33,28,0,0,"2,306",25.6,15,1,/en/players/d3b37f79/Joaquin-Sorribas,d3b37f79,Joaquin-Sorrib
César Jiménez,es ESP,DF,29,27,2,1,"2,331",25.9,6,2,/en/players/efc6342b/Cesar-Jimenez,fc6342b,Cesar-Jimenez
Mate Bilić,hr CRO,FW,31,25,1,9,"2,173",24.1,5,1,/en/players/37e6a4eb/Mate-Bilic,37e6a4eb,Mate-Bilic
Juanlu,es ESP,MF,31,25,2,6,"1,993",22.1,7,1,/en/players/94b88487/Juanlu,94b88487,Juanlu
Ortega,es ESP,DF,22,22,0,0,"1,911",21.2,11,2,/en/players/f535d7c6/Ortega,f535d7c6,Orteg
José Ortiz Bernal,es ESP,"FW,MF",31,17,1,5,"1,558",17.3,3,1,/en/players/60393076/Jose-Ortiz-Bernal,60393076,Jose-Ortiz-B
Armindo Rubio,,,26,16,1,0,"1,564",17.4,9,0,No detected,,
Luna,es ESP,FW,16,15,3,6,"1,308",14.5,7,1,/en/players/73d5190d/Luna,73d5190d,Lu
Juan Jesús Cabrera Rubio,es ESP,MF,23,14,1,2,"1,211",13.5,4,0,/en/players/325095d8/Juan-Jesus-Cabrera-Rubio,325095d8,Juan-Jesus-Cabrera-Rubio
José Ángel Ferrera,es ESP,,11,9,0,0,823,9.1,4,0,/en/players/2d9e5d0d/Jose-Angel-Ferrera,2d9e5d0d,Jose-Angel-F
Rubén Falcón,es ESP,GK,8,8,0,0,720,8.0,0,0,/en/players/bf651b09/Ruben-Falcon,bf651b09,Ruben-Falco
Jorge Pérez Sáenz,es ESP,MF,23,7,1,0,915,10.2,0,0,/en/players/70355cf3/Jorge-Perez-Saenz,70355cf3,Jorge-Perez-Saenz
Javi Peña,es ESP,FW,14,6,0,1,510,5.7,1,0,/en/players/6c3c4e78/Javi-Pena,6c3c4e78,Javi-P
