2002-2003,Real-Sociedad
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿López Rekarte,es ESP,DF,37,37,6,0,"3,330",37.0,8,0,/en/players/346b3104/Lopez-Rekarte,346b3104,Lopez-Rekart
Sander Westerveld,nl NED,GK,37,37,0,0,"3,330",37.0,1,0,/en/players/dc8d38a2/Sander-Westerveld,dc8d38a2,Sander-Westerveld
Valeri Karpin,ru RUS,MF,36,36,3,8,"3,182",35.4,5,0,/en/players/c88a6bc0/Valeri-Karpin,c88a6bc0,Valeri-Karpi
Igor Jauregi,es ESP,"DF,MF",36,36,0,1,"3,147",35.0,8,1,/en/players/1f011af5/Igor-Jauregi,1f011af5,Igor-Jauregi
Darko Kovačević,rs SRB,FW,36,36,4,20,"3,034",33.7,6,1,/en/players/12c6ec44/Darko-Kovacevic,12c6ec44,Darko-Kovacevic
Nihat Kahveci,tr TUR,FW,35,35,5,23,"2,998",33.3,5,1,/en/players/41e774bd/Nihat-Kahveci,41e774bd,Nihat-Kahveci
Xabi Alonso,es ESP,MF,33,33,2,3,"2,769",30.8,8,0,/en/players/dc001a06/Xabi-Alonso,dc001a06,Xabi-Alonso
Agustín Aranzábal,es ESP,DF,32,32,3,0,"2,879",32.0,5,0,/en/players/ee65d657/Agustin-Aranzabal,65d657,Agustin-Aranzab
Mikel Aranburu,es ESP,MF,34,27,1,2,"2,483",27.6,7,0,/en/players/9452d85a/Mikel-Aranburu,9452d85a,Mikel-Aranburu
Javier de Pedro,es ESP,MF,29,26,15,6,"2,058",22.9,2,0,/en/players/0023e354/Javier-de-Pedro,0023e354,Javier-de-Pedro
Gabriel Schürrer,ar ARG,DF,23,23,1,0,"2,061",22.9,3,0,/en/players/ae350391/Gabriel-Schurrer,350391,Gabriel-Schu
Bjørn Tore Kvarme,no NOR,DF,20,18,1,0,"1,667",18.5,2,0,/en/players/07965324/Bjorn-Tore-Kvarme,07965324,Bjorn-Tore-Kvarm
Boris,es ESP,DF,25,15,0,0,"1,412",15.7,1,0,/en/players/6f531b7d/Boris,6f531b7d,Bori
Igor Gabilondo,es ESP,MF,24,8,5,1,814,9.0,4,0,/en/players/4ce0dff0/Igor-Gabilondo,4ce0dff0,Igor-Gabilondo
Tayfun Korkut,tr TUR,"DF,MF",22,6,0,2,758,8.4,1,0,/en/players/8fafc61c/Tayfun-Korkut,8fafc61c,Tayfun-Korkut
Dmitri Khokhlov,ru RUS,MF,18,5,1,2,606,6.7,1,0,/en/players/1168dd23/Dmitri-Khokhlov,1168dd23,Dmitri-Khokhlov
José Barkero,es ESP,MF,11,5,1,0,571,6.3,1,0,/en/players/89a1b23c/Jose-Barkero,89a1b23c,Jose-Barkero
Mikel Alonso,es ESP,MF,9,1,0,1,155,1.7,0,0,/en/players/eab32eb2/Mikel-Alonso,b32eb2,Mikel-Alonso
Zuhaitz Gurrutxaga,es ESP,DF,2,1,0,0,91,1.0,0,0,/en/players/b366fa6e/Zuhaitz-Gurrutxaga,b366fa6e,Zuhaitz-Gurrutxag
Alberto,es ESP,GK,1,1,0,0,90,1.0,0,0,/en/players/9335367b/Alberto,9335367b,Alberto
Óscar de Paula,es ESP,FW,11,0,1,0,137,1.5,0,0,/en/players/4b7217c8/Oscar-de-Paula,4b7217c8,Oscar-de-Pau
Joseba Llorente,es ESP,FW,2,0,0,1,22,0.2,0,0,/en/players/ddb98947/Joseba-Llorente,ddb98947,Joseba-Llorent
﻿2003-2004,Real-Sociedad
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Valeri Karpin,ru RUS,MF,38,37,5,7,"3,205",35.6,4,0,/en/players/c88a6bc0/Valeri-Karpin,c88a6bc0,Valeri-Karpi
López Rekarte,es ESP,DF,35,35,6,1,"3,150",35.0,9,0,/en/players/346b3104/Lopez-Rekarte,346b3104,Lopez-Rekart
Gabriel Schürrer,ar ARG,DF,33,33,0,1,"2,962",32.9,13,0,/en/players/ae350391/Gabriel-Schurrer,350391,Gabriel-Schu
Xabi Alonso,es ESP,MF,35,33,1,3,"2,761",30.7,10,0,/en/players/dc001a06/Xabi-Alonso,dc001a06,Xabi-Alonso
Darko Kovačević,rs SRB,FW,36,32,3,8,"2,799",31.1,6,0,/en/players/12c6ec44/Darko-Kovacevic,12c6ec44,Darko-Kovacevic
Nihat Kahveci,tr TUR,FW,32,30,2,13,"2,601",28.9,4,0,/en/players/41e774bd/Nihat-Kahveci,41e774bd,Nihat-Kahveci
Bjørn Tore Kvarme,no NOR,DF,29,29,0,0,"2,566",28.5,12,0,/en/players/07965324/Bjorn-Tore-Kvarme,07965324,Bjorn-Tore-Kvarm
Igor Gabilondo,es ESP,MF,33,27,2,5,"2,217",24.6,3,0,/en/players/4ce0dff0/Igor-Gabilondo,4ce0dff0,Igor-Gabilondo
Agustín Aranzábal,es ESP,DF,24,23,1,0,"2,076",23.1,4,1,/en/players/ee65d657/Agustin-Aranzabal,65d657,Agustin-Aranzab
Bittor Alkiza,es ESP,MF,28,21,2,0,"1,851",20.6,10,1,/en/players/bfebd236/Bittor-Alkiza,bfebd236,Bittor-Alkiz
Mikel Aranburu,es ESP,MF,32,20,1,0,"1,897",21.1,7,1,/en/players/9452d85a/Mikel-Aranburu,9452d85a,Mikel-Aranburu
Sander Westerveld,nl NED,GK,20,20,0,0,"1,800",20.0,1,0,/en/players/dc8d38a2/Sander-Westerveld,dc8d38a2,Sander-Westerveld
Lionel Potillon,fr FRA,DF,20,18,0,0,"1,676",18.6,5,0,/en/players/be54ffd6/Lionel-Potillon,be54ffd6,Lionel-Potillo
Alberto,es ESP,GK,18,18,0,0,"1,620",18.0,1,0,/en/players/9335367b/Alberto,9335367b,Alberto
Igor Jauregi,es ESP,"DF,MF",17,14,0,1,"1,289",14.3,2,0,/en/players/1f011af5/Igor-Jauregi,1f011af5,Igor-Jauregi
Óscar de Paula,es ESP,FW,27,10,0,5,"1,064",11.8,4,0,/en/players/4b7217c8/Oscar-de-Paula,4b7217c8,Oscar-de-Pau
Javier de Pedro,es ESP,MF,13,9,3,1,797,8.9,1,0,/en/players/0023e354/Javier-de-Pedro,0023e354,Javier-de-Pedro
Lee Chun-soo,kr KOR,"FW,MF",13,4,2,0,494,5.5,1,0,/en/players/e956c973/Lee-Chun-soo,956c973,Lee-Chun-soo
Xabi Prieto,es ESP,MF,10,2,0,2,275,3.1,1,0,/en/players/d054d8b0/Xabi-Prieto,d054d8b0,Xabi-Prieto
Boris,es ESP,DF,7,2,0,0,243,2.7,0,0,/en/players/6f531b7d/Boris,6f531b7d,Bori
Ignacio Azpilikueta Rodríguez,,,1,1,,0,90,1.0,0,0,/en/players/064cd979/Ignacio-Azpilikueta-Rodriguez,064cd979,Ignacio-Azpilikueta-Rodriguez
