Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Syarhey Shtanyuk,by BLR,DF,44,44,0.0,3.0,2002-2003,/en/players/667c893c/Syarhey-Shtanyuk,667c893c,Stoke-City,"3,960",44.0,8.0,1.0,149,77.0,10074,Stoke-City
,Peter Handyside,sct SCO,DF,44,44,0.0,0.0,2002-2003,/en/players/b213aadf/Peter-Handyside,b213aadf,Stoke-City,"3,938",43.8,2.0,1.0,149,67.0,10075,Stoke-City
,James O'Connor,ie IRL,MF,43,43,2.0,0.0,2002-2003,/en/players/a7247357/James-OConnor,7247357,Stoke-City,"3,870",43.0,11.0,0.0,149,99.0,8557,Stoke-City
,Wayne Thomas,eng ENG,"DF,MF",41,41,2.0,0.0,2002-2003,/en/players/29144dc2/Wayne-Thomas,29144dc2,Stoke-City,"3,620",40.2,5.0,1.0,149,6.0,6807,Stoke-City
,Brynjar Gunnarsson,is ISL,MF,40,40,2.0,5.0,2002-2003,/en/players/511aa791/Brynjar-Gunnarsson,511aa791,Stoke-City,"3,589",39.9,9.0,1.0,149,40.0,9608,Stoke-City
,Mark Williams,nir NIR,DF,29,28,0.0,1.0,2002-2003,/en/players/d9c9b095/Mark-Williams,d9c9b095,Stoke-City,"2,442",27.1,5.0,1.0,149,121.0,10076,Stoke-City
,Clive Clarke,ie IRL,DF,31,27,1.0,3.0,2002-2003,/en/players/e278af17/Clive-Clarke,278af17,Stoke-City,"2,471",27.5,4.0,0.0,149,99.0,8446,Stoke-City
,Peter Hoekstra,nl NED,"FW,MF",30,26,0.0,4.0,2002-2003,/en/players/9b9e1b54/Peter-Hoekstra,9b9e1b54,Stoke-City,"2,050",22.8,5.0,0.0,149,11.0,10077,Stoke-City
,Bjarni Guðjónsson,is ISL,MF,36,25,6.0,1.0,2002-2003,/en/players/c94970e6/Bjarni-Gudjonsson,c94970e6,Stoke-City,"2,370",26.3,2.0,0.0,149,40.0,10078,Stoke-City
,Andy Cooke,eng ENG,FW,31,24,2.0,7.0,2002-2003,/en/players/d3966d6f/Andy-Cooke,d3966d6f,Stoke-City,"2,219",24.7,5.0,0.0,149,6.0,10079,Stoke-City
,Marcus Hall,eng ENG,DF,24,23,1.0,0.0,2002-2003,/en/players/10a2c499/Marcus-Hall,10a2c499,Stoke-City,"2,095",23.3,2.0,0.0,149,6.0,10080,Stoke-City
,Steve Banks,eng ENG,GK,23,22,0.0,0.0,2002-2003,/en/players/3972a1f2/Steve-Banks,3972a1f2,Stoke-City,"1,936",21.5,0.0,0.0,149,6.0,10081,Stoke-City
,Neil Cutler,eng ENG,GK,20,20,0.0,0.0,2002-2003,/en/players/6fa6cee3/Neil-Cutler,6fa6cee3,Stoke-City,"1,800",20.0,0.0,0.0,149,6.0,10082,Stoke-City
,Chris Greenacre,eng ENG,FW,30,18,0.0,3.0,2002-2003,/en/players/0f00594b/Chris-Greenacre,0f00594b,Stoke-City,"1,661",18.5,1.0,0.0,149,6.0,10083,Stoke-City
,Lee Mills,eng ENG,FW,29,18,1.0,4.0,2002-2003,/en/players/7cf78e41/Lee-Mills,7cf78e41,Stoke-City,"1,585",17.6,0.0,0.0,149,6.0,10084,Stoke-City
,Chris Iwelumo,sct SCO,FW,32,15,4.0,4.0,2002-2003,/en/players/628dd7b5/Chris-Iwelumo,628dd7b5,Stoke-City,"1,427",15.9,3.0,0.0,149,67.0,7370,Stoke-City
,Karl Henry,eng ENG,"DF,MF",17,15,0.0,1.0,2002-2003,/en/players/5eac3bb7/Karl-Henry,5eac3bb7,Stoke-City,"1,314",14.6,1.0,0.0,149,6.0,8327,Stoke-City
,Mark Crossley,wls WAL,GK,12,12,0.0,0.0,2002-2003,/en/players/51a772b8/Mark-Crossley,51a772b8,Stoke-City,"1,080",12.0,0.0,0.0,149,18.0,7780,Stoke-City
