2006-2007,Greuther-Furth
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Christian Timm,de GER,FW,34,34,3,12,"3,035",33.7,4,0,/en/players/f84537a7/Christian-Timm,f84537a7,Christian-Timm
Thomas Kleine,de GER,DF,34,34,1,9,"2,999",33.3,3,0,/en/players/8c3b0ace/Thomas-Kleine,8c3b0ace,Thomas-Klei
Danny Fuchs,de GER,"FW,MF",32,32,10,7,"2,679",29.8,5,0,/en/players/080aee24/Danny-Fuchs,080aee24,Danny-Fuch
Andre Mijatović,hr CRO,DF,30,30,4,4,"2,700",30.0,6,0,/en/players/e68351e1/Andre-Mijatovic,68351e1,Andre-Mijatovic
Juri Judt,de GER,"DF,MF",30,30,0,0,"2,546",28.3,7,1,/en/players/e054856a/Juri-Judt,054856a,Juri-Judt
Daniel Adlung,de GER,MF,29,27,3,3,"2,132",23.7,4,0,/en/players/c4cdf5ce/Daniel-Adlung,c4cdf5ce,Daniel-Adlung
Timo Achenbach,de GER,DF,26,26,4,1,"2,340",26.0,1,0,/en/players/82a89164/Timo-Achenbach,82a89164,Timo-Achenbach
Hans Henrik Andreasen,dk DEN,MF,25,20,1,1,"1,788",19.9,5,0,/en/players/8aa97fda/Hans-Henrik-Andreasen,8aa97fda,Hans-Henrik-And
Stephan Loboué,ci CIV,GK,19,18,0,0,"1,646",18.3,1,0,/en/players/e28dd027/Stephan-Loboue,28dd027,Stephan-Lobou
Martin Lanig,de GER,MF,26,17,2,1,"1,601",17.8,3,0,/en/players/31e81d8a/Martin-Lanig,31e81d8a,Martin-Lanig
Borut Mavrič,si SVN,GK,16,16,0,0,"1,414",15.7,0,1,/en/players/f90602b5/Borut-Mavric,f90602b5,Borut-Mavric
Daniel Felgenhauer,de GER,"DF,MF",16,16,0,0,"1,367",15.2,3,0,/en/players/fd402cad/Daniel-Felgenhauer,fd402cad,Daniel-Felgenhau
Stefan Reisinger,de GER,FW,28,14,2,3,"1,272",14.1,3,0,/en/players/a1248246/Stefan-Reisinger,1248246,Stefan-Reising
Mustafa Kučuković,de GER,FW,21,12,0,2,973,10.8,5,0,/en/players/9a9497e1/Mustafa-Kucukovic,9a9497e1,Mustafa-Kucukovic
Olivier Caillas,fr FRA,"DF,MF",23,10,1,2,"1,112",12.4,4,0,/en/players/8ba34161/Olivier-Caillas,8ba34161,Olivier-Cai
Stephan Schröck,ph PHI,"DF,MF",26,8,2,0,991,11.0,4,0,/en/players/e628454b/Stephan-Schrock,628454b,Stephan-Schrock
Aleš Kokot,si SVN,DF,8,8,0,0,698,7.8,0,0,/en/players/0936678f/Ales-Kokot,0936678f,Ales-Kokot
Dejan Kelhar,si SVN,DF,8,7,0,0,652,7.2,0,0,/en/players/6912ac04/Dejan-Kelhar,6912ac04,Dejan-Kelh
Cidimar,br BRA,FW,12,6,1,5,615,6.8,2,0,/en/players/b8983938/Cidimar,b8983938,Cidim
Jan Mauersberger,de GER,DF,7,3,1,0,321,3.6,0,0,/en/players/fd99c002/Jan-Mauersberger,fd99c002,Jan-Mauersberg
Barbaros Barut,tr TUR,"DF,MF",4,3,0,1,242,2.7,0,0,/en/players/5eb1974f/Barbaros-Barut,5eb1974f,Barbaros-Barut
Diego Viana,br BRA,FW,7,2,0,1,214,2.4,0,0,/en/players/6a1db7da/Diego-Viana,6a1db7da,Diego-Vi
Markus Karl,de GER,"DF,MF",5,1,0,0,146,1.6,0,0,/en/players/41f9024a/Markus-Karl,41f9024a,Markus-K
Torsten Oehrl,de GER,FW,4,0,0,1,82,0.9,0,0,/en/players/56b50161/Torsten-Oehrl,56b50161,Torsten-Oeh
Roland Števko,sk SVK,FW,2,0,0,0,46,0.5,1,0,/en/players/b0d4d385/Roland-Stevko,b0d4d385,Roland-Stevko
Nicolai Müller,de GER,"FW,MF",2,0,0,0,23,0.3,0,0,/en/players/5e1df051/Nicolai-Muller,5e1df051,Nicolai-Mu
