,Player,Link,Player_name(param),Player_id(param)
25,Lukáš Jarolím,/en/players/5ccdb10f/Lukas-Jarolim,Lukas-Jarolim,5ccdb10f
26,Dennis Dourandi,/en/players/11b3c3ec/Dennis-Dourandi,Dennis-Dourandi,11b3c3ec
27,Frédéric Page,/en/players/2eff96fa/Frederic-Page,Frederic-Page,2eff96fa
28,Borut Mavrič,/en/players/f90602b5/Borut-Mavric,Borut-Mavric,f90602b5
29,Roberto Hilbert,/en/players/a8d2b7ca/Roberto-Hilbert,Roberto-Hilbert,a8d2b7ca
30,Dario Dabac,/en/players/5919cb4c/Dario-Dabac,Dario-Dabac,5919cb4c
31,Christian Timm,/en/players/f84537a7/Christian-Timm,Christian-Timm,f84537a7
32,Jörg Albertz,/en/players/06db606d/Jorg-Albertz,Jorg-Albertz,06db606d
33,Stephan Schröck,/en/players/e628454b/Stephan-Schrock,Stephan-Schrock,e628454b
34,Tomáš Votava,/en/players/ddc220fc/Tomas-Votava,Tomas-Votava,ddc220fc
35,Michael Krämer,/en/players/47df4fab/Michael-Kramer,Michael-Kramer,47df4fab
36,Markus Karl,/en/players/41f9024a/Markus-Karl,Markus-Karl,41f9024a
37,﻿Thomas Kleine,/en/players/8c3b0ace/Thomas-Kleine,Thomas-Kleine,8c3b0ace
38,Aleš Kokot,/en/players/0936678f/Ales-Kokot,Ales-Kokot,0936678f
39,Andre Mijatović,/en/players/e68351e1/Andre-Mijatovic,Andre-Mijatovic,e68351e1
40,Hans Henrik Andreasen,/en/players/8aa97fda/Hans-Henrik-Andreasen,Hans-Henrik-Andreasen,8aa97fda
41,Juri Judt,/en/players/e054856a/Juri-Judt,Juri-Judt,e054856a
42,Daniel Felgenhauer,/en/players/fd402cad/Daniel-Felgenhauer,Daniel-Felgenhauer,fd402cad
43,Barbaros Barut,/en/players/5eb1974f/Barbaros-Barut,Barbaros-Barut,5eb1974f
44,Daniel Adlung,/en/players/c4cdf5ce/Daniel-Adlung,Daniel-Adlung,c4cdf5ce
45,Tomislav Erceg,/en/players/45ba3fe7/Tomislav-Erceg,Tomislav-Erceg,45ba3fe7
46,Benjamin Fuchs,/en/players/b7efcde1/Benjamin-Fuchs,Benjamin-Fuchs,b7efcde1
47,Timo Achenbach,/en/players/82a89164/Timo-Achenbach,Timo-Achenbach,82a89164
48,Torsten Oehrl,/en/players/56b50161/Torsten-Oehrl,Torsten-Oehrl,56b50161
49,Florian Sturm,/en/players/33a91d99/Florian-Sturm,Florian-Sturm,33a91d99
50,﻿Christian Timm,/en/players/f84537a7/Christian-Timm,Christian-Timm,f84537a7
51,Martin Lanig,/en/players/31e81d8a/Martin-Lanig,Martin-Lanig,31e81d8a
52,Stefan Reisinger,/en/players/a1248246/Stefan-Reisinger,Stefan-Reisinger,a1248246
53,Mustafa Kučuković,/en/players/9a9497e1/Mustafa-Kucukovic,Mustafa-Kucukovic,9a9497e1
54,Dejan Kelhar,/en/players/6912ac04/Dejan-Kelhar,Dejan-Kelhar,6912ac04
55,Cidimar,/en/players/b8983938/Cidimar,Cidimar,b8983938
56,Jan Mauersberger,/en/players/fd99c002/Jan-Mauersberger,Jan-Mauersberger,fd99c002
57,Diego Viana,/en/players/6a1db7da/Diego-Viana,Diego-Viana,6a1db7da
58,Roland Števko,/en/players/b0d4d385/Roland-Stevko,Roland-Stevko,b0d4d385
59,Nicolai Müller,/en/players/5e1df051/Nicolai-Muller,Nicolai-Muller,5e1df051
60,﻿Sascha Kirschstein,/en/players/917f0979/Sascha-Kirschstein,Sascha-Kirschstein,917f0979
61,Marino Biliškov,/en/players/9ff7f35a/Marino-Biliskov,Marino-Biliskov,9ff7f35a
62,Aleksandar Kotuljac,/en/players/df29ea6e/Aleksandar-Kotuljac,Aleksandar-Kotuljac,df29ea6e
63,Asen Karaslavov,/en/players/ab590a83/Asen-Karaslavov,Asen-Karaslavov,ab590a83
64,Bernd Nehrig,/en/players/09edf9d0/Bernd-Nehrig,Bernd-Nehrig,09edf9d0
65,Stefan Maierhofer,/en/players/6dfec8d4/Stefan-Maierhofer,Stefan-Maierhofer,6dfec8d4
66,Ivo Iličević,/en/players/4e3e4138/Ivo-Ilicevic,Ivo-Ilicevic,4e3e4138
67,Leonhard Haas,/en/players/e2138b42/Leonhard-Haas,Leonhard-Haas,e2138b42
68,Tom Bertram,/en/players/8c86a468/Tom-Bertram,Tom-Bertram,8c86a468
