Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Paul Stalteri,ca CAN,"DF,MF",33,33,1.0,0.0,2002-2003,/en/players/0a0e673c/Paul-Stalteri,0a0e673c,Werder-Bremen,"2,930",32.6,5.0,0.0,6,44.0,7078,Werder-Bremen
,Pascal Borel,de GER,GK,31,31,0.0,0.0,2002-2003,/en/players/79277a0f/Pascal-Borel,79277a0f,Werder-Bremen,"2,790",31.0,0.0,0.0,6,13.0,16115,Werder-Bremen
,Fabian Ernst,de GER,MF,31,31,1.0,2.0,2002-2003,/en/players/bc35f9b2/Fabian-Ernst,bc35f9b2,Werder-Bremen,"2,776",30.8,9.0,1.0,6,13.0,16116,Werder-Bremen
,Mladen Krstajić,rs SRB,DF,31,31,3.0,2.0,2002-2003,/en/players/d19b8686/Mladen-Krstajic,d19b8686,Werder-Bremen,"2,725",30.3,7.0,0.0,6,28.0,16117,Werder-Bremen
,Frank Verlaat,nl NED,DF,29,29,1.0,2.0,2002-2003,/en/players/183a6279/Frank-Verlaat,183a6279,Werder-Bremen,"2,466",27.4,5.0,1.0,6,11.0,16118,Werder-Bremen
,Johan Micoud,fr FRA,MF,28,28,8.0,5.0,2002-2003,/en/players/61e0aa85/Johan-Micoud,61e0aa85,Werder-Bremen,"2,446",27.2,7.0,2.0,6,4.0,11684,Werder-Bremen
,Aílton Gonçalves,br BRA,FW,31,26,9.0,16.0,2002-2003,/en/players/692a249e/Ailton-Goncalves,692a249e,Werder-Bremen,"2,362",26.2,5.0,0.0,6,2.0,15848,Werder-Bremen
,Krisztián Lisztes,hu HUN,MF,31,26,5.0,0.0,2002-2003,/en/players/73338e07/Krisztian-Lisztes,73338e07,Werder-Bremen,"2,145",23.8,5.0,1.0,6,87.0,16119,Werder-Bremen
,Angelos Charisteas,gr GRE,FW,31,25,3.0,9.0,2002-2003,/en/players/676f422b/Angelos-Charisteas,676f422b,Werder-Bremen,"2,260",25.1,2.0,1.0,6,55.0,14888,Werder-Bremen
,Frank Baumann,de GER,"DF,MF",24,24,1.0,0.0,2002-2003,/en/players/3e328a63/Frank-Baumann,3e328a63,Werder-Bremen,"2,078",23.1,6.0,0.0,6,13.0,16120,Werder-Bremen
,Viktor Skrypnyk,ua UKR,"DF,MF",25,21,2.0,1.0,2002-2003,/en/players/5afb2790/Viktor-Skrypnyk,5afb2790,Werder-Bremen,"1,923",21.4,5.0,0.0,6,29.0,16121,Werder-Bremen
,Markus Daun,de GER,FW,27,18,2.0,3.0,2002-2003,/en/players/55180189/Markus-Daun,55180189,Werder-Bremen,"1,359",15.1,2.0,1.0,6,13.0,16122,Werder-Bremen
,Ivica Banović,hr CRO,MF,15,11,0.0,1.0,2002-2003,/en/players/0f348db8/Ivica-Banovic,0f348db8,Werder-Bremen,991,11.0,5.0,0.0,6,16.0,16123,Werder-Bremen
,Ludovic Magnin,ch SUI,DF,12,10,1.0,1.0,2002-2003,/en/players/7841d47b/Ludovic-Magnin,7841d47b,Werder-Bremen,726,8.1,2.0,0.0,6,39.0,15562,Werder-Bremen
,Tim Borowski,de GER,MF,17,6,0.0,0.0,2002-2003,/en/players/dc595d51/Tim-Borowski,dc595d51,Werder-Bremen,721,8.0,1.0,0.0,6,13.0,15454,Werder-Bremen
,Christian Schulz,de GER,"DF,MF",11,6,0.0,0.0,2002-2003,/en/players/b8699f1e/Christian-Schulz,b8699f1e,Werder-Bremen,690,7.7,1.0,0.0,6,13.0,16124,Werder-Bremen
,Mike Barten,de GER,DF,7,6,0.0,0.0,2002-2003,/en/players/6590e102/Mike-Barten,6590e102,Werder-Bremen,605,6.7,3.0,0.0,6,13.0,16125,Werder-Bremen
,Razundara Tjikuzu,na NAM,"DF,MF",8,6,0.0,0.0,2002-2003,/en/players/d2d2d5bc/Razundara-Tjikuzu,d2d2d5bc,Werder-Bremen,523,5.8,4.0,1.0,6,133.0,16126,Werder-Bremen
,Jakub Wierzchowski,pl POL,GK,3,3,0.0,0.0,2002-2003,/en/players/704a3422/Jakub-Wierzchowski,704a3422,Werder-Bremen,270,3.0,0.0,0.0,6,14.0,16127,Werder-Bremen
,Marco Reich,de GER,"FW,MF",15,1,1.0,0.0,2002-2003,/en/players/e1706a91/Marco-Reich,1706a91,Werder-Bremen,316,3.5,0.0,0.0,6,13.0,9256,Werder-Bremen
,Ivan Klasnić,hr CRO,FW,12,1,0.0,2.0,2002-2003,/en/players/214ed478/Ivan-Klasnic,214ed478,Werder-Bremen,253,2.8,0.0,0.0,6,16.0,8270,Werder-Bremen
,Holger Wehlage,de GER,MF,2,1,0.0,1.0,2002-2003,/en/players/9d90997b/Holger-Wehlage,9d90997b,Werder-Bremen,97,1.1,0.0,0.0,6,13.0,16128,Werder-Bremen
,Nelson Valdez,py PAR,FW,2,0,0.0,0.0,2002-2003,/en/players/040d8500/Nelson-Valdez,040d8500,Werder-Bremen,27,0.3,0.0,0.0,6,43.0,948,Werder-Bremen
,﻿Andreas Reinke,de GER,GK,34,34,0.0,0.0,2003-2004,/en/players/e0adfb87/Andreas-Reinke,0adfb87,Werder-Bremen,"3,060",34.0,0.0,0.0,6,13.0,3882,Werder-Bremen
,Fabian Ernst,de GER,MF,33,33,11.0,2.0,2003-2004,/en/players/bc35f9b2/Fabian-Ernst,bc35f9b2,Werder-Bremen,"2,950",32.8,4.0,0.0,6,13.0,16116,Werder-Bremen
,Paul Stalteri,ca CAN,"DF,MF",33,33,1.0,2.0,2003-2004,/en/players/0a0e673c/Paul-Stalteri,0a0e673c,Werder-Bremen,"2,909",32.3,5.0,0.0,6,44.0,7078,Werder-Bremen
,Frank Baumann,de GER,"DF,MF",32,32,2.0,2.0,2003-2004,/en/players/3e328a63/Frank-Baumann,3e328a63,Werder-Bremen,"2,872",31.9,5.0,0.0,6,13.0,16120,Werder-Bremen
,Valérien Ismaël,fr FRA,DF,32,32,3.0,4.0,2003-2004,/en/players/a3d06a0f/Valerien-Ismael,3d06a0f,Werder-Bremen,"2,860",31.8,6.0,0.0,6,4.0,12981,Werder-Bremen
,Johan Micoud,fr FRA,MF,32,32,6.0,10.0,2003-2004,/en/players/61e0aa85/Johan-Micoud,61e0aa85,Werder-Bremen,"2,815",31.3,4.0,1.0,6,4.0,11684,Werder-Bremen
,Aílton Gonçalves,br BRA,FW,33,32,8.0,28.0,2003-2004,/en/players/692a249e/Ailton-Goncalves,692a249e,Werder-Bremen,"2,603",28.9,4.0,0.0,6,2.0,15848,Werder-Bremen
