,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Vedran Runje,/en/players/9ded1c13/Vedran-Runje,9ded1c13,Vedran-Runj,hr CRO,GK
1,Daniel Van Buyten,/en/players/18a7d190/Daniel-Van-Buyten,18a7d190,Daniel-Van-Buyt,be BEL,DF
2,Manuel dos Santos,/en/players/5c1ac62c/Manuel-dos-Santos,5c1ac62c,Manuel-dos-Santo,fr FRA,DF
3,Fabio Celestini,/en/players/c36ce86e/Fabio-Celestini,c36ce86e,Fabio-Celestini,ch SUI,MF
4,Brahim Hemdani,/en/players/08d006ef/Brahim-Hemdani,08d006ef,Brahim-Hemdani,dz ALG,"DF,MF"
5,Johnny Ecker,/en/players/85e34e43/Johnny-Ecker,85e34e43,Johnny-Eck,fr FRA,DF
6,Pascal Johansen,/en/players/29d45bd9/Pascal-Johansen,29d45bd9,Pascal-Joh,fr FRA,MF
7,Frank Leboeuf,/en/players/a011a07b/Frank-Leboeuf,011a07b,Frank-Leboeuf,fr FRA,DF
8,Abdoulaye Méïté,/en/players/2b548af1/Abdoulaye-Meite,2b548af1,Abdoulaye-Meit,ci CIV,DF
9,Ibrahima Bakayoko,/en/players/db4c20fe/Ibrahima-Bakayoko,db4c20fe,Ibrahima-Bakayoko,ci CIV,FW
10,Cyril Chapuis,/en/players/a6921a34/Cyril-Chapuis,6921a34,Cyril-Chapui,fr FRA,FW
11,Lamine Sakho,/en/players/5d65dcf4/Lamine-Sakho,5d65dcf4,Lamine-Sakho,sn SEN,"FW,MF"
12,Salomon Olembé,/en/players/d7ac4a47/Salomon-Olembe,d7ac4a47,Salomon-Olemb,cm CMR,MF
13,Fernandão,/en/players/f4648d49/Fernandao,f4648d49,Fernandao,br BRA,FW
14,Dmitri Sychev,/en/players/74798824/Dmitri-Sychev,74798824,Dmitri-Sychev,ru RUS,"FW,MF"
15,Sébastien Pérez,/en/players/934f32bf/Sebastien-Perez,934f32bf,Sebastien-Perez,fr FRA,"DF,MF"
16,Fabien Laurenti,/en/players/787dfe87/Fabien-Laurenti,787dfe87,Fabien-Laurenti,fr FRA,DF
17,Djamel Belmadi,/en/players/fa0f8351/Djamel-Belmadi,fa0f8351,Djamel-Belmadi,dz ALG,MF
18,Piotr Świerczewski,/en/players/77946472/Piotr-Swierczewski,77946472,Piotr-Swierczewski,pl POL,MF
19,Michel Gafour,/en/players/d552fa1f/Michel-Gafour,d552fa1f,Michel-Gafou,fr FRA,MF
20,Eduardo Tuzzio,/en/players/096c45ee/Eduardo-Tuzzio,096c45ee,Eduardo-Tuzzio,ar ARG,DF
21,Cédric Carrasso,/en/players/17f5a888/Cedric-Carrasso,17f5a888,Cedric-Carrasso,fr FRA,GK
22,Jérôme Pérez,/en/players/27d644e8/Jerome-Perez,27d644e8,Jerome-Perez,fr FRA,"DF,MF"
23,Papis M’Bodji,/en/players/96658789/Papis-MBodji,96658789,Papis-MBodji,sn SEN,FW
24,Mickaël Marsiglia,/en/players/de406a7b/Mickael-Marsiglia,de406a7b,Mickael-Marsigli,fr FRA,MF
25,Laurent Merlin,/en/players/ddf4a0ad/Laurent-Merlin,ddf4a0ad,Laurent-Merli,fr FRA,"FW,MF"
26,Delfim,/en/players/84a8ee14/Delfim,84a8ee14,Delfim,pt POR,MF
28,Camel Meriem,/en/players/ebef883d/Camel-Meriem,bef883d,Camel-Meriem,fr FRA,MF
29,Fabien Barthez,/en/players/321646f0/Fabien-Barthez,321646f0,Fabien-Barthez,fr FRA,GK
30,Rudi Skácel,/en/players/9c5ac02e/Rudi-Skacel,9c5ac02e,Rudi-Skac,cz CZE,MF
31,Mido,/en/players/91d87d09/Mido,91d87d09,Mido,eg EGY,FW
32,Habib Beye,/en/players/459b0b19/Habib-Beye,459b0b19,Habib-B,sn SEN,DF
