Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Pauleta,/en/players/a484e13e/Pauleta,484e13e,Paulet,pt POR,FW,Bordeaux
1,Alexey Smertin,/en/players/006d419b/Alexey-Smertin,006d419b,Alexey-Smerti,ru RUS,MF,Bordeaux
2,Eduardo Costa,/en/players/cde088c9/Eduardo-Costa,cde088c9,Eduardo-Cost,br BRA,MF,Bordeaux
3,Jean-Claude Darcheville,/en/players/bfaa24c3/Jean-Claude-Darcheville,bfaa24c3,Jean-Claude-Darchevi,fr FRA,FW,Bordeaux
4,Pascal Feindouno,/en/players/d32d9947/Pascal-Feindouno,d32d9947,Pascal-Feindouno,gn GUI,"FW,MF",Bordeaux
5,Kodjo Afanou,/en/players/74e09745/Kodjo-Afanou,74e09745,Kodjo-Afanou,fr FRA,DF,Bordeaux
6,David Jemmali,/en/players/e02e47b8/David-Jemmali,02e47b8,David-Jemmali,tn TUN,DF,Bordeaux
7,Ulrich Ramé,/en/players/3a95880b/Ulrich-Rame,3a95880b,Ulrich-Ram,fr FRA,GK,Bordeaux
8,Marco Caneira,/en/players/e2ad9feb/Marco-Caneira,2ad9feb,Marco-Canei,pt POR,DF,Bordeaux
9,Bruno Basto,/en/players/75d256f6/Bruno-Basto,75d256f6,Bruno-Basto,pt POR,DF,Bordeaux
10,Sávio,/en/players/4abe5c93/Savio,4abe5c93,Savio,br BRA,MF,Bordeaux
11,David Sommeil,/en/players/f4c68930/David-Sommeil,f4c68930,David-Sommei,gp GLP,DF,Bordeaux
12,Camel Meriem,/en/players/ebef883d/Camel-Meriem,bef883d,Camel-Meriem,fr FRA,MF,Bordeaux
13,Marc Planus,/en/players/d73c1b19/Marc-Planus,d73c1b19,Marc-Planu,fr FRA,DF,Bordeaux
14,Christophe Dugarry,/en/players/4c5db7e2/Christophe-Dugarry,4c5db7e2,Christophe-Dug,fr FRA,"FW,MF",Bordeaux
15,Jérôme Bonnissel,/en/players/11588a83/Jerome-Bonnissel,11588a83,Jerome-Bonni,fr FRA,"DF,FW",Bordeaux
16,Nicolas Sahnoun,/en/players/f1742e9a/Nicolas-Sahnoun,f1742e9a,Nicolas-Sahnou,fr FRA,MF,Bordeaux
17,Frédéric Roux,/en/players/b9afcbea/Frederic-Roux,b9afcbea,Frederic-Roux,fr FRA,GK,Bordeaux
18,Mathieu Béda,/en/players/0a18549e/Mathieu-Beda,0a18549e,Mathieu-Bed,fr FRA,"DF,MF",Bordeaux
19,Marouane Chamakh,/en/players/790ca5f3/Marouane-Chamakh,790ca5f3,Marouane-Chamakh,ma MAR,FW,Bordeaux
20,Christophe Sanchez,/en/players/0df22343/Christophe-Sanchez,0df22343,Christophe-Sanchez,fr FRA,FW,Bordeaux
21,Patrick Leugueun,/en/players/39b90933/Patrick-Leugueun,39b90933,Patrick-Leugueu,fr FRA,DF,Bordeaux
22,Olivier Auriac,/en/players/86c8c22e/Olivier-Auriac,86c8c22e,Olivier-Auriac,fr FRA,MF,Bordeaux
25,Franck Jurietti,/en/players/b0b22879/Franck-Jurietti,b0b22879,Franck-Jurietti,fr FRA,DF,Bordeaux
26,Albert Celades,/en/players/61796b1f/Albert-Celades,61796b1f,Albert-Celad,es ESP,MF,Bordeaux
27,Juan Pablo Francia,/en/players/60cdc948/Juan-Pablo-Francia,60cdc948,Juan-Pablo-Franci,ar ARG,"FW,MF",Bordeaux
28,Rio Mavuba,/en/players/48c16bf5/Rio-Mavuba,48c16bf5,Rio-Mavub,fr FRA,MF,Bordeaux
29,Deivid,/en/players/6dd4edbd/Deivid,6dd4edbd,Deivid,br BRA,FW,Bordeaux
30,Mauricio Pochettino,/en/players/92c5faee/Mauricio-Pochettino,92c5faee,Mauricio-Pochettino,ar ARG,DF,Bordeaux
31,Paulo Miranda,/en/players/179cd559/Paulo-Miranda,179cd559,Paulo-Mirand,br BRA,MF,Bordeaux
32,Hervé Alicarte,/en/players/7f294503/Herve-Alicarte,7f294503,Herve-Alicart,fr FRA,DF,Bordeaux
33,Paulo Costa,/en/players/aca60c39/Paulo-Costa,ca60c39,Paulo-Cost,pt POR,MF,Bordeaux
34,Sylvain Franco,/en/players/3261085a/Sylvain-Franco,3261085a,Sylvain-Franco,fr FRA,FW,Bordeaux
35,Gérald Cid,/en/players/33433569/Gerald-Cid,33433569,Gerald-Cid,fr FRA,DF,Bordeaux
36,Mathieu Valverde,/en/players/5732d732/Mathieu-Valverde,5732d732,Mathieu-Valverd,fr FRA,GK,Bordeaux
37,Erwan Quintin,/en/players/5eb8d9d6/Erwan-Quintin,5eb8d9d6,Erwan-Quinti,fr FRA,"DF,MF",Bordeaux
38,Ted Lavie,/en/players/8e678fa3/Ted-Lavie,8e678fa3,Ted-Lavi,fr FRA,"DF,MF",Bordeaux
39,Michalis Kapsis,/en/players/6f2542ad/Michalis-Kapsis,6f2542ad,Michalis-Kapsi,gr GRE,DF,Bordeaux
40,Cyril Rool,/en/players/2cb527ad/Cyril-Rool,2cb527ad,Cyril-Roo,fr FRA,"DF,MF",Bordeaux
41,Julien Faubert,/en/players/525642e0/Julien-Faubert,525642e0,Julien-Faubert,fr FRA,"DF,FW",Bordeaux
42,Albert Riera,/en/players/3a0a5056/Albert-Riera,3a0a5056,Albert-Ri,es ESP,"DF,FW",Bordeaux
43,Lilian Laslandes,/en/players/8cdeb339/Lilian-Laslandes,8cdeb339,Lilian-Lasland,fr FRA,FW,Bordeaux
44,Renaud Cohade,/en/players/4e7d66f8/Renaud-Cohade,4e7d66f8,Renaud-Cohad,fr FRA,MF,Bordeaux
45,Kalu Uche,/en/players/6cc97b1d/Kalu-Uche,6cc97b1d,Kalu-Uch,ng NGA,"FW,MF",Bordeaux
