Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Danijel Ljuboja,/en/players/6352ab30/Danijel-Ljuboja,6352ab30,Danijel-Ljuboj,rs SRB,FW,Strasbourg
1,Corentin Martins,/en/players/d5341cb4/Corentin-Martins,d5341cb4,Corentin-Marti,fr FRA,MF,Strasbourg
2,Christian Bassila,/en/players/72365bf5/Christian-Bassila,72365bf5,Christian-Bassi,fr FRA,"DF,MF",Strasbourg
3,Pascal Camadini,/en/players/df2ca142/Pascal-Camadini,df2ca142,Pascal-Camadini,fr FRA,MF,Strasbourg
4,Yves Deroff,/en/players/47187985/Yves-Deroff,47187985,Yves-Deroff,fr FRA,DF,Strasbourg
5,Fabrice Ehret,/en/players/f143b126/Fabrice-Ehret,f143b126,Fabrice-Ehret,fr FRA,"DF,MF",Strasbourg
6,Vincent Fernandez,/en/players/164fa7f2/Vincent-Fernandez,164fa7f2,Vincent-Fernandez,fr FRA,GK,Strasbourg
7,Valérien Ismaël,/en/players/a3d06a0f/Valerien-Ismael,3d06a0f,Valerien-Ism,fr FRA,DF,Strasbourg
8,Habib Beye,/en/players/459b0b19/Habib-Beye,459b0b19,Habib-B,sn SEN,DF,Strasbourg
9,Jean-Christophe Devaux,/en/players/f41feff0/Jean-Christophe-Devaux,f41feff0,Jean-Christophe-Devaux,fr FRA,DF,Strasbourg
10,Ulrich Le Pen,/en/players/db85a332/Ulrich-Le-Pen,db85a332,Ulrich-Le-P,fr FRA,MF,Strasbourg
11,Yannick Fischer,/en/players/336a8eaa/Yannick-Fischer,336a8eaa,Yannick-Fisch,fr FRA,DF,Strasbourg
12,Václav Drobný,/en/players/be24849b/Vaclav-Drobny,be24849b,Vaclav-Drob,cz CZE,DF,Strasbourg
13,Pena,/en/players/58ad4fb3/Pena,58ad4fb3,P,br BRA,FW,Strasbourg
14,Guillaume Lacour,/en/players/53660034/Guillaume-Lacour,53660034,Guillaume-Lacou,fr FRA,MF,Strasbourg
15,Teddy Bertin,/en/players/ccb21cf3/Teddy-Bertin,ccb21cf3,Teddy-Berti,fr FRA,DF,Strasbourg
16,Pierre Njanka,/en/players/ece816d6/Pierre-Njanka,ce816d6,Pierre-Njank,cm CMR,DF,Strasbourg
17,Mamadou Bagayoko,/en/players/dc579188/Mamadou-Bagayoko,dc579188,Mamadou-Bagayoko,ml MLI,FW,Strasbourg
18,Pierre Laurent,/en/players/908330e0/Pierre-Laurent,908330e0,Pierre-Laurent,fr FRA,FW,Strasbourg
19,David Kobylík,/en/players/56dad218/David-Kobylik,56dad218,David-Kobylik,cz CZE,MF,Strasbourg
20,Christophe Eggimann,/en/players/fa872234/Christophe-Eggimann,fa872234,Christophe-Eggim,fr FRA,GK,Strasbourg
21,Pascal Johansen,/en/players/29d45bd9/Pascal-Johansen,29d45bd9,Pascal-Joh,fr FRA,MF,Strasbourg
22,Jacques Momha,/en/players/11858e47/Jacques-Momha,11858e47,Jacques-Momh,cm CMR,DF,Strasbourg
23,Claude Fichaux,/en/players/5dbebae3/Claude-Fichaux,5dbebae3,Claude-Fichaux,fr FRA,MF,Strasbourg
24,Éric Mouloungui,/en/players/739f184a/Eric-Mouloungui,739f184a,Eric-Mouloungui,ga GAB,"FW,MF",Strasbourg
25,Fabrice Viau,/en/players/c33755aa/Fabrice-Viau,c33755aa,Fabrice-Viau,fr FRA,MF,Strasbourg
26,Nordine Sam,/en/players/ac498c09/Nordine-Sam,c498c09,Nordine-Sam,dz ALG,DF,Strasbourg
27,Yannick Kamanan,/en/players/f1ff6893/Yannick-Kamanan,f1ff6893,Yannick-Kam,fr FRA,FW,Strasbourg
28,Stéphane Roda,/en/players/dc078a3f/Stephane-Roda,dc078a3f,Stephane-Rod,fr FRA,"FW,MF",Strasbourg
29,Cédric Moukouri,/en/players/86cc4b23/Cedric-Moukouri,86cc4b23,Cedric-Moukouri,fr FRA,FW,Strasbourg
30,Nicolas Loison,/en/players/062802a5/Nicolas-Loison,062802a5,Nicolas-Loiso,fr FRA,DF,Strasbourg
32,Pontus Farnerud,/en/players/d7b18dcd/Pontus-Farnerud,d7b18dcd,Pontus-Farnerud,se SWE,MF,Strasbourg
33,Cédric Kanté,/en/players/42901a47/Cedric-Kante,42901a47,Cedric-Kant,ml MLI,DF,Strasbourg
34,Richard Dutruel,/en/players/b51c1e29/Richard-Dutruel,b51c1e29,Richard-Dutru,fr FRA,GK,Strasbourg
35,Mamadou Niang,/en/players/5eb504fb/Mamadou-Niang,5eb504fb,Mamadou-Niang,sn SEN,FW,Strasbourg
36,Abdelilah Fahmi,/en/players/e0277721/Abdelilah-Fahmi,0277721,Abdelilah-Fahmi,ma MAR,DF,Strasbourg
37,Mikael Dorsin,/en/players/24d2d93d/Mikael-Dorsin,24d2d93d,Mikael-Dorsi,se SWE,DF,Strasbourg
38,Yacine Abdessadki,/en/players/fc6a1641/Yacine-Abdessadki,fc6a1641,Yacine-Abdessadki,ma MAR,MF,Strasbourg
39,Cyril Chapuis,/en/players/a6921a34/Cyril-Chapuis,6921a34,Cyril-Chapui,fr FRA,FW,Strasbourg
40,Alexander Farnerud,/en/players/93b21179/Alexander-Farnerud,93b21179,Alexander-Farnerud,se SWE,MF,Strasbourg
41,Nicolas Bonis,/en/players/3cb96ab0/Nicolas-Bonis,3cb96ab0,Nicolas-Boni,fr FRA,GK,Strasbourg
42,Salim Arrache,/en/players/90fb2731/Salim-Arrache,90fb2731,Salim-Arrach,dz ALG,MF,Strasbourg
43,Katlego Mphela,/en/players/eab2ee32/Katlego-Mphela,b2ee32,Katlego-Mph,za RSA,FW,Strasbourg
44,Stéphane Cassard,/en/players/dd05b0f7/Stephane-Cassard,dd05b0f7,Stephane-Cassard,fr FRA,GK,Strasbourg
45,Arthur Boka,/en/players/3abb0642/Arthur-Boka,3abb0642,Arthur-Bok,ci CIV,DF,Strasbourg
46,Karim Haggui,/en/players/214d88dd/Karim-Haggui,214d88dd,Karim-Haggui,tn TUN,DF,Strasbourg
47,Sidi Yaya Keita,/en/players/ac242b1f/Sidi-Yaya-Keita,c242b1f,Sidi-Yaya-Keit,ml MLI,MF,Strasbourg
48,Rémy Vercoutre,/en/players/1d0900d4/Remy-Vercoutre,1d0900d4,Remy-Vercout,fr FRA,GK,Strasbourg
49,Rudy Carlier,/en/players/48fdbb38/Rudy-Carlier,48fdbb38,Rudy-Carli,fr FRA,FW,Strasbourg
50,Amara Diané,/en/players/773f26c2/Amara-Diane,773f26c2,Amara-Di,ci CIV,FW,Strasbourg
