2009-2010,Sheffield-United
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Nick Montgomery,sct SCO,MF,39,39,2,1,"3,447",38.3,8,0,/en/players/72d237e2/Nick-Montgomery,72d237e2,Nick-Montgom
Stephen Quinn,ie IRL,"FW,MF",44,38,3,4,"3,369",37.4,7,0,/en/players/9ff17f6f/Stephen-Quinn,9ff17f6f,Stephen-Qui
Chris Morgan,eng ENG,DF,37,37,2,2,"3,280",36.4,10,0,/en/players/1af5f23a/Chris-Morgan,1af5f23a,Chris-Morg
Mark Bunn,eng ENG,GK,32,31,0,0,"2,812",31.2,2,0,/en/players/a6738b6c/Mark-Bunn,6738b6c,Mark-Bu
James Harper,eng ENG,MF,34,31,2,4,"2,731",30.3,2,0,/en/players/3bdf320f/James-Harper,3bdf320f,James-H
Richard Cresswell,eng ENG,FW,31,28,1,12,"2,495",27.7,5,0,/en/players/2feffa68/Richard-Cresswell,2feffa68,Richard-Cressw
Darius Henderson,eng ENG,FW,31,28,1,12,"2,444",27.2,6,1,/en/players/ea503cef/Darius-Henderson,503cef,Darius-Henderso
Kyle Walker,eng ENG,DF,26,26,1,0,"2,267",25.2,4,0,/en/players/86dd77d1/Kyle-Walker,86dd77d1,Kyle-Walk
Jamie Ward,nir NIR,"FW,MF",28,25,4,7,"2,082",23.1,3,0,/en/players/bc05f7f2/Jamie-Ward,bc05f7f2,Jamie-Ward
Andy Taylor,eng ENG,DF,26,22,2,0,"1,872",20.8,5,0,/en/players/5c402d41/Andy-Taylor,5c402d41,Andy-Taylo
Ched Evans,wls WAL,FW,33,21,4,4,"1,891",21.0,3,0,/en/players/bb770c52/Ched-Evans,bb770c52,Ched-Ev
Matthew Kilgallon,eng ENG,DF,21,21,0,1,"1,757",19.5,1,0,/en/players/7c6a3c44/Matthew-Kilgallon,7c6a3c44,Matthew-Kilgallo
Nyron Nosworthy,jm JAM,DF,19,19,0,0,"1,704",18.9,3,0,/en/players/288c9867/Nyron-Nosworthy,288c9867,Nyron-Nosworth
Jordan Stewart,eng ENG,"DF,MF",23,15,0,0,"1,392",15.5,2,0,/en/players/99bd8581/Jordan-Stewart,99bd8581,Jordan-Stewart
Lee Williamson,jm JAM,MF,20,14,1,3,"1,151",12.8,6,0,/en/players/636ca862/Lee-Williamson,636ca862,Lee-Williamso
Keith Treacy,ie IRL,MF,16,12,4,1,905,10.1,2,0,/en/players/4cee514e/Keith-Treacy,4cee514e,Keith-Treac
Mark Yeates,ie IRL,"DF,FW",20,11,7,2,"1,151",12.8,2,0,/en/players/b3922703/Mark-Yeates,b3922703,Mark-Yeat
Kyle Bartley,eng ENG,DF,14,10,1,0,967,10.7,2,0,/en/players/18e96f64/Kyle-Bartley,18e96f64,Kyle-Bart
Henri Camara,sn SEN,FW,23,9,1,4,"1,073",11.9,1,0,/en/players/b2b48ae0/Henri-Camara,b2b48ae0,Henri-Cam
Toni Kallio,fi FIN,DF,8,8,1,0,720,8.0,2,0,/en/players/270dec9e/Toni-Kallio,270dec9e,Toni-Kallio
Glen Little,eng ENG,MF,16,7,2,0,691,7.7,0,0,/en/players/3c418660/Glen-Little,3c418660,Glen-Litt
Andrew Davies,eng ENG,DF,8,7,0,0,687,7.6,1,0,/en/players/8912dc31/Andrew-Davies,8912dc31,Andrew-Davi
Steve Simonsen,eng ENG,GK,7,7,0,0,630,7.0,0,0,/en/players/b37c3eea/Steve-Simonsen,b37c3eea,Steve-Simo
Paul Connolly,eng ENG,DF,7,7,0,0,627,7.0,2,1,/en/players/b6d19744/Paul-Connolly,b6d19744,Paul-Conno
Derek Geary,ie IRL,DF,7,5,0,0,486,5.4,1,0,/en/players/fa9f1e42/Derek-Geary,fa9f1e42,Derek-G
Marcel Seip,nl NED,DF,6,5,0,0,438,4.9,2,0,/en/players/0065297b/Marcel-Seip,0065297b,Marcel-Sei
Ian Bennett,eng ENG,GK,5,4,0,0,338,3.8,0,0,/en/players/28d29138/Ian-Bennett,28d29138,Ian-Bennett
David Cotterill,wls WAL,"FW,MF",14,3,0,2,519,5.8,3,0,/en/players/7b6f3a36/David-Cotterill,7b6f3a36,David-Cotteri
Ryan France,eng ENG,"DF,MF",9,3,0,0,350,3.9,0,0,/en/players/8b770249/Ryan-France,8b770249,Ryan-Franc
Jonathan Fortune,eng ENG,DF,5,3,0,1,321,3.6,0,0,/en/players/dfa0cd77/Jonathan-Fortune,dfa0cd77,Jonathan-Fortu
Brian Howard,eng ENG,MF,4,3,0,0,203,2.3,1,0,/en/players/fa9c43c2/Brian-Howard,fa9c43c2,Brian-Howard
Carl Ikeme,ng NGA,GK,2,2,0,0,180,2.0,0,0,/en/players/8646429b/Carl-Ikeme,8646429b,Carl-Ikem
Paddy Kenny,ie IRL,GK,2,2,0,0,180,2.0,0,0,/en/players/b03eb26c/Paddy-Kenny,b03eb26c,Paddy-K
Gary Naysmith,sct SCO,"DF,MF",2,2,0,0,158,1.8,0,0,/en/players/71cbf286/Gary-Naysmith,71cbf286,Gary-Naysmith
Matthew Lowton,eng ENG,DF,2,1,0,0,91,1.0,0,0,/en/players/9a9c05db/Matthew-Lowton,9a9c05db,Matthew-Lowto
Kyel Reid,eng ENG,MF,7,0,0,0,87,1.0,0,0,/en/players/33cce752/Kyel-Reid,33cce752,Kyel-Reid
