Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Paddy Kenny,/en/players/b03eb26c/Paddy-Kenny,b03eb26c,Paddy-K,ie IRL,GK,Sheffield-United
1,Shaun Murphy,/en/players/6e8754f1/Shaun-Murphy,6e8754f1,Shaun-Murph,au AUS,DF,Sheffield-United
2,Phil Jagielka,/en/players/3233eefd/Phil-Jagielka,3233eefd,Phil-Jagielk,eng ENG,"DF,MF",Sheffield-United
3,Michael Tonge,/en/players/046f30a8/Michael-Tonge,046f30a8,Michael-Tong,eng ENG,MF,Sheffield-United
4,Michael Brown,/en/players/85543572/Michael-Brown,85543572,Michael-Brow,eng ENG,MF,Sheffield-United
5,Rob Page,/en/players/c7ce978a/Rob-Page,c7ce978a,Rob-Pag,wls WAL,DF,Sheffield-United
6,Steve Kabba,/en/players/c31546c7/Steve-Kabba,c31546c7,Steve-Kabb,eng ENG,FW,Sheffield-United
7,Stuart McCall,/en/players/e935fea0/Stuart-McCall,935fea0,Stuart-McC,sct SCO,MF,Sheffield-United
8,Peter Ndlovu,/en/players/1adcef64/Peter-Ndlovu,1adcef64,Peter-Ndlovu,zw ZIM,FW,Sheffield-United
9,Rob Kozluk,/en/players/9c6a1f88/Rob-Kozluk,9c6a1f88,Rob-Kozluk,eng ENG,DF,Sheffield-United
10,Dean Windass,/en/players/5d318f2d/Dean-Windass,5d318f2d,Dean-Wind,eng ENG,"FW,MF",Sheffield-United
11,Carl Asaba,/en/players/1f0f7f21/Carl-Asaba,1f0f7f21,Carl-Asab,eng ENG,FW,Sheffield-United
12,Mark Rankine,/en/players/bc19f7b4/Mark-Rankine,bc19f7b4,Mark-Ranki,eng ENG,MF,Sheffield-United
13,Wayne Allison,/en/players/452a0d3c/Wayne-Allison,452a0d3c,Wayne-Alliso,eng ENG,FW,Sheffield-United
14,Nick Montgomery,/en/players/72d237e2/Nick-Montgomery,72d237e2,Nick-Montgom,sct SCO,MF,Sheffield-United
15,Robert Ullathorne,/en/players/c251e372/Robert-Ullathorne,c251e372,Robert-Ullatho,eng ENG,DF,Sheffield-United
16,Steve Yates,/en/players/5645fac6/Steve-Yates,5645fac6,Steve-Yat,eng ENG,DF,Sheffield-United
17,Jon-Paul McGovern,/en/players/9e315cf8/Jon-Paul-McGovern,9e315cf8,Jon-Paul-McGov,sct SCO,MF,Sheffield-United
18,John Curtis,/en/players/3edb83bf/John-Curtis,3edb83bf,John-Curti,eng ENG,DF,Sheffield-United
19,Jon Harley,/en/players/1c85d7f3/Jon-Harley,1c85d7f3,Jon-H,eng ENG,DF,Sheffield-United
20,Iffy Onuora,/en/players/f3d0c307/Iffy-Onuora,f3d0c307,Iffy-Onuo,sct SCO,FW,Sheffield-United
21,Wayne Quinn,/en/players/3611e81e/Wayne-Quinn,3611e81e,Wayne-Qui,eng ENG,DF,Sheffield-United
22,Paul Peschisolido,/en/players/b3255357/Paul-Peschisolido,b3255357,Paul-Peschisolido,ca CAN,FW,Sheffield-United
23,Marcel Cas,/en/players/1f090b09/Marcel-Cas,1f090b09,Marcel-C,nl NED,MF,Sheffield-United
24,Owen Morrison,/en/players/572e5065/Owen-Morrison,572e5065,Owen-Morriso,nir NIR,MF,Sheffield-United
25,Ben Doane,/en/players/6930e9b9/Ben-Doane,6930e9b9,Ben-Do,eng ENG,DF,Sheffield-United
26,Jean-Philippe Javary,/en/players/e5c469ef/Jean-Philippe-Javary,5c469ef,Jean-Philippe-Jav,fr FRA,MF,Sheffield-United
27,Gary Kelly,/en/players/8dfd6a1d/Gary-Kelly,8dfd6a1d,Gary-K,ie IRL,GK,Sheffield-United
28,Grant Smith,/en/players/d3b9ba5a/Grant-Smith,d3b9ba5a,Grant-Smith,sct SCO,"GK,MF",Sheffield-United
29,Colin Cryan,/en/players/518bddba/Colin-Cryan,518bddba,Colin-C,ie IRL,DF,Sheffield-United
30,Richard Edghill,/en/players/8f8263f1/Richard-Edghill,8f8263f1,Richard-Edghi,eng ENG,DF,Sheffield-United
32,Chris Morgan,/en/players/1af5f23a/Chris-Morgan,1af5f23a,Chris-Morg,eng ENG,DF,Sheffield-United
