Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Steve Cherundolo,/en/players/3e32a24a/Steve-Cherundolo,3e32a24a,Steve-Cherundolo,us USA,DF,Hannover-96
1,Altin Lala,/en/players/f8335d3b/Altin-Lala,f8335d3b,Altin-L,al ALB,MF,Hannover-96
2,Nebojša Krupniković,/en/players/9eb090ea/Nebojsa-Krupnikovic,9eb090ea,Nebojsa-Krupnikovic,rs SRB,MF,Hannover-96
3,Mohammadou Idrissou,/en/players/97c8a1a7/Mohammadou-Idrissou,97c8a1a7,Mohammadou-Idrissou,cm CMR,FW,Hannover-96
4,Fredi Bobic,/en/players/e3f9d3e8/Fredi-Bobic,3f9d3e8,Fredi-Bobic,de GER,FW,Hannover-96
5,Jiří Štajner,/en/players/0e7d8367/Jiri-Stajner,0e7d8367,Jiri-Staj,cz CZE,"FW,MF",Hannover-96
6,Kostas Konstantinidis,/en/players/e28ce024/Kostas-Konstantinidis,28ce024,Kostas-Konstantinidi,gr GRE,DF,Hannover-96
7,Jaime,/en/players/3bd0615c/Jaime,3bd0615c,Jaim,es ESP,MF,Hannover-96
8,Gerhard Tremmel,/en/players/4370cecc/Gerhard-Tremmel,4370cecc,Gerhard-Tremm,de GER,GK,Hannover-96
9,Vinícius Bergantin,/en/players/ce908c5c/Vinicius-Bergantin,ce908c5c,Vinicius-Berganti,br BRA,DF,Hannover-96
10,Jörg Sievers,/en/players/a74b55f3/Jorg-Sievers,74b55f3,Jorg-Siev,de GER,GK,Hannover-96
11,Danijel Štefulj,/en/players/31a565a4/Danijel-Stefulj,31a565a4,Danijel-Stefulj,hr CRO,"DF,MF",Hannover-96
12,Daniel Stendel,/en/players/82f6fd84/Daniel-Stendel,82f6fd84,Daniel-Stend,de GER,FW,Hannover-96
13,Dariusz Żuraw,/en/players/27d42ecd/Dariusz-Zuraw,27d42ecd,Dariusz-Zuraw,pl POL,DF,Hannover-96
14,Gheorghe Popescu,/en/players/7a2b4127/Gheorghe-Popescu,7a2b4127,Gheorghe-Popescu,ro ROU,"DF,FW",Hannover-96
15,Julian de Guzmán,/en/players/755bf6b4/Julian-de-Guzman,755bf6b4,Julian-de-Guzm,ca CAN,MF,Hannover-96
16,Marc van Hintum,/en/players/39a1be9c/Marc-van-Hintum,39a1be9c,Marc-van-Hintum,nl NED,DF,Hannover-96
