2007-2008,Malaga
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Iñaki Goitia,es ESP,GK,41,41,0,0,"3,651",40.6,3,1,/en/players/2f10b901/Inaki-Goitia,2f10b901,Inaki-Goiti
Weligton Oliveira,br BRA,DF,38,38,0,0,"3,420",38.0,7,1,/en/players/ce8c6861/Weligton-Oliveira,ce8c6861,Weligton-Olivei
Hélder Rosário,pt POR,DF,39,38,0,2,"3,391",37.7,13,1,/en/players/f0d5e080/Helder-Rosario,f0d5e080,Helder-Rosario
Antonio Hidalgo,es ESP,MF,38,38,3,14,"3,286",36.5,11,0,/en/players/b5b88d6c/Antonio-Hidalgo,b5b88d6c,Antonio-Hidalgo
Nabil Baha,ma MAR,FW,36,36,5,10,"3,190",35.4,7,1,/en/players/32634b49/Nabil-Baha,32634b49,Nabil-Bah
Santiago Carpintero,es ESP,MF,36,36,1,0,"2,714",30.2,13,0,/en/players/139b88a8/Santiago-Carpintero,139b88a8,Santiago-Carpintero
Jesús Gámez,es ESP,DF,35,35,3,0,"3,129",34.8,13,1,/en/players/bd1d1cbb/Jesus-Gamez,bd1d1cbb,Jesus-Gamez
Adriano Rossato,br BRA,DF,35,35,1,2,"2,830",31.4,3,0,/en/players/38c090c1/Adriano-Rossato,38c090c1,Adriano-Rossato
Javier Calleja,es ESP,MF,38,32,4,2,"2,474",27.5,7,1,/en/players/3c99e7de/Javier-Calleja,3c99e7de,Javier-Callej
Paulo Jorge,pt POR,MF,32,28,5,1,"1,922",21.4,10,1,/en/players/e8bbdf59/Paulo-Jorge,8bbdf59,Paulo-Jorg
Apoño,es ESP,MF,31,23,1,1,"2,276",25.3,10,0,/en/players/02503ca3/Apono,02503ca3,Apono
Cheli,es ESP,MF,32,19,1,2,"1,794",19.9,7,0,/en/players/2d07742d/Cheli,2d07742d,Cheli
Roberto Peragón,es ESP,FW,27,16,1,7,"1,340",14.9,4,0,/en/players/c1dbaa18/Roberto-Peragon,c1dbaa18,Roberto-Perago
Eliseu,pt POR,"DF,MF",37,14,7,3,"1,848",20.5,6,1,/en/players/981869fc/Eliseu,981869fc,Eliseu
Salva Ballesta,es ESP,FW,20,10,2,7,"1,191",13.2,5,0,/en/players/bd42bcb8/Salva-Ballesta,bd42bcb8,Salva-Ballest
Álvaro Silva,ph PHI,DF,13,6,0,0,572,6.4,2,0,/en/players/40817456/Alvaro-Silva,40817456,Alvaro-Silv
Vicente Valcarce,es ESP,DF,5,5,0,0,399,4.4,2,0,/en/players/1fecb68c/Vicente-Valcarce,1fecb68c,Vicente-Valcarc
Iván Rosado,es ESP,FW,11,4,0,2,416,4.6,1,0,/en/players/21bbfc0b/Ivan-Rosado,21bbfc0b,Ivan-Rosado
Jesule,es ESP,DF,4,3,0,0,249,2.8,1,0,/en/players/83c1aaf2/Jesule,83c1aaf2,Jesu
Jon Erice,es ESP,MF,5,2,0,0,192,2.1,0,0,/en/players/39da8b1f/Jon-Erice,39da8b1f,Jon-Eric
Raúl Gaitán,es ESP,DF,2,2,0,0,99,1.1,1,0,/en/players/f0a760a9/Raul-Gaitan,f0a760a9,Raul-Gait
Francesc Arnau,es ESP,GK,2,1,0,0,130,1.4,0,0,/en/players/23ab8dc9/Francesc-Arnau,23ab8dc9,Francesc-Arnau
Sandro,es ESP,MF,17,0,0,0,592,6.6,3,0,/en/players/9c890cc8/Sandro,9c890cc8,Sandro
Gerardo,es ESP,"DF,MF",10,0,0,3,337,3.7,1,0,/en/players/07c345de/Gerardo,07c345de,Gerardo
Stevan Stošić,rs SRB,MF,1,0,0,0,32,0.4,0,0,/en/players/67d1d0c2/Stevan-Stosic,67d1d0c2,Stevan-Stosic
