,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Pedro Contreras,/en/players/7d21afdb/Pedro-Contreras,7d21afdb,Pedro-Cont,es ESP,GK
1,Fernando Sanz,/en/players/d23f0cc6/Fernando-Sanz,d23f0cc6,Fernando-Sanz,es ESP,DF
2,Vicente Valcarce,/en/players/1fecb68c/Vicente-Valcarce,1fecb68c,Vicente-Valcarc,es ESP,DF
3,Kiki Musampa,/en/players/4095895b/Kiki-Musampa,4095895b,Kiki-Musam,nl NED,"FW,MF"
4,Mikel Roteta,/en/players/05ec1ccf/Mikel-Roteta,05ec1ccf,Mikel-Rotet,es ESP,DF
5,Josemi,/en/players/e85dd0fc/Josemi,85dd0fc,Josemi,es ESP,DF
6,Julio Dely Valdés,/en/players/16753970/Julio-Dely-Valdes,16753970,Julio-Dely-Vald,pa PAN,FW
7,Darío Silva,/en/players/1efa0295/Dario-Silva,1efa0295,Dario-Silv,uy URU,FW
8,Marcelo Romero,/en/players/679ff318/Marcelo-Romero,679ff318,Marcelo-Romero,uy URU,MF
9,Gerardo,/en/players/07c345de/Gerardo,07c345de,Gerardo,es ESP,"DF,MF"
10,Sandro,/en/players/9c890cc8/Sandro,9c890cc8,Sandro,es ESP,MF
11,Manu Sánchez,/en/players/248b0b19/Manu-Sanchez,248b0b19,Manu-Sanchez,es ESP,"FW,MF"
12,Miguel Ángel,/en/players/7542ce83/Miguel-Angel,7542ce83,Miguel-Ang,es ESP,MF
13,Raúl Iznata,/en/players/3b706127/Raul-Iznata,3b706127,Raul-Iznat,es ESP,DF
14,Litos,/en/players/968afd3b/Litos,968afd3b,Lito,pt POR,DF
15,Manuel Canabal,/en/players/3baf8fb9/Manuel-Canabal,3baf8fb9,Manuel-Canab,es ESP,FW
16,Roberto Rojas,/en/players/4d3bb679/Roberto-Rojas,4d3bb679,Roberto-Roj,es ESP,DF
17,Ivan Leko,/en/players/11808853/Ivan-Leko,11808853,Ivan-Leko,hr CRO,MF
