,Player,Link,Player_name(param),Player_id(param)
115,Mario Cassano,/en/players/1c50c522/Mario-Cassano,Mario-Cassano,1c50c522
116,Piermario Morosini,/en/players/29ab43b3/Piermario-Morosini,Piermario-Morosini,29ab43b3
117,Daniele Cacia,/en/players/5a7d3aaf/Daniele-Cacia,Daniele-Cacia,5a7d3aaf
118,Antonio Buscè,/en/players/b1bc049c/Antonio-Busce,Antonio-Busce,b1bc049c
119,Sergio Volpi,/en/players/22b7843d/Sergio-Volpi,Sergio-Volpi,22b7843d
120,Daniele Capelli,/en/players/ac58c6a7/Daniele-Capelli,Daniele-Capelli,ac58c6a7
121,Giuseppe Rizzo,/en/players/ec096f03/Giuseppe-Rizzo,Giuseppe-Rizzo,ec096f03
122,Ádám Kovácsik,/en/players/0538066d/Adam-Kovacsik,Adam-Kovacsik,0538066d
123,﻿Christian Puggioni,/en/players/b39dfab0/Christian-Puggioni,Christian-Puggioni,b39dfab0
124,Francesco Acerbi,/en/players/b96b595c/Francesco-Acerbi,Francesco-Acerbi,b96b595c
125,Francesco Cosenza,/en/players/98fdcb58/Francesco-Cosenza,Francesco-Cosenza,98fdcb58
126,Simone Rizzato,/en/players/7111521e/Simone-Rizzato,Simone-Rizzato,7111521e
127,Alessio Campagnacci,/en/players/b293624e/Alessio-Campagnacci,Alessio-Campagnacci,b293624e
128,Riccardo Colombo,/en/players/37721e1b/Riccardo-Colombo,Riccardo-Colombo,37721e1b
129,Lorenzo Laverone,/en/players/d387f414/Lorenzo-Laverone,Lorenzo-Laverone,d387f414
130,Francesco De Rose,/en/players/48aaa327/Francesco-De-Rose,Francesco-De-Rose,48aaa327
131,Francesco Zizzari,/en/players/82c5d2bd/Francesco-Zizzari,Francesco-Zizzari,82c5d2bd
132,Ousmane Sy,/en/players/507e8afa/Ousmane-Sy,Ousmane-Sy,507e8afa
133,Domenico Danti,/en/players/88c038c8/Domenico-Danti,Domenico-Danti,88c038c8
134,Dominic Adiyiah,/en/players/7d0acbd0/Dominic-Adiyiah,Dominic-Adiyiah,7d0acbd0
135,Vincenzo Sarno,/en/players/4a5a9b41/Vincenzo-Sarno,Vincenzo-Sarno,4a5a9b41
136,Lorenzo Burzigotti,/en/players/ae6843b3/Lorenzo-Burzigotti,Lorenzo-Burzigotti,ae6843b3
137,Giovanni Di Lorenzo,/en/players/230a2fac/Giovanni-Di-Lorenzo,Giovanni-Di-Lorenzo,230a2fac
138,Antonio Rizzo,/en/players/c12b4acb/Antonio-Rizzo,Antonio-Rizzo,c12b4acb
139,Emerson,/en/players/3f718f87/Emerson,Emerson,3f718f87
140,Antonino Ragusa,/en/players/e967e202/Antonino-Ragusa,Antonino-Ragusa,e967e202
141,Antonio Marino,/en/players/561951d5/Antonio-Marino,Antonio-Marino,561951d5
142,Matteo D'Alessandro,/en/players/496d5c9a/Matteo-DAlessandro,Matteo-DAlessandro,496d5c9a
143,Gabriele Angella,/en/players/0c971997/Gabriele-Angella,Gabriele-Angella,0c971997
144,Gianluca Freddi,/en/players/29866834/Gianluca-Freddi,Gianluca-Freddi,29866834
145,Marco Armellino,/en/players/93ac79b6/Marco-Armellino,Marco-Armellino,93ac79b6
146,Fabrizio Melara,/en/players/a8b8bbb8/Fabrizio-Melara,Fabrizio-Melara,a8b8bbb8
147,Maicon da Silva,/en/players/052c649e/Maicon-da-Silva,Maicon-da-Silva,052c649e
148,Adriano Louzada,/en/players/b503e554/Adriano-Louzada,Adriano-Louzada,b503e554
149,Mehmet Hetemaj,/en/players/bcd491be/Mehmet-Hetemaj,Mehmet-Hetemaj,bcd491be
150,Rodrigo Ely,/en/players/fd47b4f2/Rodrigo-Ely,Rodrigo-Ely,fd47b4f2
151,Vito Di Bari,/en/players/62da87a4/Vito-Di-Bari,Vito-Di-Bari,62da87a4
152,Gianmario Comi,/en/players/96503a47/Gianmario-Comi,Gianmario-Comi,96503a47
153,Dario Bergamelli,/en/players/b2dec8ac/Dario-Bergamelli,Dario-Bergamelli,b2dec8ac
154,Angelo Antonazzo,/en/players/9aad307c/Angelo-Antonazzo,Angelo-Antonazzo,9aad307c
155,Manuel Fischnaller,/en/players/cd6cdf2d/Manuel-Fischnaller,Manuel-Fischnaller,cd6cdf2d
156,Fabio Lucioni,/en/players/8efa621b/Fabio-Lucioni,Fabio-Lucioni,8efa621b
157,Federico Gerardi,/en/players/3ddd3185/Federico-Gerardi,Federico-Gerardi,3ddd3185
158,Francesco Bombagi,/en/players/493b2a2e/Francesco-Bombagi,Francesco-Bombagi,493b2a2e
159,﻿Fabio Lucioni,/en/players/8efa621b/Fabio-Lucioni,Fabio-Lucioni,8efa621b
160,Jacopo Dall'Oglio,/en/players/d5da62d1/Jacopo-DallOglio,Jacopo-DallOglio,d5da62d1
161,Kristijan Ipša,/en/players/0acd6875/Kristijan-Ipsa,Kristijan-Ipsa,0acd6875
162,Alessandro Sbaffo,/en/players/d7033172/Alessandro-Sbaffo,Alessandro-Sbaffo,d7033172
163,Mirko Pigliacelli,/en/players/6ab82588/Mirko-Pigliacelli,Mirko-Pigliacelli,6ab82588
164,Rodney Strasser,/en/players/83eff74e/Rodney-Strasser,Rodney-Strasser,83eff74e
