2002-2003,Hellas-Verona
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Gianluca Pegolo,it ITA,GK,37,37,0,0,"3,330",37.0,2,0,/en/players/f058ed1f/Gianluca-Pegolo,f058ed1f,Gianluca-Pegolo
Marco Cassetti,it ITA,"DF,MF",35,34,3,7,"2,977",33.1,6,1,/en/players/d607e02f/Marco-Cassetti,d607e02f,Marco-Cassetti
Vincenzo Italiano,it ITA,MF,33,33,5,6,"2,866",31.8,11,1,/en/players/accda0f5/Vincenzo-Italiano,ccda0f5,Vincenzo-Italiano
Alberto Comazzi,it ITA,DF,31,28,0,0,"2,523",28.0,11,0,/en/players/0e99149a/Alberto-Comazzi,0e99149a,Alberto-Comazzi
Carlo Teodorani,it ITA,DF,26,25,0,0,"2,190",24.3,3,0,/en/players/9b22357c/Carlo-Teodorani,9b22357c,Carlo-Teodorani
Alessandro Mazzola,it ITA,MF,29,24,0,0,"2,177",24.2,8,0,/en/players/1e7a7ae7/Alessandro-Mazzola,1e7a7ae7,Alessandro-Mazzo
Martino Melis,it ITA,MF,28,24,1,2,"1,814",20.2,1,0,/en/players/30039e92/Martino-Melis,30039e92,Martino-Meli
Alessandro Gamberini,it ITA,DF,20,20,0,0,"1,755",19.5,2,0,/en/players/8ec95452/Alessandro-Gamberini,8ec95452,Alessandro-Gamberini
Adaílton,br BRA,FW,23,20,0,5,"1,606",17.8,2,0,/en/players/06e3ae04/Adailton,06e3ae04,Adailto
Andrea Dossena,it ITA,"DF,MF",21,19,1,1,"1,640",18.2,0,0,/en/players/3ae59b9c/Andrea-Dossena,3ae59b9c,Andrea-Do
Andrea Cossu,it ITA,MF,30,18,4,0,"1,718",19.1,6,0,/en/players/70fd593e/Andrea-Cossu,70fd593e,Andrea-Cossu
Marco Zamboni,it ITA,DF,18,18,0,0,"1,591",17.7,0,0,/en/players/b055e962/Marco-Zamboni,b055e962,Marco-Zamboni
Michele Cossato,it ITA,FW,21,17,1,3,"1,325",14.7,2,0,/en/players/cf99710c/Michele-Cossato,cf99710c,Michele-Cossato
