Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Fabien Cool,/en/players/909ac3cd/Fabien-Cool,909ac3cd,Fabien-Coo,fr FRA,GK,Auxerre
1,Yann Lachuer,/en/players/1eb45fa3/Yann-Lachuer,1eb45fa3,Yann-Lachu,fr FRA,MF,Auxerre
2,Philippe Mexès,/en/players/a5eb25eb/Philippe-Mexes,5eb25eb,Philippe-Mex,fr FRA,DF,Auxerre
3,Jean-Alain Boumsong,/en/players/c2c31ca9/Jean-Alain-Boumsong,c2c31ca9,Jean-Alain-Boumsong,fr FRA,DF,Auxerre
4,Amdy Faye,/en/players/c0e82ee2/Amdy-Faye,c0e82ee2,Amdy-F,sn SEN,"DF,MF",Auxerre
5,Khalilou Fadiga,/en/players/0946c6b7/Khalilou-Fadiga,0946c6b7,Khalilou-Fadig,sn SEN,MF,Auxerre
6,Johan Radet,/en/players/a8b14a04/Johan-Radet,8b14a04,Johan-Radet,fr FRA,DF,Auxerre
7,Djibril Cissé,/en/players/7e6917be/Djibril-Cisse,7e6917be,Djibril-Ci,fr FRA,FW,Auxerre
8,Lionel Mathis,/en/players/ebed1a06/Lionel-Mathis,bed1a06,Lionel-Mathi,fr FRA,MF,Auxerre
9,Teemu Tainio,/en/players/9b6b6b04/Teemu-Tainio,9b6b6b04,Teemu-Tainio,fi FIN,MF,Auxerre
10,Jean-Sébastien Jaurès,/en/players/342e8cc4/Jean-Sebastien-Jaures,342e8cc4,Jean-Sebastien-Jau,fr FRA,DF,Auxerre
11,Olivier Kapo,/en/players/992c2db8/Olivier-Kapo,992c2db8,Olivier-Kapo,fr FRA,"FW,MF",Auxerre
12,Jean-Joël Perrier-Doumbé,/en/players/90352958/Jean-Joel-Perrier-Doumbe,90352958,Jean-Joel-Perrier-Doumb,cm CMR,DF,Auxerre
13,Benjani Mwaruwari,/en/players/9fc277ee/Benjani-Mwaruwari,9fc277ee,Benjani-Mwaruwari,zw ZIM,FW,Auxerre
14,Arnaud Gonzalez,/en/players/1e414e3a/Arnaud-Gonzalez,1e414e3a,Arnaud-Gonzalez,fr FRA,"FW,MF",Auxerre
15,Stéphane Grichting,/en/players/cdcd5c92/Stephane-Grichting,cdcd5c92,Stephane-Grichting,ch SUI,DF,Auxerre
16,Kanga Akalé,/en/players/54ef5887/Kanga-Akale,54ef5887,Kanga-Ak,ci CIV,"FW,MF",Auxerre
17,Jean-Pascal Mignot,/en/players/9226e027/Jean-Pascal-Mignot,9226e027,Jean-Pascal-Mignot,fr FRA,DF,Auxerre
18,Kuami Agboh,/en/players/6ba31df5/Kuami-Agboh,6ba31df5,Kuami-Agboh,tg TOG,MF,Auxerre
19,Éric Assati,/en/players/59c4705d/Eric-Assati,59c4705d,Eric-Assati,re REU,DF,Auxerre
20,Pierre Deblock,/en/players/c08ce057/Pierre-Deblock,c08ce057,Pierre-Deblock,fr FRA,MF,Auxerre
21,Frédéric Jay,/en/players/cae49f46/Frederic-Jay,cae49f46,Frederic-J,fr FRA,DF,Auxerre
22,Pantxi Sirieix,/en/players/e6dd61a7/Pantxi-Sirieix,6dd61a7,Pantxi-Sirieix,fr FRA,MF,Auxerre
23,David Vandenbossche,/en/players/91c5f9ef/David-Vandenbossche,91c5f9ef,David-Vandenbossch,fr FRA,"FW,MF",Auxerre
24,Nicolas Marin,/en/players/2883825b/Nicolas-Marin,2883825b,Nicolas-Mari,fr FRA,"FW,MF",Auxerre
26,Philippe Violeau,/en/players/fba5d09e/Philippe-Violeau,fba5d09e,Philippe-Violeau,fr FRA,MF,Auxerre
27,Bonaventure Kalou,/en/players/30eeb24a/Bonaventure-Kalou,30eeb24a,Bonaventure-Kalou,ci CIV,"FW,MF",Auxerre
28,Romain Poyet,/en/players/8365f4ad/Romain-Poyet,8365f4ad,Romain-Poyet,fr FRA,"FW,MF",Auxerre
29,David Recorbet,/en/players/c10c8ca5/David-Recorbet,c10c8ca5,David-Recorbet,fr FRA,DF,Auxerre
30,René Bolf,/en/players/6c9e8688/Rene-Bolf,6c9e8688,Rene-Bolf,cz CZE,DF,Auxerre
31,Bacary Sagna,/en/players/6ef56efd/Bacary-Sagna,6ef56efd,Bacary-Sag,fr FRA,DF,Auxerre
32,Younès Kaboul,/en/players/3680d723/Younes-Kaboul,3680d723,Younes-Kabou,fr FRA,DF,Auxerre
33,Luigi Pieroni,/en/players/9094c16e/Luigi-Pieroni,9094c16e,Luigi-Pieroni,be BEL,FW,Auxerre
34,Abou Diaby,/en/players/8c8b5071/Abou-Diaby,8c8b5071,Abou-Diab,fr FRA,MF,Auxerre
35,Sébastien Hamel,/en/players/40a7b4a8/Sebastien-Hamel,40a7b4a8,Sebastien-Ham,fr FRA,GK,Auxerre
36,Mamoutou Coulibaly,/en/players/58ae6ad2/Mamoutou-Coulibaly,58ae6ad2,Mamoutou-Coulib,ml MLI,"DF,MF",Auxerre
37,Damien Dufour,/en/players/506fb309/Damien-Dufour,506fb309,Damien-Dufou,fr FRA,"FW,MF",Auxerre
38,Benoît Cheyrou,/en/players/683e9dbc/Benoit-Cheyrou,683e9dbc,Benoit-Cheyrou,fr FRA,MF,Auxerre
39,Thomas Kahlenberg,/en/players/a8cbbc88/Thomas-Kahlenberg,8cbbc88,Thomas-Kahlenberg,dk DEN,MF,Auxerre
40,Péguy Luyindula,/en/players/cedc0a16/Peguy-Luyindula,cedc0a16,Peguy-Luyindu,fr FRA,"FW,MF",Auxerre
41,Mathieu Berson,/en/players/31d48214/Mathieu-Berson,31d48214,Mathieu-Berso,fr FRA,MF,Auxerre
42,Oumar Kalabane,/en/players/903addc3/Oumar-Kalabane,903addc3,Oumar-Kalab,gn GUI,DF,Auxerre
43,Baptiste Martin,/en/players/153e74b8/Baptiste-Martin,153e74b8,Baptiste-Marti,fr FRA,DF,Auxerre
44,Ludovic Genest,/en/players/6d487875/Ludovic-Genest,6d487875,Ludovic-Genest,la LAO,"FW,MF",Auxerre
45,Benoît Pedretti,/en/players/c1c8eff9/Benoit-Pedretti,c1c8eff9,Benoit-Pedretti,fr FRA,MF,Auxerre
46,Ireneusz Jeleń,/en/players/a7cef949/Ireneusz-Jelen,7cef949,Ireneusz-J,pl POL,"FW,MF",Auxerre
47,Frédéric Thomas,/en/players/8b735a92/Frederic-Thomas,8b735a92,Frederic-Thom,fr FRA,MF,Auxerre
48,Daniel Niculae,/en/players/54fd8051/Daniel-Niculae,54fd8051,Daniel-Nicu,ro ROU,FW,Auxerre
49,Issa Ba,/en/players/6ea27c87/Issa-Ba,6ea27c87,Issa-B,sn SEN,MF,Auxerre
50,Moussa N'Diaye,/en/players/416c89fd/Moussa-NDiaye,416c89fd,Moussa-NDi,sn SEN,"FW,MF",Auxerre
51,Alain Traoré,/en/players/8c7ae73d/Alain-Traore,8c7ae73d,Alain-Trao,bf BFA,"FW,MF",Auxerre
52,Kevin Lejeune,/en/players/b90b6b66/Kevin-Lejeune,b90b6b66,Kevin-Lejeu,fr FRA,"DF,MF",Auxerre
53,Kamel Chafni,/en/players/8e78de2d/Kamel-Chafni,8e78de2d,Kamel-Chafni,ma MAR,MF,Auxerre
54,Sammy Traoré,/en/players/6f04b42e/Sammy-Traore,6f04b42e,Sammy-Trao,ml MLI,DF,Auxerre
55,Gabriel Tamaș,/en/players/5d2c2f2b/Gabriel-Tamas,5d2c2f2b,Gabriel-Tam,ro ROU,DF,Auxerre
56,Dennis Oliech,/en/players/9cee06da/Dennis-Oliech,9cee06da,Dennis-Oliech,ke KEN,FW,Auxerre
57,Rémy Riou,/en/players/7f41ee30/Remy-Riou,7f41ee30,Remy-Riou,fr FRA,GK,Auxerre
58,Olivier Sorin,/en/players/56d43c27/Olivier-Sorin,56d43c27,Olivier-Sori,fr FRA,GK,Auxerre
59,Toifilou Maoulida,/en/players/9d0e2252/Toifilou-Maoulida,9d0e2252,Toifilou-Maoulid,fr FRA,FW,Auxerre
60,Marcos Antônio,/en/players/043ad077/Marcos-Antonio,043ad077,Marcos-Antonio,br BRA,DF,Auxerre
61,Julien Quercia,/en/players/3ab6b24e/Julien-Quercia,3ab6b24e,Julien-Querci,fr FRA,"FW,MF",Auxerre
62,Robert Popov,/en/players/552199cb/Robert-Popov,552199cb,Robert-Popov,mk MKD,DF,Auxerre
63,Vlad Munteanu,/en/players/23467dec/Vlad-Munteanu,23467dec,Vlad-Munteanu,ro ROU,MF,Auxerre
64,Jean-Michel Lesage,/en/players/b76d4aa9/Jean-Michel-Lesage,b76d4aa9,Jean-Michel-Lesag,fr FRA,"FW,MF",Auxerre
65,Maxime Jasse,/en/players/3c2d7170/Maxime-Jasse,3c2d7170,Maxime-J,fr FRA,DF,Auxerre
66,Cédric Hengbart,/en/players/317110a9/Cedric-Hengbart,317110a9,Cedric-Hengbart,fr FRA,DF,Auxerre
67,Adama Coulibaly,/en/players/0168069e/Adama-Coulibaly,0168069e,Adama-Coulib,ml MLI,"DF,MF",Auxerre
68,Moussa Narry,/en/players/91daae3f/Moussa-Narry,91daae3f,Moussa-N,gh GHA,MF,Auxerre
69,Dariusz Dudka,/en/players/afe5aff7/Dariusz-Dudka,fe5aff7,Dariusz-Dudk,pl POL,"DF,MF",Auxerre
70,Jérémy Berthod,/en/players/25e4a7a1/Jeremy-Berthod,25e4a7a1,Jeremy-Berthod,fr FRA,DF,Auxerre
71,Steeven Langil,/en/players/5086c324/Steeven-Langil,5086c324,Steeven-Langi,fr FRA,"FW,MF",Auxerre
72,Lynel Kitambala,/en/players/68fd876f/Lynel-Kitambala,68fd876f,Lynel-Kitamb,fr FRA,FW,Auxerre
73,Delvin N'Dinga,/en/players/aff4fe9a/Delvin-NDinga,ff4fe9a,Delvin-NDing,cg CGO,MF,Auxerre
74,Amadou Sidibé,/en/players/a55ca282/Amadou-Sidibe,55ca282,Amadou-Sidib,ml MLI,"DF,MF",Auxerre
75,Maurice Dalé,/en/players/7e916030/Maurice-Dale,7e916030,Maurice-D,fr FRA,FW,Auxerre
76,Valter Birsa,/en/players/455a2b79/Valter-Birsa,455a2b79,Valter-Bi,si SVN,"FW,MF",Auxerre
77,Roy Contout,/en/players/a86da3b4/Roy-Contout,86da3b4,Roy-Contout,fr FRA,FW,Auxerre
79,Maxime Bourgeois,/en/players/c268517f/Maxime-Bourgeois,c268517f,Maxime-Bourgeoi,fr FRA,FW,Auxerre
80,Kévin Malaga,/en/players/533144b5/Kevin-Malaga,533144b5,Kevin-Malag,fr FRA,DF,Auxerre
81,Yaya Sanogo,/en/players/11ced928/Yaya-Sanogo,11ced928,Yaya-Sanogo,fr FRA,FW,Auxerre
82,Frédéric Sammaritano,/en/players/8802c1d5/Frederic-Sammaritano,8802c1d5,Frederic-Sammaritano,fr FRA,"FW,MF",Auxerre
83,Anthony Le Tallec,/en/players/5d81fb2c/Anthony-Le-Tallec,5d81fb2c,Anthony-Le-Tallec,fr FRA,"FW,MF",Auxerre
84,Prince Segbefia,/en/players/8dbd36f7/Prince-Segbefia,8dbd36f7,Prince-Segbefi,tg TOG,MF,Auxerre
85,Onanga Itoua,/en/players/e78a4eb1/Onanga-Itoua,78a4eb1,Onanga-Itou,cg CGO,DF,Auxerre
86,Jung Jo-gook,/en/players/65844088/Jung-Jo-gook,65844088,Jung-Jo-gook,kr KOR,FW,Auxerre
87,Willy Boly,/en/players/a4ac4b8f/Willy-Boly,4ac4b8f,Willy-Bo,ci CIV,DF,Auxerre
88,Édouard Cissé,/en/players/4fe329a7/Edouard-Cisse,4fe329a7,Edouard-Ci,fr FRA,MF,Auxerre
89,Georges Mandjeck,/en/players/de343d38/Georges-Mandjeck,de343d38,Georges-Mandjeck,cm CMR,"DF,MF",Auxerre
90,Ben Sahar,/en/players/eb87ec70/Ben-Sahar,b87ec70,Ben-Sah,il ISR,"FW,MF",Auxerre
91,Rudy Haddad,/en/players/328b6607/Rudy-Haddad,328b6607,Rudy-Haddad,fr FRA,MF,Auxerre
92,Omar Kossoko,/en/players/c4b89116/Omar-Kossoko,c4b89116,Omar-Kossoko,bj BEN,"FW,MF",Auxerre
93,Cyriaque Rivieyran,/en/players/3ac24aa4/Cyriaque-Rivieyran,3ac24aa4,Cyriaque-Rivi,fr FRA,"DF,MF",Auxerre
94,Donovan Léon,/en/players/51c83a90/Donovan-Leon,51c83a90,Donovan-Leo,gf GUF,GK,Auxerre
95,Soualiho Meïté,/en/players/5cec2c74/Soualiho-Meite,5cec2c74,Soualiho-Meit,fr FRA,"DF,MF",Auxerre
96,David Camps,/en/players/8a43061c/David-Camps,8a43061c,David-Cam,fr FRA,MF,Auxerre
97,Christopher Missilou,/en/players/2206fb53/Christopher-Missilou,2206fb53,Christopher-Missilou,cg CGO,"DF,MF",Auxerre
