Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Walter Bressan,it ITA,GK,41,41,0.0,0.0,2008-2009,/en/players/305dae6e/Walter-Bressan,305dae6e,Sassuolo,"3,690",41.0,2.0,0.0,197,9.0,20493,Sassuolo
,Francesco Magnanelli,it ITA,MF,37,36,2.0,0.0,2008-2009,/en/players/07767f42/Francesco-Magnanelli,07767f42,Sassuolo,"3,107",34.5,9.0,0.0,197,9.0,23603,Sassuolo
,Riccardo Zampagna,it ITA,FW,36,35,6.0,11.0,2008-2009,/en/players/f71f3932/Riccardo-Zampagna,f71f3932,Sassuolo,"3,063",34.0,9.0,1.0,197,9.0,21626,Sassuolo
,Emiliano Salvetti,it ITA,MF,39,35,6.0,6.0,2008-2009,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Sassuolo,"2,981",33.1,1.0,0.0,197,9.0,21027,Sassuolo
,Alessandro Noselli,it ITA,FW,37,33,4.0,16.0,2008-2009,/en/players/5f70fd79/Alessandro-Noselli,5f70fd79,Sassuolo,"2,780",30.9,3.0,0.0,197,9.0,23604,Sassuolo
,Nicola Donazzan,it ITA,DF,31,31,0.0,0.0,2008-2009,/en/players/85ba0029/Nicola-Donazzan,85ba0029,Sassuolo,"2,753",30.6,8.0,0.0,197,9.0,23605,Sassuolo
,Angelo Rea,it ITA,DF,31,31,1.0,2.0,2008-2009,/en/players/2919f654/Angelo-Rea,2919f654,Sassuolo,"2,636",29.3,10.0,0.0,197,9.0,22923,Sassuolo
,Fabrizio Anselmi,it ITA,DF,31,28,0.0,0.0,2008-2009,/en/players/578c35ad/Fabrizio-Anselmi,578c35ad,Sassuolo,"2,457",27.3,10.0,0.0,197,9.0,23606,Sassuolo
,Marco Andreolli,it ITA,DF,28,28,0.0,1.0,2008-2009,/en/players/13d820de/Marco-Andreolli,13d820de,Sassuolo,"2,450",27.2,5.0,1.0,197,9.0,1899,Sassuolo
,Marco Piccioni,it ITA,"DF,MF",23,23,0.0,0.0,2008-2009,/en/players/3675a771/Marco-Piccioni,3675a771,Sassuolo,"1,971",21.9,7.0,0.0,197,9.0,23607,Sassuolo
,Gaetano Masucci,it ITA,FW,35,23,6.0,3.0,2008-2009,/en/players/2f98644a/Gaetano-Masucci,2f98644a,Sassuolo,"1,945",21.6,4.0,0.0,197,9.0,23608,Sassuolo
,Andrea Poli,it ITA,MF,32,22,2.0,5.0,2008-2009,/en/players/b3fd7075/Andrea-Poli,b3fd7075,Sassuolo,"1,967",21.9,4.0,0.0,197,9.0,19670,Sassuolo
,Filippo Pensalfini,,,32,20,1.0,4.0,2008-2009,No detected,,Sassuolo,"1,926",21.4,8.0,0.0,197,,90966,Sassuolo
,Massimiliano Fusani,it ITA,MF,29,16,1.0,0.0,2008-2009,/en/players/4dcbda67/Massimiliano-Fusani,4dcbda67,Sassuolo,"1,651",18.3,4.0,0.0,197,9.0,20396,Sassuolo
,Horacio Erpen,ar ARG,MF,29,15,1.0,3.0,2008-2009,/en/players/b6be289c/Horacio-Erpen,b6be289c,Sassuolo,"1,322",14.7,5.0,0.0,197,5.0,23609,Sassuolo
,Nicolò Consolini,it ITA,DF,18,14,1.0,0.0,2008-2009,/en/players/59ba2f5c/Nicolo-Consolini,59ba2f5c,Sassuolo,"1,381",15.3,1.0,0.0,197,9.0,23330,Sassuolo
,Stefano Pagani,,,26,12,0.0,2.0,2008-2009,No detected,,Sassuolo,"1,085",12.1,0.0,0.0,197,,90967,Sassuolo
,Alessandro Bastrini,it ITA,DF,9,7,0.0,0.0,2008-2009,/en/players/e2796261/Alessandro-Bastrini,2796261,Sassuolo,737,8.2,0.0,0.0,197,9.0,21222,Sassuolo
,Daniele Martinetti,it ITA,FW,13,5,0.0,3.0,2008-2009,/en/players/ed77ecc2/Daniele-Martinetti,d77ecc2,Sassuolo,652,7.2,2.0,0.0,197,9.0,23610,Sassuolo
,Sebastiano Girelli,it ITA,DF,5,5,0.0,0.0,2008-2009,/en/players/cb165361/Sebastiano-Girelli,cb165361,Sassuolo,386,4.3,2.0,1.0,197,9.0,23611,Sassuolo
,Francesco Della Rocca,it ITA,MF,7,1,0.0,0.0,2008-2009,/en/players/e9fcd780/Francesco-Della-Rocca,9fcd780,Sassuolo,143,1.6,0.0,0.0,197,9.0,20725,Sassuolo
,Alberto Pomini,it ITA,GK,1,1,0.0,0.0,2008-2009,/en/players/71c08e99/Alberto-Pomini,71c08e99,Sassuolo,90,1.0,0.0,0.0,197,9.0,22449,Sassuolo
,Attila Filkor,hu HUN,MF,10,0,0.0,0.0,2008-2009,/en/players/566a7f5f/Attila-Filkor,566a7f5f,Sassuolo,185,2.1,1.0,0.0,197,87.0,22504,Sassuolo
,Andy Selva,sm SMR,FW,6,0,0.0,0.0,2008-2009,/en/players/ad10a2de/Andy-Selva,d10a2de,Sassuolo,106,1.2,1.0,0.0,197,172.0,23612,Sassuolo
,Zheng Jiao,,,2,0,0.0,0.0,2008-2009,No detected,,Sassuolo,76,0.8,0.0,0.0,197,,90928,Sassuolo
,﻿Mauro Minelli,it ITA,DF,40,40,0.0,0.0,2009-2010,/en/players/244ab1b2/Mauro-Minelli,244ab1b2,Sassuolo,"3,588",39.9,6.0,1.0,197,9.0,23012,Sassuolo
,Luigi Riccio,it ITA,MF,38,38,4.0,4.0,2009-2010,/en/players/0ca56b28/Luigi-Riccio,0ca56b28,Sassuolo,"3,319",36.9,6.0,0.0,197,9.0,21728,Sassuolo
,Walter Bressan,it ITA,GK,37,37,0.0,0.0,2009-2010,/en/players/305dae6e/Walter-Bressan,305dae6e,Sassuolo,"3,330",37.0,2.0,0.0,197,9.0,20493,Sassuolo
,Francesco Magnanelli,it ITA,MF,38,37,4.0,0.0,2009-2010,/en/players/07767f42/Francesco-Magnanelli,07767f42,Sassuolo,"3,243",36.0,6.0,0.0,197,9.0,23603,Sassuolo
,Alessandro Noselli,it ITA,FW,39,35,2.0,18.0,2009-2010,/en/players/5f70fd79/Alessandro-Noselli,5f70fd79,Sassuolo,"2,983",33.1,2.0,0.0,197,9.0,23604,Sassuolo
,Tiziano Polenghi,it ITA,DF,32,31,0.0,2.0,2009-2010,/en/players/cb0c2b95/Tiziano-Polenghi,cb0c2b95,Sassuolo,"2,690",29.9,10.0,0.0,197,9.0,22149,Sassuolo
,Jonathan Rossini,ch SUI,DF,31,29,0.0,2.0,2009-2010,/en/players/adb08b03/Jonathan-Rossini,db08b03,Sassuolo,"2,612",29.0,7.0,1.0,197,39.0,22069,Sassuolo
,Daniele Martinetti,it ITA,FW,33,24,1.0,10.0,2009-2010,/en/players/ed77ecc2/Daniele-Martinetti,d77ecc2,Sassuolo,"2,005",22.3,4.0,0.0,197,9.0,23610,Sassuolo
,Gianluigi Bianco,it ITA,DF,29,22,0.0,1.0,2009-2010,/en/players/6dbf6166/Gianluigi-Bianco,6dbf6166,Sassuolo,"2,112",23.5,4.0,1.0,197,9.0,21341,Sassuolo
,Daniele Quadrini,it ITA,MF,35,21,10.0,5.0,2009-2010,/en/players/61dd10db/Daniele-Quadrini,61dd10db,Sassuolo,"1,874",20.8,4.0,0.0,197,9.0,22969,Sassuolo
,Emiliano Salvetti,it ITA,MF,28,21,2.0,3.0,2009-2010,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Sassuolo,"1,858",20.6,2.0,0.0,197,9.0,21027,Sassuolo
,Marco Gorzegno,it ITA,"DF,MF",26,19,2.0,1.0,2009-2010,/en/players/50ef90f1/Marco-Gorzegno,50ef90f1,Sassuolo,"1,620",18.0,5.0,1.0,197,9.0,20716,Sassuolo
