Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Steve Palmer,/en/players/1f27a6dd/Steve-Palmer,1f27a6dd,Steve-Palm,eng ENG,DF,Queens-Park-Rangers
1,Danny Shittu,/en/players/5936d7ac/Danny-Shittu,5936d7ac,Danny-Shittu,ng NGA,DF,Queens-Park-Rangers
2,Kevin Gallen,/en/players/aa4d048f/Kevin-Gallen,4d048f,Kevin-G,eng ENG,FW,Queens-Park-Rangers
3,Terrell Forbes,/en/players/1ca98ff3/Terrell-Forbes,1ca98ff3,Terrell-Forb,eng ENG,DF,Queens-Park-Rangers
4,Richard Langley,/en/players/dc2e84f3/Richard-Langley,dc2e84f3,Richard-Lang,jm JAM,MF,Queens-Park-Rangers
5,Marc Bircham,/en/players/12c9945b/Marc-Bircham,12c9945b,Marc-Bircham,ca CAN,"DF,MF",Queens-Park-Rangers
6,Clarke Carlisle,/en/players/4128d875/Clarke-Carlisle,4128d875,Clarke-Carli,eng ENG,DF,Queens-Park-Rangers
7,Paul Furlong,/en/players/83af4aa2/Paul-Furlong,83af4aa2,Paul-Furlong,eng ENG,FW,Queens-Park-Rangers
8,Matthew Rose,/en/players/ed4d2206/Matthew-Rose,d4d2206,Matthew-Ro,eng ENG,DF,Queens-Park-Rangers
9,Tom Williams,/en/players/e83609e3/Tom-Williams,83609e3,Tom-William,cy CYP,"DF,MF",Queens-Park-Rangers
10,Dennis Oli,/en/players/56a2219b/Dennis-Oli,56a2219b,Dennis-Oli,eng ENG,"FW,MF",Queens-Park-Rangers
11,Nick Culkin,/en/players/2c8f2bff/Nick-Culkin,2c8f2bff,Nick-Culki,eng ENG,GK,Queens-Park-Rangers
12,Gino Padula,/en/players/13a95672/Gino-Padula,13a95672,Gino-Padu,ar ARG,DF,Queens-Park-Rangers
13,Andy Thomson,/en/players/538d23e6/Andy-Thomson,538d23e6,Andy-Thomso,sct SCO,FW,Queens-Park-Rangers
14,Simon Royce,/en/players/0d7bbc61/Simon-Royce,0d7bbc61,Simon-Royc,eng ENG,GK,Queens-Park-Rangers
15,Lee Cook,/en/players/a8ac00c8/Lee-Cook,8ac00c8,Lee-Cook,eng ENG,MF,Queens-Park-Rangers
16,Karl Connolly,/en/players/789b325d/Karl-Connolly,789b325d,Karl-Conno,eng ENG,FW,Queens-Park-Rangers
17,Chris Day,/en/players/6c9c2ba5/Chris-Day,6c9c2ba5,Chris-D,eng ENG,GK,Queens-Park-Rangers
18,Kevin McLeod,/en/players/50496eb0/Kevin-McLeod,50496eb0,Kevin-McLeod,eng ENG,MF,Queens-Park-Rangers
19,Brett Angell,/en/players/64c0cb21/Brett-Angell,64c0cb21,Brett-Ang,eng ENG,FW,Queens-Park-Rangers
20,Stephen Kelly,/en/players/4d7dd756/Stephen-Kelly,4d7dd756,Stephen-K,ie IRL,DF,Queens-Park-Rangers
21,Jerome Thomas,/en/players/94cf0dab/Jerome-Thomas,94cf0dab,Jerome-Thom,eng ENG,"FW,MF",Queens-Park-Rangers
22,Richard Pacquette,/en/players/d828195c/Richard-Pacquette,d828195c,Richard-Pacquett,dm DMA,FW,Queens-Park-Rangers
23,Danny Murphy,/en/players/03a97c40/Danny-Murphy,03a97c40,Danny-Murph,eng ENG,MF,Queens-Park-Rangers
24,Marcus Bean,/en/players/d7e4c65c/Marcus-Bean,d7e4c65c,Marcus-B,jm JAM,MF,Queens-Park-Rangers
