Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Adie Moses,eng ENG,DF,40,40,0.0,1.0,2002-2003,/en/players/97d3ebea/Adie-Moses,97d3ebea,Huddersfield-Town,"3,552",39.5,7.0,0.0,158,6.0,11075,Huddersfield-Town
,Kevin Sharp,eng ENG,DF,39,38,1.0,0.0,2002-2003,/en/players/ab94537e/Kevin-Sharp,b94537e,Huddersfield-Town,"3,365",37.4,9.0,1.0,158,6.0,11076,Huddersfield-Town
,Jon Stead,eng ENG,FW,42,38,0.0,6.0,2002-2003,/en/players/aba66ab7/Jon-Stead,ba66ab7,Huddersfield-Town,"2,565",28.5,8.0,0.0,158,6.0,6429,Huddersfield-Town
,Nat Brown,eng ENG,DF,38,36,1.0,0.0,2002-2003,/en/players/078a5f15/Nat-Brown,078a5f15,Huddersfield-Town,"3,160",35.1,4.0,0.0,158,6.0,11077,Huddersfield-Town
,Martin Smith,eng ENG,"FW,MF",38,35,4.0,17.0,2002-2003,/en/players/408476a3/Martin-Smith,408476a3,Huddersfield-Town,"3,135",34.8,5.0,0.0,158,6.0,11078,Huddersfield-Town
,Chris Holland,eng ENG,MF,34,33,2.0,0.0,2002-2003,/en/players/7a7e16af/Chris-Holland,7a7e16af,Huddersfield-Town,"2,844",31.6,4.0,0.0,158,6.0,11079,Huddersfield-Town
,Andy Booth,eng ENG,FW,33,32,4.0,6.0,2002-2003,/en/players/bdf267e7/Andy-Booth,bdf267e7,Huddersfield-Town,"2,831",31.5,2.0,0.0,158,6.0,11080,Huddersfield-Town
,Scott Bevan,eng ENG,GK,30,30,0.0,0.0,2002-2003,/en/players/71779ca3/Scott-Bevan,71779ca3,Huddersfield-Town,"2,624",29.2,0.0,1.0,158,6.0,11081,Huddersfield-Town
,Kenny Irons,eng ENG,MF,35,29,0.0,1.0,2002-2003,/en/players/15b54aa7/Kenny-Irons,15b54aa7,Huddersfield-Town,"2,335",25.9,3.0,1.0,158,6.0,11082,Huddersfield-Town
,Dwayne Mattis,ie IRL,MF,33,27,0.0,1.0,2002-2003,/en/players/c3002bed/Dwayne-Mattis,c3002bed,Huddersfield-Town,"2,483",27.6,2.0,0.0,158,99.0,11083,Huddersfield-Town
,Steve Jenkins,wls WAL,DF,26,26,1.0,0.0,2002-2003,/en/players/64290329/Steve-Jenkins,64290329,Huddersfield-Town,"2,198",24.4,3.0,0.0,158,18.0,10785,Huddersfield-Town
,John Thorrington,us USA,MF,31,26,2.0,1.0,2002-2003,/en/players/3caff79a/John-Thorrington,3caff79a,Huddersfield-Town,"1,609",17.9,1.0,0.0,158,75.0,11084,Huddersfield-Town
,Danny Schofield,eng ENG,"FW,MF",30,25,2.0,2.0,2002-2003,/en/players/c266a6ce/Danny-Schofield,c266a6ce,Huddersfield-Town,"2,304",25.6,6.0,1.0,158,6.0,11085,Huddersfield-Town
,Eddie Youds,eng ENG,DF,25,25,0.0,0.0,2002-2003,/en/players/869d6ad3/Eddie-Youds,869d6ad3,Huddersfield-Town,"2,177",24.2,4.0,0.0,158,6.0,11086,Huddersfield-Town
,Jon Worthington,eng ENG,MF,22,20,0.0,0.0,2002-2003,/en/players/2418fdcc/Jon-Worthington,2418fdcc,Huddersfield-Town,900,10.0,4.0,0.0,158,6.0,11087,Huddersfield-Town
,Phil Senior,eng ENG,GK,18,16,0.0,0.0,2002-2003,/en/players/f1e13ac8/Phil-Senior,f1e13ac8,Huddersfield-Town,"1,516",16.8,0.0,0.0,158,6.0,11088,Huddersfield-Town
,Thomas Heary,ie IRL,DF,20,14,0.0,0.0,2002-2003,/en/players/12e1666e/Thomas-Heary,12e1666e,Huddersfield-Town,"1,443",16.0,2.0,1.0,158,99.0,11089,Huddersfield-Town
,Simon Baldry,eng ENG,MF,22,14,1.0,2.0,2002-2003,/en/players/9c50bc81/Simon-Baldry,9c50bc81,Huddersfield-Town,"1,291",14.3,3.0,0.0,158,6.0,11090,Huddersfield-Town
,Paul Scott,eng ENG,DF,13,12,0.0,0.0,2002-2003,/en/players/87b97cee/Paul-Scott,87b97cee,Huddersfield-Town,368,4.1,0.0,0.0,158,6.0,11091,Huddersfield-Town
,Jason Gavin,ie IRL,DF,10,10,0.0,1.0,2002-2003,/en/players/692450a7/Jason-Gavin,692450a7,Huddersfield-Town,900,10.0,0.0,0.0,158,99.0,11092,Huddersfield-Town
,Scott McDonald,au AUS,"FW,MF",13,7,0.0,1.0,2002-2003,/en/players/c770acfc/Scott-McDonald,c770acfc,Huddersfield-Town,601,6.7,0.0,0.0,158,42.0,7224,Huddersfield-Town
