,Player,Link,Player_id,Player_name,Nationality,Position
80,Karolis Uzėla,/en/players/8dffb269/Karolis-Uzela,8dffb269,Karolis-Uz,lt LTU,MF
81,Etrit Berisha,/en/players/ee833569/Etrit-Berisha,833569,Etrit-Berish,al ALB,GK
82,Gabriel Strefezza,/en/players/674cfc5a/Gabriel-Strefezza,674cfc5a,Gabriel-Strefezz,br BRA,"DF,MF"
83,Arkadiusz Reca,/en/players/6213fd82/Arkadiusz-Reca,6213fd82,Arkadiusz-Rec,pl POL,DF
84,Nenad Tomović,/en/players/6aafdc27/Nenad-Tomovic,6aafdc27,Nenad-Tomovic,rs SRB,DF
85,Igor,/en/players/a4e85758/Igor,4e85758,Igo,br BRA,DF
86,Bryan Dabo,/en/players/c53083ad/Bryan-Dabo,c53083ad,Bryan-Dabo,bf BFA,MF
87,Federico Di Francesco,/en/players/1fca9171/Federico-Di-Francesco,1fca9171,Federico-Di-Francesco,it ITA,FW
88,Karlo Letica,/en/players/4a6914ff/Karlo-Letica,4a6914ff,Karlo-Letic,hr CRO,GK
89,Marco D'Alessandro,/en/players/060606ec/Marco-DAlessandro,060606ec,Marco-DAlessandro,it ITA,"MF,DF"
90,Jacopo Sala,/en/players/da5a981b/Jacopo-Sala,da5a981b,Jacopo-S,it ITA,DF
91,Lucas Castro,/en/players/56b2957b/Lucas-Castro,56b2957b,Lucas-Castro,ar ARG,MF
92,Alberto Cerri,/en/players/1079c685/Alberto-Cerri,1079c685,Alberto-Cerri,it ITA,FW
93,Georgi Tunjov,/en/players/7aa84ac5/Georgi-Tunjov,7aa84ac5,Georgi-Tunjov,ee EST,MF
94,Ervin Zukanović,/en/players/1253a12e/Ervin-Zukanovic,1253a12e,Ervin-Zukanovic,ba BIH,DF
95,Jaume Cuéllar,/en/players/934e264d/Jaume-Cuellar,934e264d,Jaume-Cu,bo BOL,"MF,FW"
96,Jakub Iskra,/en/players/103b7264/Jakub-Iskra,103b7264,Jakub-Isk,pl POL,DF
97,Krisztofer Horváth,/en/players/4ce8f4a3/Krisztofer-Horvath,4ce8f4a3,Krisztofer-Horvath,hu HUN,"FW,DF"
98,Paolo Cannistrà,/en/players/85909a5c/Paolo-Cannistra,85909a5c,Paolo-Cannist,it ITA,DF
99,Altin Kryeziu,/en/players/f6be787c/Altin-Kryeziu,f6be787c,Altin-Kryeziu,xk KVX,MF
100,Riccardo Mastrilli,/en/players/231430de/Riccardo-Mastrilli,231430de,Riccardo-Mastrilli,it ITA,DF
101,Marco Meneghetti,/en/players/11fb79c1/Marco-Meneghetti,11fb79c1,Marco-Meneghetti,it ITA,GK
102,Federico Zanchetta,/en/players/f2ecdd60/Federico-Zanchetta,f2ecdd60,Federico-Zanchett,it ITA,MF
103,Luca Ranieri,/en/players/8c63fae5/Luca-Ranieri,8c63fae5,Luca-Ranieri,it ITA,DF
104,Leonardo Sernicola,/en/players/dd7febd8/Leonardo-Sernicola,dd7febd8,Leonardo-Sernico,it ITA,"MF,DF"
105,Marco Sala,/en/players/0c57be8b/Marco-Sala,0c57be8b,Marco-S,it ITA,MF
106,Caleb Okoli,/en/players/8ec109e6/Caleb-Okoli,8ec109e6,Caleb-Okoli,it ITA,DF
107,Jacopo Segre,/en/players/3cb132e6/Jacopo-Segre,3cb132e6,Jacopo-Seg,it ITA,MF
108,Raúl Asencio,/en/players/69b17c5b/Raul-Asencio,69b17c5b,Raul-Asencio,es ESP,FW
109,Sebastiano Esposito,/en/players/7ff93107/Sebastiano-Esposito,7ff93107,Sebastiano-Esposito,it ITA,FW
110,Demba Seck,/en/players/16463a79/Demba-Seck,16463a79,Demba-Seck,sn SEN,FW
111,Enrico Brignola,/en/players/d0643f8f/Enrico-Brignola,d0643f8f,Enrico-Brigno,it ITA,MF
112,Luca Moro,/en/players/96281a90/Luca-Moro,96281a90,Luca-Moro,it ITA,FW
113,Marco Tumminello,/en/players/5bdd44d8/Marco-Tumminello,5bdd44d8,Marco-Tumminello,it ITA,FW
114,Riccardo Spaltro,/en/players/61a5d6db/Riccardo-Spaltro,61a5d6db,Riccardo-Spaltro,it ITA,DF
115,Attys Christopher,/en/players/a4665e54/Attys-Christopher,4665e54,Attys-Christoph,ht HAI,MF
116,Maurice Gomis,/en/players/64aa8c5a/Maurice-Gomis,64aa8c5a,Maurice-Gomi,gw GNB,GK
117,Stefano Minelli,/en/players/741287cf/Stefano-Minelli,741287cf,Stefano-Minelli,it ITA,GK
118,Patryk Peda,/en/players/885c76c4/Patryk-Peda,885c76c4,Patryk-Ped,pl POL,DF
119,Andrea Rigon,/en/players/9a6bcf83/Andrea-Rigon,9a6bcf83,Andrea-Rigo,it ITA,GK
120,Tomasz Wozniak,/en/players/6b25e5bc/Tomasz-Wozniak,6b25e5bc,Tomasz-Wozniak,pl POL,GK
121,﻿Marco Mancosu,/en/players/2c3a6c21/Marco-Mancosu,2c3a6c21,Marco-Mancosu,it ITA,MF
122,Lorenzo Dickmann,/en/players/12851227/Lorenzo-Dickmann,12851227,Lorenzo-Dickm,it ITA,DF
123,Elio Capradossi,/en/players/174944a3/Elio-Capradossi,174944a3,Elio-Capradossi,it ITA,DF
124,Lorenzo Colombo,/en/players/04df29a5/Lorenzo-Colombo,04df29a5,Lorenzo-Colombo,it ITA,FW
125,Raffaele Celia,/en/players/0f434751/Raffaele-Celia,0f434751,Raffaele-Celi,it ITA,DF
126,Alessandro Tripaldelli,/en/players/4571fa88/Alessandro-Tripaldelli,4571fa88,Alessandro-Tripaldelli,it ITA,DF
127,Niccolò Zanellato,/en/players/741e058f/Niccolo-Zanellato,741e058f,Niccolo-Zanellato,it ITA,MF
128,Jacopo Da Riva,/en/players/9591723b/Jacopo-Da-Riva,9591723b,Jacopo-Da-Riv,it ITA,MF
129,Federico Melchiorri,/en/players/87e5d68c/Federico-Melchiorri,87e5d68c,Federico-Melchiorri,it ITA,FW
130,Luca Vido,/en/players/eb0d77a4/Luca-Vido,b0d77a4,Luca-Vido,it ITA,FW
131,Biagio Meccariello,/en/players/1eeeff8a/Biagio-Meccariello,1eeeff8a,Biagio-Meccariello,it ITA,DF
132,Enrico Alfonso,/en/players/95adf1e1/Enrico-Alfonso,95adf1e1,Enrico-Alfonso,it ITA,GK
133,Marco Pinato,/en/players/9deed39b/Marco-Pinato,9deed39b,Marco-Pinato,it ITA,MF
134,Giovanni Crociata,/en/players/8c964914/Giovanni-Crociata,8c964914,Giovanni-Crociat,it ITA,"MF,FW"
135,Emmanuel Latte Lath,/en/players/1c9cfad4/Emmanuel-Latte-Lath,1c9cfad4,Emmanuel-Latte-Lath,ci CIV,"FW,MF"
136,Andrea Seculin,/en/players/c4f573f4/Andrea-Seculin,c4f573f4,Andrea-Seculi,it ITA,GK
137,Ludovico D'Orazio,/en/players/ed5fe086/Ludovico-DOrazio,d5fe086,Ludovico-DOrazio,it ITA,"MF,FW"
138,Giuseppe Rossi,/en/players/fe48a073/Giuseppe-Rossi,fe48a073,Giuseppe-Rossi,it ITA,FW
139,Luca Coccolo,/en/players/c426907e/Luca-Coccolo,c426907e,Luca-Coccolo,it ITA,DF
140,Alberto Pomini,/en/players/71c08e99/Alberto-Pomini,71c08e99,Alberto-Pomini,it ITA,GK
141,Alberto Almici,/en/players/f1cd7fe5/Alberto-Almici,f1cd7fe5,Alberto-Almici,it ITA,DF
142,David Heidenreich,/en/players/1ff49805/David-Heidenreich,1ff49805,David-Heidenreich,cz CZE,DF
143,Franco Zuculini,/en/players/9c31bb89/Franco-Zuculini,9c31bb89,Franco-Zuculini,ar ARG,MF
144,Kevin Piscopo,/en/players/91e36adc/Kevin-Piscopo,91e36adc,Kevin-Piscopo,it ITA,FW
145,Steven Nador,/en/players/80787ab1/Steven-Nador,80787ab1,Steven-Nado,tg TOG,DF
146,Mark Pabai,/en/players/82ad8b2d/Mark-Pabai,82ad8b2d,Mark-Pabai,lr LBR,DF
147,Lorenzo Abati,/en/players/01fe1204/Lorenzo-Abati,01fe1204,Lorenzo-Abati,it ITA,GK
148,Davide Mazzocco,/en/players/094a7835/Davide-Mazzocco,094a7835,Davide-Mazzocco,it ITA,MF
149,Ayoub Oulam Batas,/en/players/28abd4b1/Ayoub-Oulam-Batas,28abd4b1,Ayoub-Oulam-Bat,ma MAR,MF
150,Filippo Saiani,/en/players/24ace145/Filippo-Saiani,24ace145,Filippo-Saiani,it ITA,DF
