2016-2017,Novara
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Federico Casarini,it ITA,MF,38,37,2,3,"3,356",37.3,10,0,/en/players/0d72be2a/Federico-Casarini,0d72be2a,Federico-Casarini
Magnus Troest,dk DEN,DF,37,36,1,1,"3,258",36.2,12,1,/en/players/4dbc94c5/Magnus-Troest,4dbc94c5,Magnus-Troest
David Da Costa,ch SUI,GK,35,35,0,0,"3,150",35.0,5,0,/en/players/31e3ab68/David-Da-Costa,31e3ab68,David-Da-Cost
Marco Calderoni,it ITA,"DF,MF",33,33,3,3,"2,900",32.2,8,1,/en/players/652811aa/Marco-Calderoni,652811aa,Marco-Calderoni
Gianluca Sansone,it ITA,FW,36,33,4,6,"2,720",30.2,4,0,/en/players/838a54e7/Gianluca-Sansone,838a54e7,Gianluca-Sanso
Lorenzo Dickmann,it ITA,"DF,MF",34,31,4,1,"2,795",31.1,5,0,/en/players/12851227/Lorenzo-Dickmann,12851227,Lorenzo-Dickm
Andrey Galabinov,bg BUL,FW,34,31,10,12,"2,789",31.0,3,0,/en/players/0a1efd3c/Andrey-Galabinov,0a1efd3c,Andrey-Galabinov
Gennaro Scognamiglio,it ITA,DF,28,26,0,1,"2,346",26.1,3,0,/en/players/cda6c908/Gennaro-Scognamiglio,cda6c908,Gennaro-Scognamiglio
Andrea Mantovani,it ITA,DF,24,24,2,0,"2,109",23.4,9,0,/en/players/edd0f995/Andrea-Mantovani,dd0f995,Andrea-Mantovani
Paolo Faragò,it ITA,"DF,MF",20,20,2,4,"1,800",20.0,7,0,/en/players/9085dd7c/Paolo-Farago,9085dd7c,Paolo-Farago
Nicolas Viola,it ITA,MF,21,18,2,3,"1,601",17.8,2,0,/en/players/45392b06/Nicolas-Viola,45392b06,Nicolas-Vio
Marco Chiosa,it ITA,DF,18,18,1,0,"1,486",16.5,3,0,/en/players/fc959a88/Marco-Chiosa,fc959a88,Marco-Chio
Federico Macheda,it ITA,FW,21,16,1,7,"1,388",15.4,8,0,/en/players/e14daddc/Federico-Macheda,14daddc,Federico-Mached
Tomasz Kupisz,pl POL,MF,27,12,1,1,"1,287",14.3,4,0,/en/players/162fc0b3/Tomasz-Kupisz,162fc0b3,Tomasz-Kupisz
Antonio Cinelli,it ITA,MF,16,12,1,0,"1,150",12.8,4,0,/en/players/8471bc9f/Antonio-Cinelli,8471bc9f,Antonio-Cinelli
Edoardo Lancini,it ITA,DF,13,12,0,1,"1,051",11.7,7,0,/en/players/35b57edd/Edoardo-Lancini,35b57edd,Edoardo-Lancini
Krisztián Adorján,hu HUN,"FW,MF",25,11,2,2,991,11.0,5,0,/en/players/f21f4e98/Krisztian-Adorjan,f21f4e98,Krisztian-Adorj
Ransford Selasi,gh GHA,MF,13,10,0,0,769,8.5,2,0,/en/players/ffe90781/Ransford-Selasi,ffe90781,Ransford-Selasi
Andrea Orlandi,es ESP,"FW,MF",12,9,1,1,713,7.9,1,0,/en/players/b1403ee6/Andrea-Orlandi,b1403ee6,Andrea-Orlandi
Francesco Bolzoni,it ITA,MF,13,8,0,0,707,7.9,4,1,/en/players/96819ccd/Francesco-Bolzoni,96819ccd,Francesco-Bolzoni
Antonio Lukanović,hr CRO,FW,19,5,0,1,498,5.5,4,0,/en/players/332f9622/Antonio-Lukanovic,332f9622,Antonio-Lukanovic
Simone Corazza,it ITA,FW,8,5,0,0,454,5.0,1,0,/en/players/190d2b9c/Simone-Corazza,190d2b9c,Simone-Corazz
Gregor Bajde,si SVN,"FW,MF",10,4,1,0,366,4.1,2,0,/en/players/ae8ec371/Gregor-Bajde,8ec371,Gregor-Bajd
Lorenzo Montipò,it ITA,GK,4,4,0,0,360,4.0,1,0,/en/players/c1d95617/Lorenzo-Montipo,c1d95617,Lorenzo-Montipo
Moustapha Beye,sn SEN,DF,3,3,0,0,231,2.6,0,0,/en/players/4de1216f/Moustapha-Beye,4de1216f,Moustapha-B
Philippe Koch,ch SUI,DF,3,2,0,0,200,2.2,2,0,/en/players/7c088cd6/Philippe-Koch,7c088cd6,Philippe-Koch
Elia Benedettini,sm SMR,GK,2,2,0,0,180,2.0,1,0,/en/players/657ac92b/Elia-Benedettini,657ac92b,Elia-Benedettini
Gennaro Armeno,it ITA,MF,3,2,0,0,175,1.9,0,0,/en/players/7ea8a158/Gennaro-Armeno,7ea8a158,Gennaro-Armeno
Moutir Chajia,be BEL,MF,7,1,0,0,225,2.5,0,0,/en/players/0fd8bc86/Moutir-Chajia,0fd8bc86,Moutir-Chaji
